"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"10955",4,3,2313,2002,549260,0,0,1
"10956",3,2.5,1613,2007,405000,0,0,0
"10957",2,2.5,1795,1981,308147,0,0,0
"10958",2,1,856,1971,199000,0,0,0
"10959",4,3,2824,1977,559153,1,0,1
"10960",3,2.5,2582,1980,533779,0,0,1
"10961",2,2,1168,1986,376459,0,0,0
"10962",3,2,1296,1974,200530,0,0,0
"10963",4,2,1311,1961,257785,0,0,0
"10964",4,2,1634,1974,354376,0,0,0
"10965",4,3,2853,1998,486925,0,0,0
"10966",4,3,2445,1979,377593,1,0,0
"10967",4,2,1426,1970,213607,0,0,0
"10968",4,2,1296,1963,416085,0,0,0
"10969",5,4.5,4201,1961,466437,0,0,0
"10970",3,2.5,1466,1984,328388,0,0,0
"10971",2,2,1650,1987,471000,0,0,0
"10972",4,3,2872,1979,476484,0,0,0
"10973",3,1,1075,1955,69729,0,0,0
"10974",3,2,1570,1961,175326,0,0,0
"10975",2,1.5,1389,1976,393000,0,0,0
"10976",3,2,1202,1961,385000,1,0,0
"10977",2,1,768,1950,150096,0,0,0
"10978",3,2,1179,1971,168603,0,0,0
"10979",5,4,3828,1999,852988,0,0,1
"10980",3,2.5,1348,1997,301652,0,0,0
"10981",3,2,1177,1953,317266,0,0,0
"10982",3,2.5,2487,1977,1510691,0,0,1
"10983",4,2.5,2674,1977,165829,0,0,0
"10984",3,2.5,1142,1998,180835,0,0,0
"10985",4,2,1539,1959,260555,0,0,0
"10986",3,2,1297,1979,175024,0,0,0
"10987",4,2,1891,1976,6e+05,1,0,1
"10988",3,2.5,2427,1992,480866,0,0,0
"10989",4,3.5,3256,1996,808792,1,0,1
"10990",3,2.5,2043,1985,423085,0,0,0
"10991",5,2.5,2475,1967,792181,0,0,1
"10992",5,3,2564,1970,636256,1,0,1
"10993",6,1.5,1995,1961,367028,0,0,0
"10994",5,3,2263,1959,352744,0,0,0
"10995",3,2.5,1750,1992,249338,0,0,0
"10996",4,2.5,1818,1964,408896,0,0,0
"10997",2,1,910,1952,259951,0,0,0
"10998",3,2.5,1715,1998,278256,0,0,0
"10999",4,3,2824,1976,491147,1,0,0
"11000",4,3,2665,1988,427258,0,0,0
"11001",3,2.5,1547,1997,438598,0,0,0
"11002",3,2,1561,1963,332044,0,0,0
"11003",4,3,2379,1990,489719,0,0,0
"11004",4,2,2154,1976,252634,0,0,0
"11005",4,3.5,2752,1988,758505,0,0,1
"11006",3,2,1250,1958,290000,0,0,0
"11007",2,2,994,1985,195590,0,0,0
"11008",3,2.5,2573,2006,568835,0,0,1
"11009",3,1,1392,1930,432369,0,0,0
"11010",4,3,3018,1963,207397,1,0,0
"11011",4,3.5,3884,1999,119849,1,0,0
"11012",3,2.5,1894,1989,453723,0,0,0
"11013",4,2,1490,1968,135790,0,0,0
"11014",3,2.5,2213,1989,527410,0,0,1
"11015",4,2,1754,1969,397888,0,0,0
"11016",5,3,2427,2000,374339,0,0,0
"11017",4,2.5,2913,1966,258559,0,0,0
"11018",3,2.5,1800,1971,809000,0,0,1
"11019",4,2,1960,1973,518842,0,0,1
"11020",2,2,933,1973,53775,0,0,0
"11021",3,3,1854,1956,181722,0,0,0
"11022",4,2.5,2037,1972,510000,0,0,1
"11023",4,2,1392,1969,275197,1,0,0
"11024",4,3,2656,1992,537565,0,0,1
"11025",3,2,1594,1970,266203,1,0,0
"11026",5,3,2856,2006,562772,0,0,1
"11027",3,2.5,1245,1986,189152,0,0,0
"11028",4,2,1621,1968,205192,0,0,0
"11029",4,2.5,1792,1964,77569,1,0,0
"11030",4,2,1737,1981,468000,0,0,0
"11031",3,2,1456,1974,292050,0,0,0
"11032",3,2,1384,1959,115009,0,0,0
"11033",4,2,1436,1974,261245,0,0,0
"11034",3,2,1284,1989,251597,0,0,0
"11035",2,2,1274,1986,346033,0,0,0
"11036",3,2,1547,1961,293135,0,0,0
"11037",3,2,1436,1948,390000,0,0,0
"11038",3,2,1407,1974,193633,0,0,0
"11039",4,3,2020,1995,664000,0,0,1
"11040",4,2,1891,1976,487010,0,0,0
"11041",4,3,2868,2001,442094,0,0,0
"11042",4,2,1725,1961,114304,1,0,0
"11043",4,1.5,1227,1961,242764,1,0,0
"11044",3,2,2012,1989,363512,0,0,0
"11045",2,1.5,1161,1983,276486,0,0,0
"11046",5,2,2128,1966,502548,0,0,0
"11047",2,1,872,1987,143770,0,0,0
"11048",2,2,1213,1965,94806,0,0,0
"11049",4,2,1636,1978,268661,0,0,0
"11050",4,3.5,3819,1999,680693,0,0,1
"11051",2,2,933,1973,314838,0,0,0
"11052",4,3,1992,1995,338676,0,0,0
"11053",4,3,2882,2003,725000,0,0,1
"11054",3,2,1447,1975,185710,0,0,0
"11055",4,2.5,2530,1973,471652,1,0,0
"11056",4,2.5,2269,1981,595429,0,0,1
"11057",4,2,1624,1964,270558,0,0,0
"11058",3,2,1702,1940,56864,0,0,0
"11059",3,2.5,1463,1987,403190,1,0,0
"11060",3,2.5,3184,1973,370748,0,0,0
"11061",3,2,1712,1961,154249,0,0,0
"11062",4,3,2557,2002,487862,0,0,0
"11063",2,2,1403,1984,225914,0,0,0
"11064",4,3,2205,1998,475929,1,0,0
"11065",4,1.5,1702,1961,90244,0,0,0
"11066",2,1,1169,1945,170719,0,0,0
"11067",3,2,1983,2004,370734,0,0,0
"11068",4,2,1748,1971,538476,1,0,1
"11069",3,3,1982,1969,375430,1,0,0
"11070",3,2,1322,1973,288927,0,0,0
"11071",3,2,1457,1989,438311,0,0,0
"11072",2,1.5,2024,1979,173467,0,0,0
"11073",3,2,1262,1964,59977,0,0,0
"11074",6,3,2391,1972,296794,0,0,0
"11075",1,1,780,1990,212116,0,0,0
"11076",3,3,2276,1962,938179,1,0,1
"11077",3,2,1946,1976,376982,0,0,0
"11078",3,2,1058,1957,212457,0,0,0
"11079",3,2.5,1547,1996,480000,0,0,0
"11080",3,1.5,1152,1976,216283,0,0,0
"11081",4,2,2056,1965,320618,1,0,0
"11082",2,2,1108,1974,190500,0,0,0
"11083",3,2.5,2465,1999,530356,0,0,1
"11084",4,2,1835,1977,449134,0,0,0
"11085",4,2,1144,1971,258997,0,0,0
"11086",2,2,1152,1992,177972,0,0,0
"11087",3,3,1651,2013,516011,0,0,1
"11088",4,2,1900,1961,330424,1,0,0
"11089",5,3.5,3192,1981,309296,1,0,0
"11090",4,3.5,3884,1999,811000,0,0,1
"11091",3,3,3059,2000,829902,0,0,1
"11092",5,3,2378,1965,82743,0,0,0
"11093",3,2,1379,1962,457964,0,0,0
"11094",2,3.5,3736,1962,1133956,0,0,1
"11095",4,2,1464,1971,334224,1,0,0
"11096",3,2,1153,1977,99311,0,0,0
"11097",3,3,1783,1994,360436,0,0,0
"11098",2,2,1700,2006,530000,0,0,1
"11099",3,2,1240,1961,455000,0,0,0
"11100",4,2,1230,1971,219316,0,0,0
"11101",3,2,1098,1961,430000,0,0,0
"11102",4,3,2780,1994,605785,0,0,1
"11103",2,1,816,1950,255812,0,0,0
"11104",3,3,1324,2006,149241,0,0,0
"11105",3,2,1633,1964,450938,0,0,0
"11106",3,2,1343,1968,499000,0,0,0
"11107",3,1,944,1960,402485,0,0,0
"11108",3,1,1072,1943,18552,0,0,0
"11109",3,2.5,1493,1984,238171,0,0,0
"11110",3,2.5,1519,2008,339000,0,0,0
"11111",5,3,2424,1999,460335,0,0,0
"11112",2,2.5,1244,1990,284376,0,0,0
"11113",3,1,1002,1962,111750,0,0,0
"11114",3,2.5,1954,1993,519000,0,0,1
"11115",2,1,936,1923,226000,0,0,0
"11116",3,2.5,1583,1984,380000,0,0,0
"11117",4,2,1547,1985,401945,0,0,0
"11118",4,2,1279,1960,318208,0,0,0
"11119",3,2,1205,1964,475000,0,0,0
"11120",2,1,996,1951,44427,0,0,0
"11121",2,1,872,1986,181680,0,0,0
"11122",3,2,1240,1962,242870,0,0,0
"11123",4,3,1419,1961,396000,0,0,0
"11124",2,2.5,1251,1985,357834,0,0,0
"11125",2,2,1511,1987,247348,0,0,0
"11126",4,3.5,3723,1990,966849,1,0,1
"11127",4,3,2871,1999,968223,1,0,1
"11128",5,3,1785,1961,257865,0,0,0
"11129",4,2.5,1619,2004,426000,0,0,0
"11130",3,2,1464,1964,256175,0,0,0
"11131",2,1,1705,1926,567649,0,0,1
"11132",2,2.5,1360,1993,349000,0,0,0
"11133",4,2.5,2203,2000,369191,0,0,0
"11134",3,3,2440,1960,842657,1,0,1
"11135",4,2.5,2030,1978,737000,1,0,1
"11136",1,1,608,1954,311967,0,0,0
"11137",4,2.5,3051,1988,1100000,0,0,1
"11138",2,2,1140,1984,234062,0,0,0
"11139",3,2,1128,1960,297618,0,0,0
"11140",4,3.5,2624,1989,391108,0,0,0
"11141",5,4.5,4214,2000,1059020,1,0,1
"11142",2,2,938,1947,37070,0,0,0
"11143",2,1,824,1950,284769,0,0,0
"11144",4,2.5,2241,1970,410636,0,0,0
"11145",3,2,1644,1984,226136,0,0,0
"11146",4,2.5,1942,2000,316868,0,0,0
"11147",3,2.5,1376,1999,455000,0,0,0
"11148",5,4.5,3978,2000,1350281,0,0,1
"11149",4,2,1626,1963,255431,0,0,0
"11150",4,3,1918,1965,509200,0,0,1
"11151",4,3,2572,1993,723835,0,0,1
"11152",3,2.5,2095,1986,339909,0,0,0
"11153",4,3,2699,1995,359196,0,0,0
"11154",4,2,1436,1960,271136,0,0,0
"11155",6,4.5,4279,2000,855404,0,0,1
"11156",4,2,1612,1964,255364,0,0,0
"11157",3,2.5,1435,1987,288603,0,0,0
"11158",4,2,1859,1976,101798,0,0,0
"11159",4,3,2262,1976,142517,0,0,0
"11160",3,2,1447,1976,110134,0,0,0
"11161",4,4,4186,2010,2129597,1,0,1
"11162",4,2.5,2807,1951,330182,0,0,0
"11163",5,3.5,4041,2003,675505,0,0,1
"11164",4,2,1828,1968,271245,0,0,0
"11165",4,2,1295,1971,490678,1,0,0
"11166",5,3,2967,1979,387064,0,0,0
"11167",4,3,2159,1984,302573,0,0,0
"11168",3,2,1058,1979,122800,0,0,0
"11169",3,3,3020,1999,653596,1,0,1
"11170",4,2,1500,1973,475918,0,0,0
"11171",3,2,1430,1973,247969,0,0,0
"11172",4,2,1366,1955,45457,0,0,0
"11173",3,3,1676,1968,237438,0,0,0
"11174",3,2,1244,1964,383145,1,0,0
"11175",4,2,2152,1970,315680,1,0,0
"11176",4,3.5,3246,1987,555974,0,0,1
"11177",3,2,1499,1966,6e+05,0,0,1
"11178",3,3,2604,1976,316335,0,0,0
"11179",3,2,1819,1981,429055,1,0,0
"11180",4,2.5,2303,1987,393315,0,0,0
"11181",3,2,1325,1970,398716,0,0,0
"11182",4,2,1580,1964,289989,0,0,0
"11183",4,3,2845,1996,306787,0,0,0
"11184",2,1,892,1971,100262,0,0,0
"11185",4,3.5,3611,1997,738073,0,0,1
"11186",3,2,1775,1954,619000,0,0,1
"11187",3,2.5,1785,2009,346730,0,0,0
"11188",4,2.5,2251,1973,486864,0,0,0
"11189",4,2,1536,1965,305574,0,0,0
"11190",5,3,2383,1976,848000,0,0,1
"11191",4,1.5,1248,1962,430000,0,0,0
"11192",5,4.5,3644,1999,1005000,1,0,1
"11193",2,2,933,1973,264000,0,0,0
"11194",3,2,2069,1965,397004,0,0,0
"11195",5,2,1787,1973,478636,0,0,0
"11196",4,3,2004,1995,398255,0,0,0
"11197",3,2,1229,1986,339526,0,0,0
"11198",3,2.5,1622,1989,521000,0,0,1
"11199",4,2,1578,1977,158573,0,0,0
"11200",3,2.5,2313,1999,395977,0,0,0
"11201",3,2.5,1493,1974,105316,0,0,0
"11202",3,3,2803,2000,848000,0,0,1
"11203",3,2,1602,1960,554000,0,0,1
"11204",3,2,1255,1979,136885,0,0,0
"11205",3,2,1625,1958,625000,0,0,1
"11206",4,2.5,2104,1980,151370,0,0,0
"11207",4,2.5,1469,1995,313112,0,0,0
"11208",4,2,1615,1971,70976,0,0,0
"11209",2,1,826,1976,161040,0,0,0
"11210",4,3.5,2624,1989,588083,0,0,1
"11211",3,1,1233,1950,66286,0,0,0
"11212",3,1,1148,1948,335495,0,0,0
"11213",2,1,916,1957,386841,0,0,0
"11214",5,3,2440,1997,393923,0,0,0
"11215",3,1.5,1026,1971,103253,0,0,0
"11216",4,3,3048,1988,661390,1,0,1
"11217",4,3,3014,1988,463943,0,0,0
"11218",4,2.5,2078,2001,491000,0,0,0
"11219",2,1,903,1971,147180,0,0,0
"11220",4,3,1664,1972,245410,0,0,0
"11221",3,3,3621,2002,1061036,0,0,1
"11222",4,2.5,2240,1973,663000,0,0,1
"11223",3,3,2483,1991,594720,0,0,1
"11224",4,2.5,3081,1987,945924,1,0,1
"11225",4,2,2030,1978,281740,0,0,0
"11226",3,2,1498,1977,251064,0,0,0
"11227",3,2,1120,1959,175324,0,0,0
"11228",4,3,2535,1968,354940,1,0,0
"11229",4,3,2231,1998,450034,0,0,0
"11230",2,2,945,1997,310656,0,0,0
"11231",4,2,1616,1967,662739,1,0,1
"11232",2,2.5,1240,1994,126741,0,0,0
"11233",3,2.5,1883,1990,519902,1,0,1
"11234",4,2,1184,1956,185085,0,0,0
"11235",3,1.5,1430,1977,617000,1,0,1
"11236",4,2,1580,1964,259583,0,0,0
"11237",3,2,1375,1964,425250,0,0,0
"11238",4,2.5,1802,1966,535717,1,0,1
"11239",3,2,1053,1915,185678,0,0,0
"11240",3,2,1376,1960,68029,0,0,0
"11241",4,2.5,2557,2002,481623,0,0,0
"11242",3,2,1110,1962,117186,0,0,0
"11243",3,2,1337,1978,189274,0,0,0
"11244",3,2,1516,1947,185471,0,0,0
"11245",3,2.5,2657,1983,578692,0,0,1
"11246",4,2,1775,1966,366763,0,0,0
"11247",3,2,1252,1964,210239,1,0,0
"11248",3,2.5,1514,1980,330971,0,0,0
"11249",4,2.5,1955,1977,173816,0,0,0
"11250",4,2,1386,1957,440098,0,0,0
"11251",3,2.5,2806,1978,496518,0,0,0
"11252",3,2.5,1529,1989,330936,0,0,0
"11253",3,2,1141,1955,390082,1,0,0
"11254",4,3.5,3192,1984,613736,0,0,1
"11255",2,3,1535,1985,464983,0,0,0
"11256",4,2.5,2635,2003,522000,0,0,1
"11257",4,3,2466,1979,249851,0,0,0
"11258",3,1,1215,1963,243504,0,0,0
"11259",3,2,1607,1964,464780,0,0,0
"11260",3,1,2160,1950,222615,0,0,0
"11261",2,2,913,1972,268394,0,0,0
"11262",3,2.5,1623,1987,248967,0,0,0
"11263",4,3,2045,1984,436382,1,0,0
"11264",5,3,2902,2002,698000,0,0,1
"11265",3,2,1456,1973,256567,0,0,0
"11266",5,3,2564,1970,322953,1,0,0
"11267",4,2.5,1940,1995,314899,0,0,0
"11268",2,1,859,1972,173934,0,0,0
"11269",3,2,1023,1963,244749,0,0,0
"11270",3,2,1092,2002,244676,0,0,0
"11271",2,1,1582,1928,324568,0,0,0
"11272",3,2,1278,1962,226083,0,0,0
"11273",3,2.5,1462,1980,467014,0,0,0
"11274",3,1.5,1437,1949,279129,0,0,0
"11275",3,2,1486,1964,180127,0,0,0
"11276",3,1.5,1280,1963,327115,0,0,0
"11277",3,1.5,1250,1965,276299,0,0,0
"11278",5,3.5,2274,1984,303004,0,0,0
"11279",4,3,2711,1985,604073,0,0,1
"11280",5,3,2096,1970,561556,0,0,1
"11281",2,1,812,1926,193104,0,0,0
"11282",3,2,1578,1966,148722,0,0,0
"11283",2,2,1228,1987,325012,0,0,0
"11284",4,2,1152,1955,42342,0,0,0
"11285",2,2,1297,1929,381969,0,0,0
"11286",2,1,1216,1953,414210,0,0,0
"11287",3,2.5,2171,1979,631000,0,0,1
"11288",3,1.5,1120,1972,348674,1,0,0
"11289",4,3,2824,2006,699000,0,0,1
"11290",5,4,3589,1997,609461,1,0,1
"11291",3,1.5,1086,1956,259737,0,0,0
"11292",3,2,924,1994,151868,0,0,0
"11293",2,1.5,965,1974,151512,0,0,0
"11294",4,2,2052,1973,240714,0,0,0
"11295",3,2,1358,2014,218217,0,0,0
"11296",3,2,1653,1964,497000,1,0,0
"11297",2,1.5,1267,1982,188278,0,0,0
"11298",3,2.5,2466,1988,832504,1,0,1
"11299",4,3,1984,1955,70467,0,0,0
"11300",3,2,1990,1961,98167,0,0,0
"11301",3,1,1062,1950,176596,0,0,0
"11302",3,2,1571,1951,595240,0,0,1
"11303",2,1,806,1971,93041,0,0,0
"11304",3,2,1146,1977,240066,0,0,0
"11305",2,2,984,2013,179630,0,0,0
"11306",4,2,1348,1960,483000,0,0,0
"11307",4,3,1946,1964,626000,1,0,1
"11308",3,2,1286,1961,52718,0,0,0
"11309",3,2.5,1843,1999,363969,0,0,0
"11310",4,3,2284,2003,530000,0,0,1
"11311",3,1,1012,1951,141549,0,0,0
"11312",2,1,871,1985,103850,0,0,0
"11313",4,2,2402,1981,568898,0,0,1
"11314",4,3.5,2249,2003,460361,0,0,0
"11315",3,1,1120,1962,269236,0,0,0
"11316",2,2,1441,1979,389045,0,0,0
"11317",3,2,1141,1988,464904,0,0,0
"11318",3,2,1569,1978,293706,0,0,0
"11319",3,2,1757,1974,654455,0,0,1
"11320",3,2,1228,1971,164816,0,0,0
"11321",4,3,2407,1987,714830,1,0,1
"11322",3,3,2570,2001,402568,0,0,0
"11323",4,2.5,1800,1966,71351,0,0,0
"11324",3,2.5,1679,2002,335496,0,0,0
"11325",2,3,2821,2002,1949280,0,0,1
"11326",3,2.5,1558,1931,780272,0,0,1
"11327",4,3,1584,1955,369471,0,0,0
"11328",3,2.5,1525,2007,441633,0,0,0
"11329",3,2,1610,1981,324880,0,0,0
"11330",3,2.5,1765,1970,511394,1,0,1
"11331",2,1.5,919,1979,278742,0,0,0
"11332",2,1.5,840,1967,86576,0,0,0
"11333",2,2,1282,1990,238523,0,0,0
"11334",4,3,2687,1991,562558,0,0,1
"11335",2,2.5,1609,1981,227763,0,0,0
"11336",3,2,1126,1954,46918,0,0,0
"11337",4,1.5,2242,1983,439132,0,0,0
"11338",3,2,1243,1974,390871,0,0,0
"11339",3,2.5,1287,1989,267043,0,0,0
"11340",2,1,836,1974,242990,0,0,0
"11341",4,3,2190,1978,388050,0,0,0
"11342",3,2,1822,1990,467961,0,0,0
"11343",3,2,1696,1976,468100,1,0,0
"11344",4,2,1540,1950,424000,0,0,0
"11345",4,3,2760,2005,698000,0,0,1
"11346",3,1,1442,1920,122124,0,0,0
"11347",3,2.5,1485,1974,528450,0,0,1
"11348",4,2,1307,1978,280768,0,0,0
"11349",4,3,2512,1991,895000,0,0,1
"11350",3,1,950,1952,242774,0,0,0
"11351",4,2,1560,1964,457964,0,0,0
"11352",3,2,1492,2002,337418,0,0,0
"11353",5,3,2398,1965,83782,0,0,0
"11354",3,2,1772,1978,506373,1,0,0
"11355",2,1,924,1946,189388,0,0,0
"11356",3,2,1384,1958,222223,0,0,0
"11357",4,3.5,3894,2007,805000,0,0,1
"11358",2,2.5,1760,1979,293246,0,0,0
"11359",2,2.5,1463,2010,370565,0,0,0
"11360",3,3,2970,2006,757578,0,0,1
"11361",4,2,2082,1974,318992,0,0,0
"11362",4,2,1335,1955,49614,0,0,0
"11363",4,2.5,1914,1997,436158,0,0,0
"11364",5,3,2615,1998,790000,0,0,1
"11365",4,2,1407,1973,64101,0,0,0
"11366",4,3,2499,1975,237479,0,0,0
"11367",2,2,959,1985,278678,0,0,0
"11368",4,2.5,1891,1984,507034,0,0,0
"11369",2,2.5,1251,1986,433369,0,0,0
"11370",2,2.5,1437,1981,291782,0,0,0
"11371",4,2.5,1709,1965,497472,0,0,0
"11372",2,2,1520,1975,309559,0,0,0
"11373",4,2.5,2951,1987,449608,0,0,0
"11374",4,2.5,2178,1964,630000,0,0,1
"11375",3,2,1430,1972,485000,0,0,0
"11376",4,3,2885,1998,661394,0,0,1
"11377",4,2,1512,2001,432000,0,0,0
"11378",4,2,1899,1976,290014,0,0,0
"11379",5,2.5,2494,1980,243799,0,0,0
"11380",2,2,1017,1986,295125,0,0,0
"11381",3,2,1331,1968,63341,0,0,0
"11382",6,4,3226,2003,631904,0,0,1
"11383",2,1,957,1938,341723,0,0,0
"11384",3,1.5,1220,1976,78971,0,0,0
"11385",5,3,1690,1964,215682,0,0,0
"11386",4,3,2307,1986,331300,0,0,0
"11387",3,2.5,2568,1973,399820,0,0,0
"11388",2,1,810,1971,161591,0,0,0
"11389",4,2.5,2530,1986,719662,1,0,1
"11390",3,3,1188,1957,228488,0,0,0
"11391",3,2,1708,1961,72415,0,0,0
"11392",4,2,1614,1958,297718,1,0,0
"11393",3,2,1476,1978,443489,0,0,0
"11394",3,2,1203,1962,360906,0,0,0
"11395",4,4.5,3279,2000,981000,1,0,1
"11396",3,2.5,1762,2011,425470,0,0,0
"11397",4,1.5,1227,1961,260923,0,0,0
"11398",3,2,1848,1975,382179,0,0,0
"11399",3,2,1748,1960,288839,0,0,0
"11400",3,2,1428,1965,492000,1,0,0
"11401",3,2,1754,1984,262172,0,0,0
"11402",3,3,2632,2001,806178,0,0,1
"11403",3,2,2214,1994,657602,0,0,1
"11404",3,2.5,1812,1985,620000,0,0,1
"11405",3,2.5,1699,1966,362373,0,0,0
"11406",3,2,1230,1961,207746,0,0,0
"11407",4,2,1756,1972,271273,0,0,0
"11408",3,2.5,2919,1960,387959,1,0,0
"11409",4,3,2240,1910,109015,0,0,0
"11410",4,2.5,1748,1985,233320,0,0,0
"11411",2,1,848,1944,208041,0,0,0
"11412",2,2,972,1983,168700,0,0,0
"11413",4,2,1426,1955,491689,0,0,0
"11414",3,2.5,2458,1979,736152,0,0,1
"11415",3,2,1899,1967,251634,1,0,0
"11416",4,3.5,2111,1976,564000,1,0,1
"11417",2,2.5,1712,1991,234668,0,0,0
"11418",2,2,1145,1993,273652,0,0,0
"11419",3,1,1421,1938,290055,0,0,0
"11420",5,3,2607,2000,644683,0,0,1
"11421",3,2.5,1376,1997,293406,0,0,0
"11422",3,2,1937,1972,165310,1,0,0
"11423",3,2,1186,1965,203539,0,0,0
"11424",3,2,1862,1971,268548,0,0,0
"11425",5,3,1996,1970,181703,0,0,0
"11426",4,2,1787,1972,226493,0,0,0
"11427",2,1,960,1948,47196,0,0,0
"11428",4,1,1396,1955,185901,0,0,0
"11429",3,3,2192,2001,456049,1,0,0
"11430",4,3,2983,1996,842460,0,0,1
"11431",4,2.5,2375,1981,449534,0,0,0
"11432",4,1.5,1747,1963,91415,0,0,0
"11433",3,2.5,1694,1990,438173,0,0,0
"11434",2,2,1260,1969,235926,0,0,0
"11435",4,2.5,2663,1964,583723,0,0,1
"11436",3,2.5,1631,1997,414021,0,0,0
"11437",4,2.5,2331,2006,610000,0,0,1
"11438",3,3,2096,2013,269462,0,0,0
"11439",2,2,1438,1949,354229,0,0,0
"11440",4,2,1720,1995,523000,0,0,1
"11441",2,2.5,1360,1992,203922,0,0,0
"11442",4,2,1826,1973,464980,0,0,0
"11443",3,2.5,2600,2014,698817,0,0,1
"11444",4,4.5,4059,1999,1102843,0,0,1
"11445",4,2,2402,1980,354940,0,0,0
"11446",2,2,1841,1981,412096,0,0,0
"11447",4,2,1628,1960,259604,1,0,0
"11448",3,2,2214,1995,566924,0,0,1
"11449",1,1,936,1990,196231,0,0,0
"11450",4,2.5,1517,1994,296624,0,0,0
"11451",3,2,1547,1980,218653,0,0,0
"11452",4,2,1348,1960,462270,1,0,0
"11453",4,2.5,1928,1996,376072,0,0,0
"11454",3,2,1645,1979,326805,0,0,0
"11455",4,3,2754,2001,540033,0,0,1
"11456",2,2,1829,1980,538000,0,0,1
"11457",3,2,1187,1973,70139,0,0,0
"11458",2,2,1070,1978,328711,0,0,0
"11459",4,2.5,1830,1984,420022,0,0,0
"11460",3,2.5,2237,1971,984000,0,0,1
"11461",4,2.5,1975,1989,401949,0,0,0
"11462",4,3,2385,2014,638360,0,0,1
"11463",3,1,1787,1948,150314,0,0,0
"11464",2,2,1070,1977,339525,0,0,0
"11465",3,1,1194,1949,55405,0,0,0
"11466",4,3,2600,1997,490634,0,0,0
"11467",3,2,1828,1964,374891,0,0,0
"11468",3,1,1051,1953,251460,0,0,0
"11469",3,2.5,3187,1998,635364,0,0,1
"11470",5,4,3400,1998,768881,0,0,1
"11471",4,3.5,1884,2014,538081,0,0,1
"11472",3,3,2192,2001,410489,0,0,0
"11473",3,2,1268,1960,251858,0,0,0
"11474",4,2,1607,1970,380788,1,0,0
"11475",4,2,1316,1960,188703,0,0,0
"11476",3,2,1116,1990,176891,0,0,0
"11477",3,2,1080,1961,91774,0,0,0
"11478",2,3,1753,1975,231954,0,0,0
"11479",3,1,1014,1954,40639,0,0,0
"11480",4,2.5,2695,1967,448740,0,0,0
"11481",3,2,1336,1997,319000,0,0,0
"11482",4,2.5,2004,1991,354428,0,0,0
"11483",3,2,2070,1979,711000,1,0,1
"11484",3,2,1736,1966,582000,0,0,1
"11485",4,2,1105,1971,260959,0,0,0
"11486",3,2,1170,1959,341332,0,0,0
"11487",3,2,1474,1987,343331,0,0,0
"11488",5,3,2399,1977,599486,1,0,1
"11489",2,1,957,1929,205215,0,0,0
"11490",3,1.5,1241,1976,262982,0,0,0
"11491",2,2.5,1407,1994,385000,0,0,0
"11492",2,1,1021,1974,273255,0,0,0
"11493",2,1,882,1971,69605,0,0,0
"11494",3,3,1433,1956,69464,0,0,0
"11495",3,2,1761,1999,464460,0,0,0
"11496",2,2,1760,1982,264059,0,0,0
"11497",3,2,1449,1976,283496,0,0,0
"11498",4,2.5,1676,1987,292782,0,0,0
"11499",3,2,1323,1964,107756,0,0,0
"11500",2,2,1440,1981,140629,0,0,0
"11501",3,2,1690,1957,201229,0,0,0
"11502",3,2.5,1632,2006,225211,0,0,0
"11503",4,2.5,1914,1997,299906,0,0,0
"11504",4,2.5,2192,1964,124398,0,0,0
"11505",4,2,1699,1969,232372,0,0,0
"11506",3,2,1362,1981,550264,0,0,1
"11507",4,3.5,3357,1996,535251,1,0,1
"11508",5,3,3025,1999,506319,0,0,0
"11509",3,2.5,1950,1993,613000,0,0,1
"11510",4,3,1875,2006,281208,0,0,0
"11511",4,3,2231,1965,325734,0,0,0
"11512",3,2,2114,1977,706840,0,0,1
"11513",4,3,2369,2002,454694,0,0,0
"11514",3,2.5,3251,1995,877770,0,0,1
"11515",1,1,881,1985,118584,0,0,0
"11516",2,2,1760,1981,218660,0,0,0
"11517",3,1,2576,1955,259073,0,0,0
"11518",3,2,1967,1980,676410,0,0,1
"11519",3,2,1242,1962,433486,0,0,0
"11520",3,2,1344,1957,238523,0,0,0
"11521",4,3,3037,1984,739292,0,0,1
"11522",2,1,806,1971,180934,0,0,0
"11523",5,4,4346,2004,1231249,1,0,1
"11524",5,3,2398,1965,351359,1,0,0
"11525",3,2,1846,1986,394577,0,0,0
"11526",3,1.5,1331,1952,359392,0,0,0
"11527",2,1,903,1971,210000,0,0,0
"11528",3,1,960,1956,195034,0,0,0
"11529",2,2,1373,2006,412000,0,0,0
"11530",2,1.5,919,1978,300864,0,0,0
"11531",2,1,882,1971,145016,0,0,0
"11532",2,1,777,1985,276750,0,0,0
"11533",4,3,1947,1995,319923,0,0,0
"11534",4,3,1821,1963,442734,0,0,0
"11535",3,1,960,1954,155982,0,0,0
"11536",3,3,1684,1963,242764,0,0,0
"11537",4,2,2105,1961,579006,0,0,1
"11538",3,2.5,2312,1965,1200000,0,0,1
"11539",3,3,2167,1985,370785,0,0,0
"11540",4,2.5,1600,1990,305664,0,0,0
"11541",2,2,1378,1977,413206,0,0,0
"11542",3,2,1290,1948,313671,0,0,0
"11543",2,2,951,1978,328000,0,0,0
"11544",3,2.5,1484,1980,208550,0,0,0
"11545",3,1.5,1615,1957,347610,0,0,0
