"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"9909",4,3,2154,1976,"0","0",-118.895938,34.172721,"1"
"6778",3,2.5,2396,1977,"0","0",-118.832481,34.155351,"1"
"12010",4,3,1854,1968,"0","0",-119.178071,34.280914,"2"
"10240",3,2,1817,1929,"0","0",-119.250719,34.27116,"1"
"7105",4,2.5,1577,1964,"0","0",-119.179748,34.273045,"1"
"6039",3,2,1561,1966,"1","0",-118.872204,34.231238,"1"
"11421",3,2.5,1376,1997,"0","0",-118.788024,34.26884,"1"
"19798",4,2,1964,1950,"0","0",-119.162013,34.237573,"1"
"966",4,3,3032,2001,"0","0",-119.218088,34.269142,"1"
"17483",5,3,2275,1986,"0","0",-119.201925,34.255497,"1"
"6276",4,2,1551,1965,"0","0",-119.087229,34.345609,"1"
"1243",5,3,2896,1997,"1","0",-118.810659,34.213775,"2"
"8722",3,2,1553,1961,"0","0",-118.710645,34.278787,"1"
"10857",5,3,1894,1977,"0","0",-119.237699,34.186322,"1"
"14467",4,2,1638,1964,"0","0",-118.737741,34.256634,"1"
"14852",3,2.5,1472,1986,"0","0",-118.806947,34.276456,"1"
"753",3,2.5,2810,2003,"0","0",-118.986495,34.17477,"2"
"19334",4,2,1739,1978,"0","0",-119.082163,34.348602,"1"
"3516",4,2.5,2309,2002,"0","0",-118.693159,34.283876,"2"
"8723",4,3,2458,1971,"1","0",-118.844642,34.148229,"1"
"5306",5,4.5,3460,2005,"0","0",-118.762547,34.296764,"2"
"15240",3,3,2632,2000,"0","0",-118.822829,34.219546,"2"
"6133",4,2.5,2081,1978,"0","0",-118.684628,34.287816,"2"
"14159",5,3,2050,1966,"0","0",-118.870334,34.202942,"2"
"2749",2,2,1013,1975,"0","0",-119.182954,34.228405,"1"
"13124",3,2,1272,1958,"0","0",-119.196531,34.257743,"1"
"9699",5,2.5,3346,1976,"1","0",-118.738981,34.257631,"1"
"353",3,2.5,1749,1989,"0","0",-118.78104,34.270978,"1"
"15280",2,2.5,1222,1992,"0","0",-119.192513,34.192858,"1"
"13273",3,2.5,1908,2009,"0","0",-119.17086,34.248044,"1"
"18626",2,2,1122,1986,"0","0",-118.81,34.2519,"1"
"19953",5,3,1782,1969,"0","0",-118.956954,34.050336,"2"
"12237",3,1.5,1344,1950,"0","0",-119.049681,34.245544,"2"
"744",4,2,1612,1964,"0","0",-118.700746,34.29636,"1"
"9217",3,3,1737,1951,"0","0",-119.193041,34.189322,"1"
"19442",3,2,1234,1978,"0","0",-118.90676,34.181699,"1"
"16429",4,2.5,2370,2007,"0","0",-119.051888,34.233729,"2"
"2476",3,2,1115,1979,"0","0",-118.845146,34.206614,"1"
"98",3,2,1602,1926,"0","0",-119.061291,34.369354,"2"
"18027",3,3,2187,1999,"0","0",-118.895124,34.176622,"1"
"4481",3,2.5,1620,1951,"0","0",-119.290532,34.437261,"2"
"11643",3,1.5,1094,1973,"0","0",-119.218851,34.184266,"1"
"12607",4,2.5,2962,1997,"1","0",-119.232051,34.279238,"2"
"748",4,3.5,3506,1993,"1","0",-118.813901,34.244859,"2"
"467",1,1,888,1965,"0","0",-119.039165,34.237137,"1"
"15595",3,2.5,1507,2014,"0","0",-119.173074,34.150851,"1"
"6000",3,2,1174,1957,"0","0",-119.179415,34.165721,"1"
"18996",3,2,1281,1978,"0","0",-118.998867,34.226234,"1"
"4723",3,2,1233,1995,"0","0",-119.153367,34.297601,"1"
"17374",2,2,942,1977,"0","0",-119.187094,34.14154,"1"
"15979",3,2,1790,1960,"0","0",-118.852554,34.211116,"1"
"16824",4,3,2105,1978,"0","0",-118.955075,34.189662,"1"
"31",3,2,1414,1972,"0","0",-118.822367,34.168659,"2"
"2522",3,2,1610,1981,"0","0",-118.734442,34.279946,"1"
"10070",4,2.5,3456,2006,"0","0",-118.908253,34.170924,"2"
"8562",2,2,1801,1985,"0","0",-119.233197,34.180558,"1"
"5126",4,3,2186,1976,"1","0",-118.897099,34.175714,"1"
"7192",3,2.5,1264,1986,"0","0",-119.287627,34.303051,"1"
"17808",3,2.5,2878,1981,"0","0",-118.788568,34.260925,"1"
"10800",4,2,2001,1951,"0","0",-119.163018,34.238943,"1"
"8666",4,2.5,2247,1991,"0","0",-118.783801,34.174234,"2"
"5642",4,2.5,1897,1999,"0","0",-119.146126,34.210041,"1"
"3982",5,3,2176,1978,"0","0",-119.164181,34.165993,"1"
"4597",3,2,1627,1959,"0","0",-118.849675,34.203228,"1"
"7997",3,2,1170,1962,"0","0",-118.667313,34.267196,"1"
"3883",3,1.5,1860,1959,"0","0",-118.780579,34.263827,"1"
"10464",3,3.5,3697,1996,"1","0",-119.097305,34.231709,"2"
"17160",5,3,2614,1969,"0","0",-118.835918,34.150964,"1"
"14397",3,2,2014,1961,"0","0",-118.850274,34.194609,"1"
"13674",3,2,2024,1979,"1","0",-118.985374,34.23095,"2"
"9840",5,4,2873,2005,"0","0",-119.211023,34.195658,"2"
"10941",4,2,2172,1976,"0","0",-118.796528,34.26196,"1"
"13774",4,2,1797,1968,"0","0",-118.897889,34.216422,"2"
"9143",3,2,1032,1956,"0","0",-119.147704,34.258176,"1"
"12465",2,1,816,1955,"0","0",-119.007437,34.26242,"1"
"11921",3,2,1208,1961,"0","0",-119.030211,34.222252,"1"
"1434",3,2,1437,1959,"0","0",-118.713157,34.277787,"1"
"17876",2,2,1582,1983,"0","0",-119.02227,34.240653,"1"
"17628",4,3,2599,1980,"1","0",-118.72615,34.292478,"2"
"6719",3,2,1479,1977,"0","0",-119.185901,34.225876,"1"
"9048",3,2.5,1567,1999,"0","0",-119.008559,34.239079,"1"
"11543",2,2,951,1978,"0","0",-118.986561,34.22129,"1"
"13037",3,2,2581,1958,"0","0",-119.194507,34.256834,"1"
"15939",5,2,1840,1965,"1","0",-119.042705,34.229989,"1"
"17459",5,3,2283,1973,"0","0",-119.216938,34.181962,"1"
"18759",4,3,1985,1960,"0","0",-118.862658,34.198684,"1"
"14507",3,2.5,2476,1989,"0","0",-119.287928,34.43094,"2"
"8472",2,1,936,1957,"0","0",-119.219388,34.155378,"1"
"6770",3,2,1652,1973,"0","0",-118.911182,34.173721,"1"
"10784",4,2,1345,1961,"0","0",-119.177287,34.266332,"1"
"3271",4,3,2465,2001,"0","0",-118.920791,34.204936,"2"
"15951",4,2,2147,1979,"0","0",-118.947719,34.172205,"2"
"9538",3,2,1512,2010,"0","0",-119.234879,34.449179,"1"
"1713",3,2,1068,1959,"0","0",-118.875614,34.283266,"1"
"15645",3,2,1344,1962,"0","0",-119.221179,34.156417,"1"
"15372",4,2,1615,1970,"0","0",-118.680204,34.277604,"1"
"15098",4,2,1510,1971,"0","0",-119.194895,34.221174,"1"
"7200",6,4,3113,2003,"0","0",-119.006642,34.236371,"2"
"12808",3,1,1338,1960,"0","0",-118.857789,34.212821,"2"
"7194",3,2,1447,1971,"0","0",-119.154591,34.180899,"1"
"327",4,4.5,4007,2000,"1","0",-118.826036,34.206614,"2"
"5262",2,2,1108,1987,"0","0",-119.162013,34.276314,"1"
"18017",3,1.5,1661,1963,"0","0",-118.712177,34.280019,"1"
"3503",3,2,1668,1967,"0","0",-118.750494,34.268634,"1"
"16088",2,1.5,1085,1975,"0","0",-119.044955,34.223059,"1"
"17630",4,3.5,2379,1978,"0","0",-119.29244,34.423313,"2"
"5331",2,1,1524,1936,"0","0",-119.246701,34.450433,"1"
"8404",4,2,1787,1968,"0","0",-118.72376,34.281081,"1"
"5569",4,3,2600,1998,"1","0",-118.847784,34.230263,"2"
"5670",2,1,1194,1952,"0","0",-119.251951,34.281346,"1"
"17079",4,2,2105,2000,"0","0",-119.161745,34.211076,"1"
"3013",4,2.5,1998,1979,"0","0",-118.939277,34.172944,"1"
"1195",3,2,1032,1971,"0","0",-119.156379,34.176098,"1"
"12833",2,2.5,1504,1985,"0","0",-118.815373,34.25118,"1"
"18452",3,2,1503,1959,"0","0",-118.848244,34.203847,"1"
"9112",4,3,3346,1988,"1","0",-118.806309,34.194009,"2"
"7999",3,2,1498,1977,"0","0",-118.994076,34.222897,"1"
"19857",2,2,1091,1995,"0","0",-118.93296,34.17858,"1"
"16902",4,2.5,1517,1994,"0","0",-119.152315,34.29522,"1"
"519",3,3,1353,1986,"0","0",-118.853,34.2968,"1"
"13462",4,2.5,2333,1993,"0","0",-119.188588,34.236834,"1"
"16571",2,1,792,1975,"0","0",-119.155528,34.181338,"1"
"3374",4,2,1554,1940,"0","0",-119.166213,34.201221,"1"
"12638",4,2,1966,1965,"0","0",-118.86718,34.227198,"2"
"14585",2,2,1650,1987,"0","0",-118.978987,34.198742,"1"
"15134",2,1.5,1541,1931,"0","0",-119.072351,34.354393,"1"
"10786",4,2,1754,1973,"1","0",-119.022478,34.2293,"2"
"4929",2,2.5,1492,1975,"0","0",-118.851568,34.21908,"1"
"7281",4,3,2212,1979,"1","0",-118.747611,34.170182,"2"
"19161",4,1.5,1624,1964,"0","0",-118.915343,34.407557,"1"
"6657",2,2,1441,1979,"0","0",-118.977916,34.227046,"1"
"11185",4,3.5,3611,1997,"0","0",-118.796741,34.252842,"2"
"10502",3,2,1528,1977,"0","0",-119.204172,34.180868,"1"
"19754",2,2,951,1981,"0","0",-118.972891,34.229721,"1"
"11836",2,2,1095,1999,"0","0",-119.149343,34.206524,"1"
"16928",5,4.5,3180,1998,"0","0",-118.797588,34.232771,"2"
"14485",4,2,1247,1963,"0","0",-118.772293,34.26712,"1"
"17609",4,2,1489,1978,"0","0",-119.199206,34.252843,"1"
"1722",2,1,888,1925,"0","0",-119.273355,34.276493,"2"
"14575",3,2.5,2427,1993,"0","0",-118.906296,34.262455,"1"
"12341",5,3.5,2336,1955,"0","0",-119.185021,34.184089,"1"
"12181",3,2,1499,1951,"0","0",-119.258777,34.268776,"1"
"18986",5,2.5,2498,1968,"0","0",-118.751142,34.276327,"1"
"3170",1,1,770,1980,"0","0",-118.786,34.2697,"1"
"18693",3,4.5,3531,2000,"0","0",-119.089373,34.246457,"2"
"17773",3,2,1728,1983,"0","0",-119.273855,34.447527,"1"
"18707",3,1,1002,1962,"0","0",-119.154374,34.202704,"1"
"12557",3,2.5,1592,1988,"0","0",-119.284927,34.303358,"1"
"9732",3,2,1197,1969,"0","0",-119.165192,34.168478,"1"
"10009",4,2.5,3076,1985,"0","0",-118.844687,34.224757,"2"
"12095",3,2.5,1527,2012,"0","0",-118.957659,34.19698,"1"
"19667",5,3,2808,1970,"1","0",-118.837224,34.139884,"2"
"5444",4,2,1178,1956,"0","0",-119.15326,34.237652,"1"
"2836",3,2.5,1583,1994,"0","0",-119.190174,34.193388,"1"
"13440",3,2,1544,1964,"1","0",-118.799116,34.265065,"1"
"14094",3,2,1326,1962,"0","0",-119.056666,34.231274,"1"
"7246",3,2,1732,1977,"0","0",-118.869627,34.221754,"1"
"5763",2,2,1240,1982,"0","0",-119.192218,34.143712,"1"
"3426",3,2,1498,1977,"0","0",-118.993269,34.220078,"1"
"11568",3,2,1213,1976,"0","0",-118.877437,34.268973,"1"
"17696",3,2,1614,1980,"0","0",-119.178507,34.225282,"1"
"16092",3,2,1244,1975,"0","0",-119.046193,34.219905,"1"
"3482",5,3,2852,2000,"0","0",-119.162227,34.217373,"2"
"17081",3,3,2860,2003,"0","0",-119.171275,34.209894,"2"
"12770",1,1,676,1978,"0","0",-119.240517,34.190372,"1"
"18210",2,2,1350,2009,"0","0",-118.98932,34.199526,"1"
"13891",4,2.5,1535,1981,"0","0",-119.210599,34.178676,"1"
"15545",5,4.5,3498,2001,"1","0",-118.966756,34.242107,"2"
"9057",5,3,2182,1962,"0","0",-118.880251,34.199614,"1"
"9798",5,3,2359,1976,"0","0",-119.211541,34.192628,"1"
"5952",4,3,2944,1984,"0","0",-118.907393,34.240501,"2"
"8063",4,2.5,1983,1978,"1","0",-118.725796,34.289263,"1"
"4517",4,3,2168,1978,"1","0",-118.727977,34.286666,"1"
"10698",3,3,2276,1989,"0","0",-119.195988,34.226801,"1"
"18496",4,2.5,2140,1965,"0","0",-118.782932,34.258963,"1"
"18833",2,2.5,2020,1981,"0","0",-119.227968,34.164298,"2"
"2226",3,2,2006,2008,"0","0",-118.949,34.078821,"2"
"5589",4,1,1667,1956,"0","0",-119.240242,34.268804,"1"
"4383",4,3.5,3338,1987,"1","0",-118.782362,34.195871,"2"
"12615",5,4,3180,1999,"0","0",-118.78979,34.236588,"2"
"1961",4,3,2474,2001,"0","0",-118.796717,34.232158,"2"
"18302",3,2.5,1941,2001,"0","0",-119.167188,34.216301,"1"
"8407",3,2,1058,1957,"0","0",-119.177907,34.156736,"1"
"5846",4,2,1554,1962,"0","0",-118.734867,34.26591,"1"
"6017",2,2,1329,1975,"0","0",-119.264,34.4449,"1"
"5942",3,2.5,1733,1997,"0","0",-118.81803,34.217068,"2"
"15601",2,2,1627,1985,"0","0",-119.232985,34.180255,"1"
"19106",3,3,2822,2003,"0","0",-118.985361,34.177007,"2"
"3776",3,2,1109,1977,"0","0",-119.080858,34.347185,"1"
"8708",4,3,2460,1978,"0","0",-118.774102,34.244408,"1"
"19692",3,2,1446,1970,"0","0",-118.679853,34.27666,"1"
"10961",2,2,1168,1986,"0","0",-119.302622,34.292365,"1"
"17899",4,2,1464,1971,"0","0",-118.67843,34.270152,"1"
"18917",3,2,1758,1965,"0","0",-119.164647,34.275459,"1"
"1079",3,2,1552,1958,"0","0",-119.188589,34.209131,"1"
"1156",4,2.5,1731,1986,"0","0",-118.688894,34.278078,"1"
"4616",3,3,2380,1976,"1","0",-118.763948,34.170051,"2"
"13005",4,2.5,1934,1983,"0","0",-119.02274,34.241467,"1"
"17976",2,1.5,1046,1972,"0","0",-119.267,34.2627,"1"
"3723",3,2,1824,2004,"0","0",-118.835117,34.174425,"2"
"13698",3,2.5,1949,1982,"0","0",-118.758711,34.280152,"1"
"1244",4,3,2255,1956,"0","0",-119.189153,34.160805,"1"
"7751",3,2.5,1587,1984,"0","0",-118.898677,34.277773,"1"
"13257",5,2,1456,2000,"0","0",-118.792627,34.409237,"1"
"19815",4,2,1697,1988,"1","0",-118.87605,34.265092,"1"
"15914",2,2.5,1244,1990,"0","0",-118.766,34.1849,"1"
"2617",3,2.5,1470,1995,"0","0",-118.737548,34.261142,"1"
"18703",4,2,1536,1965,"0","0",-119.199897,34.261921,"1"
"17312",3,2,2052,2008,"0","0",-118.905212,34.395938,"1"
"1736",3,2,1214,1960,"0","0",-118.865379,34.206362,"1"
"818",1,1,756,1947,"0","0",-119.285176,34.439602,"1"
"8653",1,1,876,1982,"0","0",-118.995065,34.229438,"1"
"2140",3,2,1426,1983,"0","0",-119.013373,34.214157,"1"
"13445",2,2,927,1978,"0","0",-118.883,34.1902,"1"
"6573",4,3,2538,1978,"0","0",-118.95984,34.182694,"2"
"8803",3,2,1170,1958,"0","0",-118.77959,34.267417,"1"
"15279",3,2.5,1821,2001,"0","0",-119.294739,34.305337,"1"
"16194",3,2,1303,1964,"0","0",-118.779127,34.259647,"1"
"5815",4,3,2728,1987,"1","0",-118.829938,34.212792,"2"
"16257",4,2.5,2403,2002,"0","0",-119.219622,34.268314,"1"
"3440",5,3,2338,1970,"0","0",-118.755306,34.174206,"1"
"8701",2,2,926,1989,"0","0",-118.77711,34.257741,"1"
"19268",2,1.5,2869,1961,"0","0",-119.27216,34.282629,"2"
"6440",3,2.5,2419,1987,"0","0",-119.180663,34.22244,"1"
"1091",4,1.5,1226,1961,"0","0",-118.773462,34.275531,"1"
"899",2,1,908,1954,"0","0",-119.267101,34.258005,"1"
"18936",4,3,2080,1965,"0","0",-119.082675,34.351475,"1"
"6764",4,2,1883,1961,"0","0",-119.176179,34.264894,"1"
"6661",4,3.5,4013,1993,"0","0",-118.924805,34.245689,"2"
"11730",3,2.5,2174,1990,"0","0",-118.862361,34.29865,"2"
"6544",4,3,2584,1991,"1","0",-119.060654,34.238452,"2"
"17462",3,2.5,1772,1977,"0","0",-119.209293,34.18294,"1"
"18956",2,1,1462,1943,"0","0",-118.864339,34.183229,"1"
"17673",4,3,2465,2003,"0","0",-118.919702,34.201606,"2"
"9076",3,2,1809,1979,"0","0",-118.871508,34.224133,"1"
"7637",4,2,2342,1990,"0","0",-118.67615,34.276359,"1"
"645",4,3,2099,1961,"0","0",-118.836289,34.188641,"1"
"3547",5,4.5,2339,1955,"0","0",-119.189173,34.179394,"1"
"3716",4,2.5,1997,1968,"0","0",-118.719816,34.279761,"1"
"17715",3,1.5,1182,1976,"0","0",-119.194216,34.263919,"1"
"5635",4,2.5,2212,1981,"0","0",-118.719722,34.292689,"2"
"18729",4,3,2212,1976,"0","0",-118.761727,34.168955,"1"
"15297",1,1,825,1979,"0","0",-118.883,34.1905,"1"
"11877",3,2.5,1821,2001,"0","0",-119.296975,34.304606,"1"
"15954",2,3,2825,1991,"1","0",-119.262022,34.4605,"2"
"11508",5,3,3025,1999,"0","0",-119.008827,34.234252,"1"
"2972",3,2,1712,1968,"0","0",-118.753558,34.278787,"1"
"14902",5,4.5,3811,2007,"0","0",-118.869345,34.299952,"2"
"7299",3,1.5,1514,1980,"0","0",-118.844364,34.294995,"1"
"19666",3,2.5,1361,1981,"0","0",-119.209696,34.179991,"1"
"14862",4,2.5,2165,1999,"0","0",-118.800564,34.229728,"2"
"4236",2,1,834,1972,"0","0",-118.673,34.273,"1"
"11328",3,2.5,1525,2007,"0","0",-119.176277,34.248893,"1"
"798",4,3,1893,1959,"0","0",-119.187686,34.16796,"1"
"1750",4,4,3496,1980,"1","0",-118.818969,34.193545,"2"
"18866",4,3,2190,1978,"0","0",-119.059294,34.225236,"2"
"13550",4,3,2676,1996,"0","0",-119.205763,34.195825,"1"
"5722",4,2.5,1850,1978,"0","0",-119.21012,34.183689,"1"
"9006",2,1,1156,1929,"0","0",-119.250895,34.271972,"2"
"16547",4,3,2462,1980,"0","0",-119.011738,34.207632,"2"
"5542",3,2,1252,1959,"0","0",-119.190605,34.172406,"1"
"148",3,2,1605,1955,"0","0",-119.251399,34.263444,"1"
"14995",4,3.5,1984,1938,"0","0",-119.181131,34.206684,"1"
"10847",4,2,1566,1970,"0","0",-118.888893,34.213522,"1"
"11775",3,1,888,1956,"0","0",-119.271647,34.265258,"1"
"8919",2,2.5,1674,1982,"0","0",-118.995286,34.230404,"1"
"312",3,2,1269,1963,"0","0",-119.05745,34.367412,"1"
"19238",3,2,1680,1958,"0","0",-119.253239,34.282558,"2"
"18438",4,3,1997,1986,"1","0",-118.687859,34.284667,"1"
"17866",3,2,1503,1959,"0","0",-118.83961,34.202591,"2"
"10243",3,2,1252,1959,"0","0",-119.191014,34.171914,"1"
"4265",4,2,1110,1955,"0","0",-119.152969,34.236266,"1"
"11191",4,1.5,1248,1962,"0","0",-118.767619,34.259886,"1"
"15750",4,2.5,2259,1964,"0","0",-118.749343,34.258427,"2"
"9691",2,2.5,1204,1989,"0","0",-118.76965,34.180677,"1"
"12229",2,1,892,1971,"0","0",-119.21661,34.178904,"1"
"17450",3,2,1434,1964,"1","0",-118.705061,34.290911,"1"
"4679",3,1.5,1058,1961,"0","0",-118.762807,34.275695,"1"
"4133",4,3,2003,1959,"0","0",-119.261838,34.439188,"1"
"7460",5,3,1915,1978,"0","0",-118.778973,34.246416,"1"
"2314",3,2,1110,1962,"0","0",-119.170026,34.166786,"1"
"4173",3,2,1268,1960,"0","0",-118.794612,34.26789,"1"
"924",2,2,1376,1976,"0","0",-119.231323,34.18257,"2"
"9745",2,2.5,1771,1978,"0","0",-119.228854,34.165665,"2"
"13015",4,3,2539,2001,"0","0",-119.218166,34.269522,"2"
"14095",3,1.5,1016,1962,"0","0",-118.862019,34.193264,"1"
"12288",3,2.5,1709,1987,"0","0",-119.003635,34.219204,"1"
"16421",4,2,1762,1968,"0","0",-118.747356,34.283164,"1"
"918",3,2,1631,1994,"0","0",-118.834518,34.218872,"2"
"11091",3,3,3059,2000,"0","0",-118.928851,34.236045,"2"
"6849",4,2,1891,1970,"0","0",-118.679851,34.275754,"1"
"3891",4,2.5,2499,2004,"0","0",-119.155192,34.277406,"2"
"8831",3,2.5,2018,2000,"0","0",-118.669376,34.266772,"2"
"17651",5,3.5,2578,1964,"1","0",-118.737948,34.254144,"1"
"14063",3,2,1431,1963,"0","0",-118.882125,34.215951,"1"
"3411",3,2,1264,1954,"0","0",-119.173295,34.174423,"1"
"9511",3,2,1772,1978,"0","0",-119.043546,34.225205,"1"
"13626",4,2.5,1900,1976,"0","0",-118.890016,34.222811,"2"
"15589",3,2,1738,1960,"0","0",-119.245536,34.457122,"1"
"5140",3,2.5,1763,1989,"0","0",-118.933344,34.396038,"1"
"15274",3,1.5,1182,1976,"0","0",-119.193908,34.262488,"1"
"19826",3,2,1097,1961,"0","0",-118.712929,34.275192,"1"
"3533",5,3,2182,1962,"0","0",-118.870352,34.196518,"1"
"12520",4,3,3063,2001,"0","0",-118.982798,34.172819,"2"
"1926",3,2,1115,1959,"0","0",-119.191697,34.175052,"1"
"10603",3,2,1646,1987,"0","0",-118.839118,34.212821,"1"
"17463",3,2.5,1800,1971,"0","0",-119.228111,34.176999,"2"
"66",4,2.5,2251,1973,"1","0",-118.827514,34.171352,"1"
"3720",3,1.5,1058,1961,"0","0",-118.762801,34.272837,"1"
"2650",4,2,2189,1970,"0","0",-118.758554,34.170513,"1"
"10143",4,4,2925,2005,"0","0",-118.759726,34.297891,"2"
"13848",4,2.5,1970,1985,"0","0",-118.891213,34.271746,"1"
"1946",4,2.5,2370,1974,"0","0",-119.061333,34.231966,"1"
"8587",2,1,1179,1929,"0","0",-119.267473,34.272148,"1"
"14327",2,2,1299,1987,"0","0",-119.191898,34.143244,"1"
"16613",5,3,2358,1993,"1","0",-118.777621,34.176773,"2"
"7858",2,1,1065,1947,"0","0",-119.248807,34.446593,"1"
"10046",3,3,2970,2006,"0","0",-119.224433,34.188432,"2"
"4619",4,3,2060,1987,"0","0",-118.874373,34.2633,"1"
"1286",4,3,2312,1988,"0","0",-119.19601,34.21079,"1"
"1704",4,3,1344,1988,"0","0",-119.301653,34.400203,"1"
"14285",3,2,1058,1957,"0","0",-119.177122,34.160136,"1"
"859",3,1.5,1332,1974,"0","0",-118.878942,34.173898,"1"
"2291",3,2.5,2430,2004,"0","0",-119.230015,34.187067,"2"
"16984",4,2.5,1919,1978,"0","0",-119.157278,34.160421,"1"
"18222",2,2.5,1385,1988,"0","0",-118.981753,34.203796,"1"
"8038",4,2.5,2251,1983,"0","0",-118.770427,34.280494,"1"
"2222",3,2.5,2463,2004,"0","0",-119.154759,34.280046,"2"
"697",4,2.5,2984,2000,"0","0",-119.026755,34.240227,"2"
"4336",4,3.5,4478,1987,"1","0",-119.304955,34.439358,"2"
"2793",4,4,3706,1978,"1","0",-118.819085,34.18636,"2"
"5654",4,3.5,3231,1988,"1","0",-118.772246,34.193458,"2"
"14816",3,2.5,1864,1957,"0","0",-119.244434,34.279721,"1"
"5109",3,2,1692,1949,"0","0",-119.175162,34.170941,"1"
"3096",5,2,1516,1963,"0","0",-118.772153,34.259905,"1"
"19806",4,3,2686,1960,"0","0",-119.19174,34.178653,"1"
"1697",4,2,2299,1999,"0","0",-118.753248,34.2514,"2"
"10296",3,2,1446,1979,"0","0",-118.732213,34.287899,"1"
"17513",3,2,1499,1965,"0","0",-119.041657,34.227746,"1"
"7208",4,2.5,2042,2007,"0","0",-119.167299,34.244322,"1"
"3457",4,2.5,2035,1970,"0","0",-118.724567,34.275659,"1"
"7736",3,2.5,1526,1999,"0","0",-119.146982,34.208183,"1"
"9994",3,2,1693,1966,"0","0",-118.950575,34.164917,"1"
"17930",4,2,1826,1970,"0","0",-118.678157,34.275755,"2"
"14097",4,2.5,2495,1986,"1","0",-118.805666,34.247663,"2"
"13333",5,3,2526,1984,"1","0",-118.947924,34.158361,"2"
"14754",6,3,2453,1985,"0","0",-118.865644,34.263323,"1"
"16391",3,2,1303,1962,"0","0",-118.73575,34.265504,"1"
"3449",4,2,1472,1964,"0","0",-119.024009,34.238901,"1"
"8395",5,3.5,2586,1986,"1","0",-118.686837,34.284667,"2"
"4059",3,2,1424,1961,"0","0",-119.191335,34.223271,"1"
"10054",3,1,1036,1955,"0","0",-118.930944,34.397437,"1"
"4716",4,2.5,1663,1967,"0","0",-119.04893,34.222509,"1"
"15285",4,2.5,3318,2000,"1","0",-118.798747,34.255948,"2"
"11764",4,2.5,1698,1965,"0","0",-119.197562,34.221411,"1"
"11301",3,1,1062,1950,"0","0",-119.165609,34.292407,"1"
"310",4,2,2270,1969,"0","0",-119.050171,34.231341,"1"
"4004",2,1,1322,1900,"0","0",-118.794052,34.414577,"1"
"17465",3,2,1440,1969,"0","0",-119.20081,34.216857,"1"
"4362",4,3,2600,1996,"1","0",-118.91361,34.180286,"1"
"14155",3,2.5,1699,1966,"0","0",-118.953848,34.157614,"1"
"17346",3,2.5,3830,1985,"1","0",-118.803086,34.190337,"2"
"48",3,2,1534,1982,"0","0",-119.21882,34.158306,"1"
"3707",3,1.5,1470,1976,"0","0",-119.243396,34.194794,"1"
"19322",3,2,1553,1981,"0","0",-119.21991,34.189685,"1"
"12419",2,1,792,1975,"0","0",-119.155477,34.181444,"1"
"11787",2,1,836,1974,"0","0",-118.886,34.19,"1"
"19220",3,2.5,1435,1986,"0","0",-118.806113,34.163264,"1"
"656",2,1,838,1951,"0","0",-119.156752,34.23463,"1"
"16724",6,3,3010,2001,"0","0",-119.163543,34.217547,"2"
"12039",4,2.5,1940,1995,"0","0",-119.00332,34.223354,"2"
"15874",4,3,2034,2007,"0","0",-118.754974,34.302192,"2"
"11498",4,2.5,1676,1987,"0","0",-118.852537,34.299799,"1"
"15172",3,3,1581,2003,"0","0",-119.03847,34.215578,"1"
"2256",5,3,2422,1997,"0","0",-119.203839,34.194772,"1"
"11056",4,2.5,2269,1981,"0","0",-119.012164,34.20982,"2"
"11927",4,3,2867,1990,"0","0",-118.780867,34.186191,"1"
"2695",4,3,2728,1988,"1","0",-118.82853,34.219721,"2"
"4468",3,2,1689,1992,"0","0",-119.19189,34.233116,"2"
"19457",5,4,3251,2003,"0","0",-118.687657,34.265163,"2"
"2641",3,2,1521,1988,"0","0",-118.855218,34.299614,"1"
"4512",2,2.5,1744,1977,"0","0",-118.890705,34.19202,"1"
"8372",3,1,1068,1951,"0","0",-119.216855,34.157472,"1"
"10570",3,2.5,1956,1991,"0","0",-118.78619,34.182429,"1"
"13739",3,3,2101,1965,"0","0",-118.765687,34.252842,"1"
"5604",2,2,1650,1987,"0","0",-118.978649,34.197357,"1"
"5180",2,1,671,1959,"0","0",-118.865946,34.181564,"1"
"3537",2,1.5,1312,1959,"0","0",-118.690897,34.284067,"1"
"4810",4,2.5,1864,1964,"0","0",-119.174591,34.272521,"1"
"2381",4,3,2101,1958,"0","0",-119.236667,34.458173,"1"
"5613",3,2.5,1716,1988,"0","0",-118.798689,34.24762,"1"
"19210",3,2,1910,2002,"0","0",-119.008599,34.237269,"2"
"5425",2,1,934,1962,"0","0",-119.17205,34.205508,"1"
"9007",3,2,1088,1986,"0","0",-118.751,34.2606,"1"
"14940",2,2,960,1985,"0","0",-118.88,34.2774,"1"
"10448",2,1,984,1951,"0","0",-119.257846,34.268762,"1"
"2957",4,3.5,3046,2001,"0","0",-119.083622,34.223829,"2"
"3268",4,2,1353,1956,"0","0",-119.238885,34.269457,"1"
"11679",3,2,1552,1964,"1","0",-119.235779,34.280732,"2"
"2263",2,2.5,1465,1989,"0","0",-118.984997,34.201187,"1"
"12750",3,2.5,1852,1976,"0","0",-119.168133,34.296745,"2"
"17737",3,2,1789,1960,"1","0",-118.977201,34.267724,"2"
"6595",5,3,2851,2009,"0","0",-119.223989,34.187671,"2"
