"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"9923",6,3,2741,1961,408974,0,1,1
"9924",4,3.5,2688,1977,913341,0,0,0
"9925",4,2.5,2016,1970,603374,0,0,0
"9926",2,2,858,1979,265000,0,0,1
"9927",2,2.5,1030,1986,434900,0,0,1
"9928",3,1,1297,1947,56831,0,0,1
"9929",4,2,1310,1955,447311,0,0,1
"9930",2,2,1101,2007,322459,0,0,1
"9931",2,2,1110,1969,306868,0,0,1
"9932",4,3.5,3329,2013,1067083,0,0,0
"9933",4,3,3284,1972,1173629,1,0,0
"9934",3,2,1130,1955,194019,1,0,1
"9935",3,3.5,3734,1971,1435404,0,1,0
"9936",1,1,556,1956,641542,0,0,0
"9937",3,2,1551,1970,314195,0,0,1
"9938",3,2,1240,1971,358000,0,0,1
"9939",4,4,2492,1948,736492,0,0,0
"9940",4,3,2246,1990,633122,0,0,0
"9941",3,2,2424,2002,814826,0,0,0
"9942",2,2,1163,1985,219629,0,0,1
"9943",3,2,1480,1971,418053,0,0,1
"9944",3,2,1490,1973,626000,0,0,0
"9945",2,1,910,1918,254227,1,0,1
"9946",3,3,2450,1963,925908,0,0,0
"9947",5,3,3435,2000,845962,1,1,0
"9948",1,1,621,1974,101283,0,0,1
"9949",4,3,2715,1980,557654,0,1,1
"9950",2,1,870,1951,335000,0,0,1
"9951",3,2,1467,1957,310580,0,0,1
"9952",3,3,1324,2011,470782,0,0,1
"9953",3,2,1382,1956,211914,0,0,1
"9954",2,1,816,1914,185400,0,0,1
"9955",3,2.5,1798,1976,386729,0,0,1
"9956",4,3,2136,1983,499171,1,0,1
"9957",4,3,2098,1949,331889,0,0,1
"9958",1,1,760,1974,230520,0,0,1
"9959",5,3.5,2337,1968,403992,0,0,1
"9960",3,1,1396,1901,50115,0,0,1
"9961",3,2.5,1664,1981,578266,0,0,1
"9962",2,1.5,1384,1976,321000,0,0,1
"9963",1,1,720,1973,134733,0,0,1
"9964",3,3.5,2820,2011,1018598,0,0,0
"9965",2,2,824,1979,174148,0,0,1
"9966",2,2,1640,1978,679021,0,1,0
"9967",5,4.5,3845,1999,1258684,1,1,0
"9968",1,1,717,1971,174201,0,0,1
"9969",2,2,1184,1974,516444,0,0,1
"9970",3,1,1130,1955,402569,0,0,1
"9971",4,3.5,2618,2005,1101546,0,0,0
"9972",2,2,1690,1972,286122,0,0,1
"9973",1,1,552,1982,213000,0,0,1
"9974",4,2.5,2096,1966,370802,0,0,1
"9975",2,1.5,910,1978,300304,0,0,1
"9976",3,2,1421,1969,69612,0,0,1
"9977",3,2,1432,1965,75328,0,0,1
"9978",3,2.5,1484,1986,438314,0,0,1
"9979",3,2.5,1632,1964,259563,0,0,1
"9980",3,2,2247,1953,382721,0,0,1
"9981",3,2.5,1891,2001,695116,0,0,0
"9982",3,2.5,1446,1986,408499,0,0,1
"9983",3,2,1764,1979,514072,1,0,1
"9984",3,2.5,1733,1990,346689,1,1,1
"9985",4,3.5,3289,1993,584547,1,1,1
"9986",2,2,1330,1964,102131,0,0,1
"9987",4,2.5,2800,1980,344583,0,0,1
"9988",3,2.5,1387,1980,335032,0,0,1
"9989",4,2,1252,1958,57619,0,0,1
"9990",5,4.5,4550,2003,1858328,0,0,0
"9991",4,2.5,1854,1966,69313,0,0,1
"9992",2,2,1310,1972,219400,0,0,1
"9993",3,2.5,1728,1973,702607,0,0,0
"9994",3,2,1680,1953,220988,0,0,1
"9995",2,2,942,1989,510439,0,0,1
"9996",3,2,1472,1977,381640,0,0,1
"9997",2,3,2745,1967,147151,0,0,1
"9998",3,3,1925,1964,323047,0,0,1
"9999",3,2,1096,1985,559000,0,0,1
"10000",4,2.5,2609,1977,321964,0,0,1
"10001",2,2,1203,1974,375642,0,0,1
"10002",1,1,496,1971,138911,0,0,1
"10003",2,1,897,1971,152656,0,0,1
"10004",5,3,2827,1971,103285,1,0,1
"10005",4,3,2541,1990,601451,0,0,0
"10006",4,2,1695,1972,610000,0,0,0
"10007",4,4,2846,1978,491165,0,0,1
"10008",6,4.5,3555,1978,980000,1,0,0
"10009",4,3,3477,1996,630693,0,0,0
"10010",3,2,1210,1959,323928,0,0,1
"10011",2,1,960,1915,118017,0,0,1
"10012",3,2,1240,1976,227002,0,0,1
"10013",4,3,2038,1965,283252,0,0,1
"10014",3,2.5,1714,1965,274526,0,0,1
"10015",4,2.5,1783,1969,367558,0,0,1
"10016",4,4.5,3404,1969,245133,0,0,1
"10017",1,1.5,939,2011,147589,0,0,1
"10018",2,2,1499,2010,60354,0,0,1
"10019",3,2,2015,1975,371072,0,0,1
"10020",2,1,853,1946,39082,0,0,1
"10021",4,4.5,3474,2000,649157,0,0,0
"10022",1,1,691,1972,84386,0,0,1
"10023",3,1.5,1673,1972,373270,0,0,1
"10024",4,1,1438,1927,391614,0,0,1
"10025",2,2.5,1480,1980,281331,0,0,1
"10026",3,2,1299,1955,55909,0,0,1
"10027",4,2.5,3264,1980,618480,0,0,0
"10028",3,2,1231,1960,392545,0,0,1
"10029",4,2.5,2520,1978,487525,0,1,1
"10030",3,3,3048,1994,464386,0,0,1
"10031",3,2,1645,1964,99385,0,0,1
"10032",3,2,1171,1955,50937,0,0,1
"10033",3,2,1191,1955,533000,0,0,1
"10034",4,3,2000,1960,76222,0,0,1
"10035",3,2,1726,1959,268630,0,0,1
"10036",3,2,2362,1975,424643,0,1,1
"10037",3,2,2202,1959,342942,0,0,1
"10038",3,2.5,1868,2012,669697,0,0,0
"10039",3,2,1249,1977,452517,1,0,1
"10040",4,2.5,3063,1973,112858,0,0,1
"10041",5,2,1892,1963,306542,1,1,1
"10042",4,3,1699,1990,264105,0,0,1
"10043",2,1,936,1974,289839,0,0,1
"10044",4,2,1591,1960,224376,0,0,1
"10045",2,2.5,1231,1991,406000,0,0,1
"10046",3,2,1441,1958,298506,0,0,1
"10047",3,2.5,1972,1968,412156,0,0,1
"10048",4,3,2733,1973,1252027,0,0,0
"10049",3,2,1866,1968,119362,0,0,1
"10050",4,2.5,1741,1998,602000,0,0,0
"10051",3,2.5,1664,1997,645000,0,0,0
"10052",3,2.5,1460,2005,451000,0,0,1
"10053",4,4,3314,1993,681283,0,1,0
"10054",3,2.5,1458,1954,162994,0,0,1
"10055",4,2.5,2527,1968,621906,0,0,0
"10056",3,1,1084,1978,373379,0,0,1
"10057",3,2.5,1719,2005,460622,0,0,1
"10058",3,2.5,1580,1994,561558,0,0,1
"10059",4,2.5,2318,1965,96322,0,0,1
"10060",4,2.5,1973,1971,89204,0,0,1
"10061",3,2.5,1346,2005,539000,0,0,1
"10062",2,2,1425,1974,264196,0,0,1
"10063",4,2.5,2646,1977,231949,0,0,1
"10064",2,2,1009,1971,182040,0,0,1
"10065",4,2,1912,1981,312095,0,0,1
"10066",4,2,1525,1955,222876,0,0,1
"10067",4,3,2764,1992,399914,0,0,1
"10068",5,5,3981,1994,781567,1,1,0
"10069",4,2.5,2145,1974,113849,0,0,1
"10070",3,2.5,1542,1983,272794,0,0,1
"10071",4,2.5,2826,1972,985861,0,0,0
"10072",3,2,1842,1958,420242,0,0,1
"10073",2,1,982,1919,130529,0,0,1
"10074",3,2,1539,1973,239153,0,0,1
"10075",4,3,2042,1958,346200,0,0,1
"10076",3,2,1317,1962,156188,0,0,1
"10077",3,2,1120,1976,411193,0,0,1
"10078",4,2.5,2379,1977,934051,1,0,0
"10079",2,2,949,1985,332874,1,0,1
"10080",4,3,2687,1978,572338,0,1,1
"10081",4,2,1438,1954,209897,0,0,1
"10082",4,2.5,3079,1972,601615,0,0,0
"10083",3,2,1632,1961,915809,0,0,0
"10084",3,3,2003,1975,8e+05,0,0,0
"10085",3,3.5,2881,2008,204879,0,0,1
"10086",4,2,1521,1957,222043,0,0,1
"10087",3,2,1032,1962,182090,1,0,1
"10088",3,2.5,1440,1976,442721,0,0,1
"10089",4,4,2255,1958,436422,0,0,1
"10090",3,2,1478,1969,461551,0,0,1
"10091",4,2.5,1960,1995,458007,1,1,1
"10092",4,3,2367,1995,740074,1,1,0
"10093",2,2,960,1980,328921,0,0,1
"10094",3,2.5,1419,1989,423927,0,0,1
"10095",3,1,1223,1896,369748,0,0,1
"10096",4,2,2007,1963,439048,1,0,1
"10097",1,1,678,1990,149304,0,0,1
"10098",3,2.5,2500,2009,875597,0,0,0
"10099",2,1.5,992,1995,390396,0,0,1
"10100",1,1,696,1969,186395,0,0,1
"10101",2,2,907,1998,189550,0,0,1
"10102",5,2,2193,1968,127520,0,0,1
"10103",4,2,1618,1975,270780,0,0,1
"10104",3,2,1547,2007,387825,0,0,1
"10105",4,3,2789,2001,530354,0,0,1
"10106",5,3.5,3282,1999,931981,0,0,0
"10107",3,2.5,2063,1997,392138,0,0,1
"10108",4,2.5,2898,1994,475329,0,0,1
"10109",3,3,1963,1977,563000,0,0,1
"10110",4,2,1268,1960,335948,0,0,1
"10111",4,3,2632,1992,445780,0,0,1
"10112",2,1,796,1984,138970,0,0,1
"10113",1,1,718,1918,26291,0,0,1
"10114",4,3,3249,1980,771024,0,0,0
"10115",2,1,780,1930,96866,0,0,1
"10116",4,2,1891,1954,146646,0,0,1
"10117",3,2,1467,1956,65899,0,0,1
"10118",4,3,2417,1976,486552,0,0,1
"10119",4,2,2347,1965,87689,0,1,1
"10120",2,2,1105,1974,390000,0,0,1
"10121",3,2,1852,1984,750650,1,1,0
"10122",3,2.5,1322,1994,278757,0,0,1
"10123",4,2,1500,1957,850271,0,0,0
"10124",4,2,1880,1963,500396,0,0,1
"10125",4,3,2814,1960,140559,0,0,1
"10126",3,2,1071,1955,53153,0,0,1
"10127",4,2.5,2292,1966,458236,1,0,1
"10128",3,2,1695,1995,424415,0,0,1
"10129",3,2,1502,1963,271076,0,0,1
"10130",4,2.5,2687,1990,460146,0,0,1
"10131",1,1,768,1976,126109,0,0,1
"10132",4,2,2053,1959,143232,1,1,1
"10133",3,2,1142,1964,209000,0,0,1
"10134",4,2,1960,1954,72675,0,0,1
"10135",6,3,2771,1965,557372,0,0,1
"10136",3,2.5,1462,1996,687234,0,0,0
"10137",3,2,1469,1970,274867,0,0,1
"10138",4,3.5,3366,1972,231028,0,0,1
"10139",3,2,1109,1957,64216,0,0,1
"10140",3,2,2162,1962,314208,0,0,1
"10141",3,2,1700,1977,495000,0,0,1
"10142",3,2.5,2471,1961,592179,1,1,1
"10143",4,2.5,2483,1976,648910,0,0,0
"10144",2,1,884,1953,36933,0,0,1
"10145",2,2.5,2378,2005,1750000,0,0,0
"10146",4,4.5,2994,2013,1117609,0,0,0
"10147",2,1,1512,1930,229336,0,0,1
"10148",2,1,755,1952,185870,0,0,1
"10149",5,3.5,3100,2007,761437,0,0,0
"10150",4,2,1662,1977,232933,0,0,1
"10151",2,2.5,1351,1982,342139,0,0,1
"10152",3,2,1940,1955,713350,0,0,0
"10153",2,1,896,1964,190364,0,0,1
"10154",1,1,735,1963,187230,1,0,1
"10155",4,3,1854,1968,414890,1,1,1
"10156",1,1,701,1982,123368,0,0,1
"10157",3,2,1300,1963,525000,0,0,1
"10158",5,3,2475,1973,340532,0,0,1
"10159",4,2.5,1936,1965,593000,0,0,1
"10160",4,4.5,4319,1990,1167143,1,1,0
"10161",3,2,1237,1959,326343,1,0,1
"10162",5,3,2496,1963,164530,0,0,1
"10163",4,2.5,2474,1989,499343,0,0,1
"10164",2,2,1101,1984,365000,0,0,1
"10165",4,2.5,2714,1985,505438,1,1,1
"10166",2,2.5,1446,2003,471167,0,0,1
"10167",3,2,1873,1955,443726,0,0,1
"10168",4,2,1480,1960,247226,1,1,1
"10169",2,1.5,892,1977,328000,0,0,1
"10170",3,2,1578,1978,359688,0,0,1
"10171",4,3,2654,1979,461144,0,0,1
"10172",3,3,2700,1991,515054,0,0,1
"10173",3,2,2018,1907,331947,0,0,1
"10174",4,2,1419,1954,436161,0,0,1
"10175",3,3,1827,2007,176666,0,0,1
"10176",2,2,1658,1954,503993,1,0,1
"10177",2,2.5,994,1994,414110,0,0,1
"10178",3,2,1428,1963,210027,0,0,1
"10179",6,4,2827,1964,188308,1,0,1
"10180",5,3,2145,1963,314946,0,0,1
"10181",3,3,2814,1976,338020,0,0,1
"10182",2,2,1203,1987,192609,0,0,1
"10183",4,2,2016,1973,100917,0,0,1
"10184",3,2.5,1526,1962,71447,1,0,1
"10185",3,2.5,1397,1996,379580,0,0,1
"10186",3,2,1320,1977,158143,0,0,1
"10187",3,2,1620,1957,561526,1,0,1
"10188",1,1,473,1977,156926,1,0,1
"10189",4,2.5,2071,1972,932298,0,0,0
"10190",4,3,2968,1983,460856,0,0,1
"10191",3,2,2229,1975,1724190,0,0,0
"10192",3,2.5,2503,1974,279789,1,0,1
"10193",3,2,1456,2003,635000,0,0,0
"10194",4,3,2626,2002,658987,0,0,0
"10195",2,1.5,1041,1982,254449,0,0,1
"10196",2,1,903,1981,272344,0,0,1
"10197",1,1,504,1965,509154,0,0,1
"10198",4,2,2002,1966,87219,0,0,1
"10199",3,3,1821,2005,7e+05,0,0,0
"10200",2,2,1017,1983,327120,0,0,1
"10201",2,2.5,1578,2004,310883,0,0,1
"10202",1,1,593,1984,196751,0,0,1
"10203",3,2.5,1904,1995,623380,1,1,0
"10204",3,2,1139,1959,320347,0,0,1
"10205",3,2.5,1800,1973,822304,0,0,0
"10206",2,2,960,1990,222639,0,0,1
"10207",4,2.5,2080,1969,90436,0,0,1
"10208",4,2,1419,1976,299911,0,0,1
"10209",4,2.5,1932,1968,549564,1,0,1
"10210",3,2.5,2136,1977,393318,0,0,1
"10211",2,2,1157,1987,467844,0,0,1
"10212",4,3,2400,1977,788882,1,0,0
"10213",3,1.5,1591,1952,111864,0,0,1
"10214",3,2,1264,1956,225597,0,0,1
"10215",3,2,1421,1971,74277,0,0,1
"10216",3,2,1460,1982,246468,0,0,1
"10217",2,1,666,1946,231561,0,0,1
"10218",3,3,2748,1984,817806,1,0,0
"10219",3,2,1211,1955,173156,0,0,1
"10220",3,2,2140,1959,576545,1,0,1
"10221",3,2,2463,1967,831489,0,0,0
"10222",4,2,1642,1972,331810,0,0,1
"10223",4,2,1832,1956,334606,1,0,1
"10224",3,2.5,1972,2005,524895,0,0,1
"10225",3,2.5,1749,2011,469045,0,0,1
"10226",3,1,992,1954,180901,0,0,1
"10227",2,2,826,1984,244758,0,0,1
"10228",4,2.5,2152,1969,568185,1,0,1
"10229",3,3,2147,1963,821404,0,0,0
"10230",3,2.5,1974,1990,643000,0,0,0
"10231",4,3,3097,1979,381443,0,0,1
"10232",4,3,3236,2003,988000,0,0,0
"10233",3,2,1891,1965,566432,0,0,1
"10234",3,3.5,3505,1989,1632000,0,0,0
"10235",3,2,1650,1985,315867,0,0,1
"10236",3,3,2714,1984,676052,0,0,0
"10237",3,2,1931,1960,748964,0,1,0
"10238",3,2,1543,1954,619302,0,0,0
"10239",5,3,2496,1994,371735,0,0,1
"10240",5,5,3421,1998,840107,1,0,0
"10241",4,3,1469,1973,324210,0,0,1
"10242",4,2,1176,1955,465990,0,0,1
"10243",2,2,1240,1978,215236,0,0,1
"10244",4,2.5,2064,1964,209074,0,0,1
"10245",3,2,1383,1954,251256,1,0,1
"10246",4,2.5,1794,1971,363007,0,0,1
"10247",2,2,1680,1983,281293,0,0,1
"10248",4,2,1593,1963,253576,0,0,1
"10249",3,3,2989,1992,499652,0,0,1
"10250",3,2.5,1375,1973,444000,0,0,1
"10251",2,3,1580,1978,587421,0,0,1
"10252",4,2.5,2859,1972,576971,1,1,1
"10253",1,1,716,1978,288956,0,0,1
"10254",3,2,1381,1952,80943,1,0,1
"10255",3,2,1567,1955,410541,0,0,1
"10256",3,2.5,1781,2007,438000,0,0,1
"10257",2,1,882,1970,187184,1,0,1
"10258",3,2,1849,1972,326319,1,1,1
"10259",2,2,1400,1971,152778,0,0,1
"10260",4,2.5,2441,1969,599000,0,0,0
"10261",2,2,1701,2005,999000,0,0,0
"10262",3,3,2763,1995,657570,0,0,0
"10263",1,1,858,1979,121306,0,0,1
"10264",3,2,1461,1961,1056244,0,0,0
"10265",4,3,2349,1978,448135,0,0,1
"10266",4,2.5,2487,2010,966241,0,0,0
"10267",3,2.5,1472,1986,223822,0,0,1
"10268",3,3.5,3486,2000,758546,0,0,0
"10269",3,2,1666,1955,288468,0,0,1
"10270",3,2,1377,1959,67771,0,0,1
"10271",4,3,2966,1996,603592,0,0,0
"10272",3,2.5,1593,1990,554789,0,0,1
"10273",2,2,1270,1972,909719,0,0,0
"10274",2,2,1349,1976,118215,0,0,1
"10275",4,3,2096,1955,377772,0,0,1
"10276",3,2,1680,1978,277909,0,0,1
"10277",3,2.5,1778,1993,476193,0,0,1
"10278",1,1,777,1925,57364,0,0,1
"10279",4,2,1334,1968,303050,0,0,1
"10280",4,2,1802,1955,65552,0,0,1
"10281",2,2,1900,1997,521775,0,0,1
"10282",3,1,1564,1929,52546,0,0,1
"10283",4,3.5,3863,2003,1555151,0,0,0
"10284",2,1,1136,1944,606065,0,0,0
"10285",4,2,1158,1954,473000,0,0,1
"10286",4,2,1552,1958,238889,0,0,1
"10287",3,2,989,1978,168321,1,0,1
"10288",1,2.5,1552,2006,476084,0,0,1
"10289",2,1,1567,1952,574631,0,1,1
"10290",3,2.5,1647,1973,572960,0,0,1
"10291",3,2,1680,1953,70608,0,0,1
"10292",3,3,2120,1977,394216,0,0,1
"10293",1,1,660,1971,122018,0,0,1
"10294",3,4,3287,1997,546818,0,0,1
"10295",5,3,3863,2000,1055838,0,0,0
"10296",3,2,2107,1963,989568,1,1,0
"10297",3,2.5,1937,1986,443398,0,0,1
"10298",4,3,2945,1986,480250,0,0,1
"10299",4,2,1700,1977,265331,0,0,1
"10300",2,2,1114,1974,356063,0,0,1
"10301",2,1,920,1974,22816,0,0,1
"10302",2,2.5,1439,1983,261389,0,0,1
"10303",3,2,1573,1955,225104,1,0,1
"10304",3,1.5,1032,1959,51250,0,0,1
"10305",3,2,1928,1957,254631,0,1,1
"10306",3,2,1288,1963,351912,0,0,1
"10307",3,1.5,1269,1964,221455,0,0,1
"10308",3,2.5,1551,1987,372424,0,0,1
"10309",3,2,1340,1955,450872,0,0,1
"10310",3,2,1282,1952,292210,0,0,1
"10311",4,3,2250,1970,122554,1,0,1
"10312",3,2.5,1937,1993,561568,0,0,1
"10313",2,1.5,1080,1964,116664,0,0,1
"10314",3,2.5,2013,2013,705771,0,0,0
"10315",3,3,2081,2002,595242,0,0,0
"10316",4,2.5,2422,2003,757051,0,0,0
"10317",4,2.5,2233,1987,369428,0,0,1
"10318",3,1.5,1159,1973,137921,1,0,1
"10319",2,1,864,1965,297468,0,0,1
"10320",3,2,1322,1963,511101,0,0,1
"10321",3,2,1339,1969,333000,0,0,1
"10322",4,3.5,2561,2013,895938,0,0,0
"10323",2,2,1091,1980,434923,0,0,1
"10324",4,2,2016,1968,91195,0,0,1
"10325",4,2,1601,1964,312152,0,0,1
"10326",2,1,1531,1950,214457,0,0,1
"10327",3,3,2421,1980,649355,0,0,0
"10328",5,5,2867,1962,97703,0,0,1
"10329",1,1,600,1963,211040,0,0,1
"10330",4,1.5,1249,1963,391614,0,0,1
"10331",4,3,2175,1972,97406,1,0,1
"10332",3,2,1787,1987,597047,0,0,0
"10333",3,2.5,2014,1994,301710,0,0,1
"10334",3,2,1056,1983,305862,0,0,1
"10335",4,3,3091,1987,647562,1,0,0
"10336",2,2,1130,1988,185159,0,0,1
"10337",3,4,3669,1998,1649536,0,0,0
"10338",3,2,1211,1937,288271,0,0,1
"10339",4,3,2190,2000,517433,0,0,1
"10340",3,3,3608,1989,669978,0,0,0
"10341",3,2.5,2285,1983,393212,1,0,1
"10342",2,2.5,1224,2000,491542,0,0,1
"10343",2,1.5,979,1950,360309,0,0,1
"10344",3,2,1144,1965,293035,0,0,1
"10345",3,2,1491,1977,436161,0,0,1
"10346",4,2,1378,1963,282160,0,0,1
"10347",3,2.5,1741,1983,245697,0,0,1
"10348",3,2,1291,1963,570838,1,1,1
"10349",3,1,1008,1916,40452,0,0,1
"10350",3,2,1480,1970,498220,0,0,1
"10351",4,2,2351,1967,435935,1,0,1
"10352",3,2,1629,1972,90516,1,0,1
"10353",4,4,4561,1981,1752796,0,1,0
"10354",2,2,866,1997,347061,0,0,1
"10355",2,2,929,1972,103176,0,0,1
"10356",2,1.5,1270,1972,215169,1,0,1
"10357",4,1.5,1249,1963,253170,0,0,1
"10358",3,2.5,1755,2008,797361,0,0,0
"10359",3,2.5,1412,1980,304044,0,0,1
"10360",3,1.5,1324,1950,436897,0,0,1
"10361",3,2.5,1779,1997,659000,0,0,0
"10362",1,1,682,1973,125096,0,0,1
"10363",3,2,1608,1977,118058,0,0,1
"10364",4,2.5,2084,1987,363801,0,0,1
"10365",4,2.5,1897,1974,700205,0,0,0
"10366",3,2.5,2294,2004,641500,0,0,0
"10367",2,2.5,1289,1985,561726,0,0,1
"10368",3,3.5,1764,1954,97204,0,0,1
"10369",4,3,2910,1979,326413,0,0,1
"10370",4,2.5,1929,1996,680000,0,0,0
"10371",3,1.5,1672,1951,283565,0,0,1
"10372",4,2,1775,1963,93459,1,0,1
"10373",3,2,1348,1931,409197,0,0,1
"10374",5,3,2139,1965,636561,1,0,0
"10375",5,2.5,2238,1964,88524,0,0,1
"10376",2,1,855,1969,172281,0,0,1
"10377",4,3,2041,1975,247279,0,0,1
"10378",3,2,1586,1971,620708,0,0,0
"10379",4,2.5,1673,1963,521502,0,0,1
"10380",3,2,1503,1962,533006,0,0,1
"10381",4,2,1879,1955,205254,0,0,1
"10382",3,2.5,1654,2013,631356,0,0,0
"10383",3,2.5,2509,1990,1058917,0,0,0
"10384",4,3,1493,1954,366507,0,0,1
"10385",3,3,2416,1998,893126,0,0,0
"10386",3,2,1189,1956,194597,0,0,1
"10387",5,3,1775,1959,111374,1,0,1
"10388",2,2.5,1605,1985,664988,0,1,0
"10389",2,2,1548,1980,309111,0,0,1
"10390",4,2,2214,1969,297522,0,0,1
"10391",4,2.5,2344,1976,242958,0,0,1
"10392",3,2.5,1970,2001,637888,0,0,0
"10393",4,2,1445,1957,320152,1,0,1
"10394",4,3.5,2470,1959,249065,1,0,1
"10395",3,2,1484,1959,250156,0,0,1
"10396",4,2,1694,1970,323649,1,0,1
"10397",5,2,2327,1962,85691,0,0,1
"10398",4,2.5,2301,1973,550555,0,0,1
"10399",3,2,2200,1971,636374,1,0,0
"10400",2,2,1240,1978,210191,0,0,1
"10401",4,1.5,1140,1951,305693,0,0,1
"10402",2,2,1072,1976,227976,0,0,1
"10403",3,2,1887,1958,166491,1,0,1
"10404",1,1,652,1971,160000,0,0,1
"10405",1,1,600,1948,245339,0,0,1
"10406",3,2,1951,1976,316969,0,0,1
"10407",4,4,3475,1969,251933,0,0,1
"10408",5,3,2417,1976,689160,0,0,0
"10409",4,2,2131,1963,102366,0,0,1
"10410",3,3,2879,1987,455344,0,0,1
"10411",5,2.5,1536,1963,248183,0,0,1
"10412",4,4,3556,1999,725384,0,0,0
"10413",1,1,572,2008,183589,0,0,1
"10414",3,2,1380,1930,201852,0,0,1
"10415",3,2,1533,1969,313639,1,0,1
"10416",3,3,1906,1987,711000,0,0,0
"10417",2,2.5,1485,2000,498431,0,0,1
"10418",4,4.5,4174,1973,2029239,0,0,0
"10419",6,3,3027,1999,596370,0,0,0
"10420",3,2,1453,1973,67304,0,0,1
"10421",3,2,1167,1955,288940,0,0,1
"10422",4,2.5,1943,1990,815763,0,0,0
"10423",5,3.5,2968,2000,598891,0,0,0
"10424",4,3,2132,1958,287148,0,0,1
"10425",5,2,1905,1964,451782,0,0,1
"10426",2,2,1387,1996,490000,0,0,1
"10427",2,2,1326,1993,615401,0,0,0
"10428",3,2,1582,1957,578899,0,0,1
"10429",2,2,1526,1978,604073,1,0,0
"10430",3,2,1820,1969,304515,1,0,1
"10431",5,2,2844,1976,392648,0,0,1
"10432",4,3,2303,1957,657973,1,0,0
"10433",3,2,1319,1969,106278,0,0,1
"10434",3,2.5,1952,1993,548250,0,0,1
"10435",2,1,897,1971,214725,0,0,1
"10436",4,3,2088,1954,224253,0,1,1
"10437",3,2.5,1700,1963,340817,0,0,1
"10438",4,3,2286,1991,481242,0,0,1
"10439",5,5,4812,1990,963672,1,1,0
"10440",3,1.5,971,1955,263531,0,0,1
"10441",4,2,1480,1964,66176,0,0,1
"10442",3,2,2044,1950,399505,0,0,1
"10443",4,2.5,2370,1980,515517,0,0,1
"10444",2,2.5,1535,1995,520000,0,0,1
"10445",4,2.5,2194,1985,411479,0,0,1
"10446",4,4.5,4398,2001,1364000,1,1,0
"10447",4,3.5,2516,2010,772799,0,0,0
"10448",2,2,1464,1948,236251,0,0,1
"10449",4,2,1489,1965,7e+05,0,0,0
"10450",4,2.5,2151,1975,434103,0,1,1
"10451",4,2.5,2762,1977,230524,1,0,1
"10452",3,2.5,1364,1988,304572,0,0,1
"10453",4,2.5,2660,1976,583337,0,0,1
"10454",3,2,1104,1996,179817,0,0,1
"10455",2,1.5,1200,1966,358979,0,0,1
"10456",4,2.5,2986,1969,853979,1,0,0
"10457",4,3.5,3660,2006,1123000,0,0,0
"10458",3,3.5,2549,1965,275769,0,0,1
"10459",5,4,3268,1998,986767,1,1,0
"10460",4,3,2211,1977,430733,1,0,1
"10461",3,2,1210,1959,108922,0,0,1
"10462",4,4,5048,1952,1615000,1,0,0
"10463",4,3,2593,1979,279064,0,1,1
"10464",2,2,1066,1977,318097,0,0,1
"10465",3,2,1537,1954,240354,0,0,1
"10466",2,2,907,1974,63186,1,0,1
"10467",3,2.5,2070,2007,499146,0,0,1
"10468",4,2,1268,1960,261400,0,0,1
"10469",5,2.5,2760,1978,519338,1,0,1
"10470",2,2,1092,1972,320391,0,0,1
"10471",3,2.5,1841,1977,214535,0,0,1
"10472",4,1.5,1187,1959,472000,0,0,1
"10473",3,2.5,1892,1999,752300,0,0,0
"10474",2,2,1046,1991,397000,0,0,1
"10475",3,2,1476,1955,452500,0,0,1
"10476",4,2.5,2271,1972,117067,0,0,1
"10477",3,2,2030,1957,1167449,1,1,0
"10478",3,2,1790,1952,80402,0,0,1
"10479",3,2,1356,1964,277035,0,0,1
"10480",4,2,1498,1969,514072,1,0,1
"10481",4,3,2398,1983,438185,0,0,1
"10482",4,3,2453,1984,357849,0,0,1
"10483",2,1.5,1270,1972,414353,1,0,1
"10484",3,2.5,1437,1984,603000,0,0,0
"10485",3,2,1272,1980,267000,0,0,1
"10486",2,2.5,2711,1982,1321098,0,0,0
"10487",2,1.5,1190,1979,132797,1,0,1
"10488",3,2.5,1609,1989,326531,0,0,1
"10489",3,2,1428,1971,255560,0,0,1
"10490",4,2.5,1943,1965,102682,0,0,1
"10491",4,2.5,2470,1982,331975,0,0,1
"10492",3,3,2436,1977,340532,0,0,1
"10493",3,2.5,1464,1975,534021,0,0,1
"10494",4,3,2094,1967,273040,0,0,1
"10495",4,1.5,1581,1956,251612,0,0,1
"10496",3,1.5,1114,2007,304637,0,0,1
"10497",4,3,1990,1966,78638,0,0,1
"10498",4,3,2457,1966,690370,1,0,0
"10499",3,2,1805,1968,426623,1,0,1
"10500",3,2,1120,1976,560000,0,0,1
"10501",2,2,1199,1969,127328,0,0,1
"10502",4,3,2097,1968,216675,0,0,1
"10503",2,2.5,920,1984,363459,0,0,1
"10504",3,2,1546,1989,484150,0,0,1
"10505",3,2.5,1491,1994,397889,0,0,1
"10506",1,1,616,1968,71503,0,0,1
"10507",3,3,2281,2001,649827,0,0,0
"10508",3,2.5,1785,1999,760687,0,0,0
"10509",4,3.5,2565,1976,708604,0,0,0
"10510",4,2.5,2003,1986,746208,1,0,0
"10511",3,3,1540,1955,283814,0,0,1
