"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","cluster_2"
"11374",3,2,1594,1947,72231,1,0,0
"11375",2,1,855,1953,1421350,0,0,1
"11376",3,3,2260,1957,745995,1,0,1
"11377",3,1,1044,1942,430000,0,0,0
"11378",1,1,891,1973,310000,0,0,0
"11379",2,1,794,1948,357002,0,0,0
"11380",4,3,3818,1990,1086316,0,0,1
"11381",3,1,1196,1949,331369,0,0,0
"11382",3,2,2257,1931,419658,0,0,0
"11383",3,2,1550,1948,647863,0,0,1
"11384",3,3,2038,1992,340909,0,0,0
"11385",5,3,2622,1966,534199,0,0,0
"11386",3,3,3215,1925,1443266,1,0,1
"11387",3,2,1981,1959,373617,0,0,0
"11388",4,2,1204,1957,59967,0,0,0
"11389",5,5,4496,1937,1675393,1,0,1
"11390",2,2,976,1969,111533,0,0,0
"11391",3,1,1299,1952,114777,0,0,0
"11392",2,3,1445,1989,300790,0,0,0
"11393",3,1,1036,1951,606456,1,0,1
"11394",2,1,1110,1910,57168,0,0,0
"11395",4,3,3662,1992,981000,1,0,1
"11396",2,3,1801,1978,300655,1,0,0
"11397",3,2,1816,2000,406100,0,0,0
"11398",3,2,1186,1957,54385,0,0,0
"11399",4,2,1570,1959,455000,0,0,0
"11400",2,1,1041,1940,609150,0,0,1
"11401",2,3,1754,1965,1965073,1,0,1
"11402",3,3,1316,1990,181754,0,0,0
"11403",1,1,886,1983,122017,0,0,0
"11404",2,1,1376,1953,262264,0,0,0
"11405",3,1,1074,1950,64146,0,0,0
"11406",3,1,799,1946,243506,0,0,0
"11407",4,2,1950,1973,621017,1,0,1
"11408",4,3,2611,1979,287639,0,0,0
"11409",3,1,1208,1947,211744,0,0,0
"11410",3,2,2023,1948,616633,1,0,1
"11411",4,2,1322,1953,471024,0,0,0
"11412",3,2,2310,1955,257074,1,0,0
"11413",3,2,982,1962,244754,0,0,0
"11414",3,2,1479,1947,761437,0,0,1
"11415",4,3,2323,2002,245671,0,0,0
"11416",4,1,1453,1948,67697,0,0,0
"11417",4,3,2295,1923,729662,0,0,1
"11418",6,3,2396,1930,208916,0,0,0
"11419",4,3,2913,1960,670949,1,0,1
"11420",5,3,2080,1967,142424,0,0,0
"11421",4,2,2570,1923,320092,0,0,0
"11422",1,1,635,1984,129440,1,0,0
"11423",1,2,1165,1977,492426,0,0,0
"11424",3,2,1492,1954,304622,0,0,0
"11425",4,2,1556,1950,48205,0,0,0
"11426",3,2,1812,1895,205128,0,0,0
"11427",3,2,1327,1937,301574,0,0,0
"11428",2,2,1920,1927,190542,0,0,0
"11429",3,3,1512,1988,241564,0,0,0
"11430",2,2,1108,1972,206357,1,0,0
"11431",3,1,1064,1947,137237,0,0,0
"11432",3,3,1670,2014,631674,0,0,1
"11433",1,2,1368,1940,590530,0,0,1
"11434",5,5,3001,1997,811584,1,0,1
"11435",3,3,2389,1959,978841,1,0,1
"11436",3,2,1324,1977,588844,1,0,0
"11437",4,2,1775,1953,354968,0,0,0
"11438",4,4,3382,1952,795777,0,0,1
"11439",4,5,3369,1954,863046,1,0,1
"11440",3,1,960,1954,36314,0,0,0
"11441",4,3,2116,1957,99564,1,0,0
"11442",4,2,2476,1930,252019,0,0,0
"11443",4,2,2006,1955,74914,0,0,0
"11444",4,2,1790,1960,810000,0,0,1
"11445",4,3,2625,2004,560224,0,0,0
"11446",4,3,2389,1940,140780,0,0,0
"11447",3,3,1577,1992,237143,1,0,0
"11448",4,3,2586,1929,709440,0,0,1
"11449",2,1,995,1947,553673,0,0,0
"11450",4,4,3266,1953,420356,0,0,0
"11451",3,2,1251,1975,158714,0,0,0
"11452",3,1,1146,1947,63912,0,0,0
"11453",2,1,1170,1929,675140,0,0,1
"11454",3,2,1700,1950,636435,0,0,1
"11455",5,3,2210,1919,289508,0,0,0
"11456",3,3,1582,1994,327428,0,0,0
"11457",3,2,1803,1971,302500,0,0,0
"11458",2,2,1473,1939,8e+05,0,0,1
"11459",1,1,448,1928,25835,0,0,0
"11460",3,3,1365,1938,190921,0,0,0
"11461",4,2,1856,1959,159208,1,0,0
"11462",2,2,1682,1933,330179,0,0,0
"11463",4,3,2412,1966,845063,1,0,1
"11464",3,2,1641,1928,236743,0,0,0
"11465",4,3,2411,1969,132096,1,0,0
"11466",3,2,1572,1929,292537,0,0,0
"11467",4,3,2353,2002,454100,0,0,0
"11468",3,3,1426,1956,164350,0,0,0
"11469",3,3,1586,1981,224244,1,0,0
"11470",4,3,2453,1985,422039,0,0,0
"11471",3,3,1696,2014,381530,0,0,0
"11472",2,1,1048,1923,147620,0,0,0
"11473",2,1,1080,1911,212138,0,0,0
"11474",3,2,1200,1959,249794,0,0,0
"11475",3,2,1705,1950,554009,0,0,0
"11476",3,2,1713,1965,311972,0,0,0
"11477",2,2,1067,1986,3e+05,1,0,0
"11478",4,3,2383,1981,496294,0,0,0
"11479",5,3,2220,1958,187477,0,0,0
"11480",4,2,1440,1962,176734,0,0,0
"11481",1,1,792,1905,335496,0,0,0
"11482",3,2,1279,1953,236154,0,0,0
"11483",3,1,952,1959,46338,0,0,0
"11484",4,4,2953,1961,1445957,1,0,1
"11485",4,3,2115,1988,322753,0,0,0
"11486",3,1,1612,1926,436997,0,0,0
"11487",2,2,819,1991,85249,0,0,0
"11488",4,3,2048,1924,227770,0,0,0
"11489",3,1,1871,1951,363524,0,0,0
"11490",3,1,1189,1881,486654,0,0,0
"11491",2,2,1160,1958,430000,0,0,0
"11492",3,2,1664,1948,621092,0,0,1
"11493",2,1,813,1949,45303,0,0,0
"11494",5,2,1879,1944,261119,0,0,0
"11495",3,2,1470,2009,369672,0,0,0
"11496",2,2,1355,1989,457701,1,0,0
"11497",2,2,1310,2002,535718,0,0,0
"11498",3,3,2368,1961,688629,0,0,1
"11499",3,2,2217,1964,241001,0,0,0
"11500",4,3,2517,1977,1238604,1,0,1
"11501",3,3,2596,1922,273746,0,0,0
"11502",3,2,1464,1956,416000,0,0,0
"11503",3,2,1565,1956,76168,0,0,0
"11504",2,1,825,1948,33657,0,0,0
"11505",2,2,1284,1940,556356,0,0,0
"11506",4,3,2381,1979,263856,0,0,0
"11507",2,1,832,1950,236229,0,0,0
"11508",4,3,2000,1965,308674,1,0,0
"11509",3,2,1484,1936,452901,0,0,0
"11510",2,1,755,1941,42821,0,0,0
"11511",2,1,1154,1912,265749,0,0,0
"11512",3,3,1452,1954,952380,0,0,1
"11513",4,2,2418,2004,259801,0,0,0
"11514",2,2,795,1929,36706,0,0,0
"11515",2,1,770,1954,294090,0,0,0
"11516",4,4,2751,1955,1565032,1,0,1
"11517",2,1,1226,1950,573000,0,0,0
"11518",3,3,1275,1983,174696,1,0,0
"11519",4,3,1595,1976,269133,1,0,0
"11520",4,5,2969,1963,779000,1,0,1
"11521",2,3,1407,1981,344314,1,0,0
"11522",2,2,1216,1964,228034,1,0,0
"11523",4,3,2508,1972,560046,0,0,0
"11524",2,2,1081,1978,122858,1,0,0
"11525",4,2,1693,1976,624378,0,0,1
"11526",3,2,1322,1986,83773,0,0,0
"11527",2,2,1448,1954,108564,0,0,0
"11528",3,2,1710,1955,124328,0,0,0
"11529",4,3,1875,1996,291497,0,0,0
"11530",4,2,2112,1995,263299,0,0,0
"11531",3,3,1892,2003,413803,0,0,0
"11532",2,1,912,1898,117848,0,0,0
"11533",5,3,2419,1953,256820,0,0,0
"11534",3,1,1258,1954,186538,0,0,0
"11535",4,2,1346,1955,420000,0,0,0
"11536",3,2,1835,1957,109923,0,0,0
"11537",3,2,1266,1959,346903,1,0,0
"11538",3,2,1279,1951,422495,0,0,0
"11539",5,4,4096,1999,980575,1,0,1
"11540",2,1,924,1963,450382,0,0,0
"11541",4,3,2122,1964,517765,0,0,0
"11542",2,2,1400,2004,474112,0,0,0
"11543",4,4,3616,1960,674277,1,0,1
"11544",3,2,1445,1957,287206,0,0,0
"11545",2,3,994,1986,325000,1,0,0
"11546",6,3,2098,1952,246215,1,0,0
"11547",3,2,2194,1986,294000,1,0,0
"11548",3,3,2286,1923,546394,0,0,0
"11549",2,2,991,1956,150187,0,0,0
"11550",3,1,1142,1953,4e+05,0,0,0
"11551",3,2,1768,1951,215187,0,0,0
"11552",3,2,1197,1991,197756,0,0,0
"11553",2,1,1042,1926,203012,0,0,0
"11554",3,2,1561,1991,119266,0,0,0
"11555",3,2,1389,1953,949550,0,0,1
"11556",3,3,2493,1955,567244,0,0,0
"11557",2,2,1228,2007,190984,0,0,0
"11558",3,1,1661,1925,496668,0,0,0
"11559",3,2,1288,1954,174082,0,0,0
"11560",4,4,3844,2003,1208147,1,0,1
"11561",3,3,1358,1988,268380,0,0,0
"11562",3,3,3516,1952,1600000,1,0,1
"11563",3,2,1505,1908,160051,0,0,0
"11564",3,2,1095,1955,148000,0,0,0
"11565",2,1,784,1923,348294,0,0,0
"11566",4,3,1474,1922,268719,0,0,0
"11567",2,3,1526,1974,103893,0,0,0
"11568",2,1,1080,1948,254328,0,0,0
"11569",3,2,1525,1928,263402,0,0,0
"11570",1,1,672,1957,141068,0,0,0
"11571",3,2,1134,1985,81210,0,0,0
"11572",3,2,1644,1940,80926,0,0,0
"11573",4,3,1850,1988,437511,0,0,0
"11574",3,3,2691,1952,907187,1,0,1
"11575",2,2,1604,1954,162108,0,0,0
"11576",4,3,2387,2003,555443,0,0,0
"11577",3,2,1980,1952,390657,0,0,0
"11578",3,1,1052,1951,61057,0,0,0
"11579",2,2,1506,1964,354565,1,0,0
"11580",3,3,1870,2001,1132003,0,0,1
"11581",5,3,3807,1988,438704,1,0,0
"11582",4,3,3036,1955,1367679,1,0,1
"11583",4,2,1801,1962,308026,0,0,0
"11584",3,2,1422,1925,84413,0,0,0
"11585",2,1,1544,1924,713016,0,0,1
"11586",3,1,1108,1949,305309,0,0,0
"11587",2,2,806,1990,207000,0,0,0
"11588",3,2,1753,1978,613538,0,0,1
"11589",2,1,900,1947,219627,0,0,0
"11590",5,5,3001,1998,935000,0,0,1
"11591",3,2,1262,1953,158689,1,0,0
"11592",2,3,1189,1980,189923,0,0,0
"11593",4,2,1531,1970,624140,0,0,1
"11594",3,2,1765,1922,392000,0,0,0
"11595",1,1,896,1911,360751,0,0,0
"11596",3,2,1393,1957,476000,1,0,0
"11597",3,1,1155,1949,218497,0,0,0
"11598",3,3,1168,1985,214337,0,0,0
"11599",3,2,1330,1952,349245,0,0,0
"11600",4,3,1546,1980,313009,0,0,0
"11601",3,2,1341,1948,899875,0,0,1
"11602",4,2,2320,1962,371644,0,0,0
"11603",4,3,1284,1921,754510,0,0,1
"11604",4,3,2400,1986,812894,0,0,1
"11605",3,3,1902,1966,2122070,0,0,1
"11606",2,2,1061,1970,316000,1,0,0
"11607",3,2,1540,1959,393273,0,0,0
"11608",3,2,1312,1956,152846,0,0,0
"11609",2,2,1902,1941,313262,0,0,0
"11610",3,1,930,1954,76905,0,0,0
"11611",4,2,1608,1956,64344,0,0,0
"11612",5,3,2342,1929,456862,0,0,0
"11613",2,2,2120,1959,854482,0,0,1
"11614",1,1,670,1976,150832,1,0,0
"11615",4,3,1684,1988,333381,0,0,0
"11616",2,1,960,1922,170245,0,0,0
"11617",2,1,1073,1948,494109,0,0,0
"11618",5,3,2014,1966,278089,0,0,0
"11619",4,3,1778,1953,271881,0,0,0
"11620",2,3,1415,1982,194737,0,0,0
"11621",2,3,1139,1985,275000,0,0,0
"11622",3,2,1208,1959,163608,0,0,0
"11623",2,1,787,1949,46133,0,0,0
"11624",3,2,1614,1928,508032,1,0,0
"11625",4,3,2815,1995,301768,1,0,0
"11626",2,2,864,1982,234325,0,0,0
"11627",4,2,3013,1947,1106074,0,0,1
"11628",3,1,1522,1922,205880,0,0,0
"11629",4,3,2225,1965,246903,1,0,0
"11630",3,2,1577,1948,706492,0,0,1
"11631",2,2,945,1980,246203,0,0,0
"11632",2,2,1532,1974,730040,1,0,1
"11633",3,2,1355,1957,511025,1,0,0
"11634",2,1,1254,1950,221320,0,0,0
"11635",5,5,4502,1937,375024,1,0,0
"11636",3,3,2151,1952,360267,0,0,0
"11637",3,1,924,1954,291338,0,0,0
"11638",3,1,962,1951,40126,0,0,0
"11639",4,3,1793,1988,213409,0,0,0
"11640",4,3,2532,1937,475005,1,0,0
"11641",3,1,1398,1931,56801,0,0,0
"11642",4,3,3130,1990,837387,0,0,1
"11643",2,1,840,1950,251525,0,0,0
"11644",3,2,1440,1976,487527,0,0,0
"11645",4,3,2621,2004,641000,0,0,1
"11646",2,2,1021,1974,289345,0,0,0
"11647",3,1,1023,1951,203370,0,0,0
"11648",5,3,2957,1939,357552,0,0,0
"11649",3,2,1380,1943,357568,0,0,0
"11650",2,2,994,1990,130843,0,0,0
"11651",4,4,2026,1968,582688,1,0,0
"11652",3,2,1292,1961,631674,0,0,1
"11653",2,1,1136,1928,316000,0,0,0
"11654",3,2,1705,1942,259983,0,0,0
"11655",2,1,880,1950,184697,0,0,0
"11656",3,2,1168,1951,169452,0,0,0
"11657",4,3,2510,1967,919967,0,0,1
"11658",2,1,1006,1948,660547,1,0,1
"11659",2,1,814,1949,125635,0,0,0
"11660",2,2,1485,1979,188030,0,0,0
"11661",3,2,1435,1968,326123,1,0,0
"11662",4,3,1994,1922,279473,0,0,0
"11663",2,3,1175,1984,270563,1,0,0
"11664",3,2,1338,1954,343275,0,0,0
"11665",4,3,2445,1993,255842,0,0,0
"11666",3,2,1708,1955,327117,0,0,0
"11667",5,5,3120,1997,868854,0,0,1
"11668",4,5,2680,1925,196273,0,0,0
"11669",4,3,2066,1989,684587,0,0,1
"11670",2,1,839,1965,91986,1,0,0
"11671",3,1,1014,1950,173291,0,0,0
"11672",5,3,2578,1970,342492,0,0,0
"11673",2,1,966,1951,391080,0,0,0
"11674",3,2,1040,1971,55037,0,0,0
"11675",3,1,1430,1954,275146,0,0,0
"11676",2,2,2273,1955,979974,0,0,1
"11677",3,2,1528,1924,251247,0,0,0
"11678",2,1,863,1925,131236,0,0,0
"11679",3,3,1260,1920,309857,0,0,0
"11680",2,1,1452,1947,176282,0,0,0
"11681",4,2,1590,1960,417371,1,0,0
"11682",4,3,1959,1989,504000,0,0,0
"11683",2,1,786,1950,276593,0,0,0
"11684",4,3,1488,1985,421291,1,0,0
"11685",3,2,1137,1949,336441,1,0,0
"11686",1,1,846,1968,305481,1,0,0
"11687",3,3,1734,2006,230934,1,0,0
"11688",3,2,1296,1941,574000,0,0,0
"11689",4,2,2239,1929,767529,0,0,1
"11690",3,3,2324,1959,116131,0,0,0
"11691",3,2,1526,1963,57938,0,0,0
"11692",1,1,715,1971,201928,0,0,0
"11693",3,2,1494,1987,210000,0,0,0
"11694",3,2,1400,1960,152057,1,0,0
"11695",2,1,798,1964,165964,0,0,0
"11696",6,3,2136,1947,232637,0,0,0
"11697",2,1,1027,1953,159970,1,0,0
"11698",2,1,811,1978,129823,1,0,0
"11699",5,3,2522,1964,330761,0,0,0
"11700",3,2,1157,1962,205721,1,0,0
"11701",3,2,1760,1955,176076,1,0,0
"11702",3,1,1236,1947,342000,0,0,0
"11703",3,2,1598,1965,406099,0,0,0
"11704",4,2,1500,1944,78013,0,0,0
"11705",2,1,852,1939,38494,0,0,0
"11706",3,2,1165,1958,263588,0,0,0
"11707",2,2,1806,1959,480426,1,0,0
"11708",3,4,2026,1976,585789,0,0,0
"11709",4,3,2363,2004,349000,0,0,0
"11710",3,2,1500,1956,517784,0,0,0
"11711",3,2,1225,1939,1073593,0,0,1
"11712",3,2,1233,1941,427369,0,0,0
"11713",2,3,2089,1980,991000,1,0,1
"11714",3,2,1053,1972,343153,1,0,0
"11715",4,3,2424,1976,379261,0,0,0
"11716",3,1,1040,1972,97652,0,0,0
"11717",4,2,1570,1959,70164,0,0,0
"11718",3,3,2364,1936,318310,0,0,0
"11719",3,3,1345,1978,146850,1,0,0
"11720",3,3,1875,1983,393000,0,0,0
"11721",3,2,1435,1954,251380,0,0,0
"11722",2,1,774,1940,323864,0,0,0
"11723",2,2,1520,1922,201596,0,0,0
"11724",4,3,2268,1976,493955,0,0,0
"11725",3,1,1149,1947,162915,0,0,0
"11726",4,2,2617,2013,278763,0,0,0
"11727",3,2,1050,1956,50481,0,0,0
"11728",2,1,1157,1931,220959,0,0,0
"11729",3,2,1231,1944,167581,0,0,0
"11730",2,1,756,1949,47997,0,0,0
"11731",2,2,1222,1952,440000,0,0,0
"11732",3,1,1924,1927,36600,0,0,0
"11733",2,1,806,1950,210553,0,0,0
"11734",2,1,1044,1925,213976,0,0,0
"11735",2,2,1582,1969,321582,1,0,0
"11736",3,3,1619,1952,113742,0,0,0
"11737",3,2,1292,1955,402000,0,0,0
"11738",5,2,2283,1987,279193,0,0,0
"11739",5,4,3117,1951,1274904,0,0,1
"11740",3,2,1218,1957,477420,0,0,0
"11741",2,2,1589,1914,784944,0,0,1
"11742",3,2,1504,1955,652385,1,0,1
"11743",3,1,1660,1942,685000,0,0,1
"11744",3,3,1800,1942,163418,0,0,0
"11745",3,3,2739,1984,476818,0,0,0
"11746",2,2,1550,1988,419613,0,0,0
"11747",2,1,1041,1950,293618,0,0,0
"11748",3,2,1386,1942,326427,0,0,0
"11749",2,2,1050,2010,342712,1,0,0
"11750",2,1,1040,1922,535922,0,0,0
"11751",3,3,1520,1923,156473,0,0,0
"11752",2,1,760,1923,561555,0,0,0
"11753",4,2,2209,1952,634000,0,0,1
"11754",4,2,1375,1950,330971,0,0,0
"11755",3,2,1874,1921,984847,0,0,1
"11756",3,1,936,1956,319584,0,0,0
"11757",3,2,1468,1910,56961,0,0,0
"11758",3,2,1296,1955,165977,1,0,0
"11759",2,2,1075,1973,192441,1,0,0
"11760",3,1,1230,1928,450253,0,0,0
"11761",3,2,1066,1955,47166,0,0,0
"11762",1,1,720,2006,216448,0,0,0
"11763",3,3,2526,1978,313266,0,0,0
"11764",4,2,1760,1976,176295,0,0,0
"11765",2,1,607,1924,69147,0,0,0
"11766",3,1,1040,1924,243666,0,0,0
"11767",3,2,2249,1910,708760,0,0,1
"11768",4,2,2197,1964,539311,0,0,0
"11769",2,1,936,1924,185680,0,0,0
"11770",3,2,1937,1958,672602,1,0,1
"11771",3,2,1241,1958,49351,0,0,0
"11772",3,3,1489,1990,267597,0,0,0
"11773",5,4,2905,1943,480407,0,0,0
"11774",4,5,3921,1989,742535,1,0,1
"11775",3,3,2258,1980,702073,0,0,1
"11776",3,2,1450,1962,134856,0,0,0
"11777",2,2,938,1973,252796,1,0,0
"11778",3,1,1294,1961,45958,0,0,0
"11779",2,1,821,1893,140686,0,0,0
"11780",4,3,1521,1952,232307,1,0,0
"11781",5,3,2186,1993,391380,0,0,0
"11782",1,1,875,1954,281000,1,0,0
"11783",3,2,1783,1949,78651,0,0,0
"11784",5,3,1470,1957,66306,0,0,0
"11785",4,3,2023,1957,271441,1,0,0
"11786",4,1,1195,1953,297618,0,0,0
"11787",2,3,1122,1980,135212,1,0,0
"11788",2,1,1162,1926,161365,0,0,0
"11789",3,3,2104,1992,404641,0,0,0
"11790",3,3,1770,1950,479230,0,0,0
"11791",3,3,2693,1964,1046055,1,0,1
"11792",4,2,1440,1964,273745,0,0,0
"11793",3,3,1267,1991,332000,0,0,0
"11794",4,2,1503,1967,88568,0,0,0
"11795",3,1,2144,1906,476804,0,0,0
"11796",3,2,1601,1956,335498,0,0,0
"11797",4,3,3313,2005,581000,0,0,0
"11798",3,2,1628,1941,608535,0,0,1
"11799",1,1,780,1987,315000,1,0,0
"11800",5,3,2542,1963,144309,0,0,0
"11801",2,1,863,1936,34534,0,0,0
"11802",2,2,945,1989,222107,0,0,0
"11803",3,2,1329,1960,114571,1,0,0
"11804",4,4,2984,1989,819252,1,0,1
"11805",3,1,1308,1928,165522,0,0,0
"11806",3,3,1821,1995,481602,0,0,0
"11807",3,2,1124,1954,57470,0,0,0
"11808",3,2,1098,1954,576489,0,0,0
"11809",4,3,2279,1989,248854,0,0,0
"11810",4,2,1909,1969,257254,1,0,0
"11811",4,3,1726,1926,362296,0,0,0
"11812",2,3,1218,2002,411175,0,0,0
"11813",4,2,1428,1959,570000,0,0,0
"11814",3,3,2272,1978,815229,0,0,1
"11815",3,1,1168,1951,87147,0,0,0
"11816",3,2,1365,1930,273336,0,0,0
"11817",2,1,870,1927,290158,0,0,0
"11818",2,1,1678,1949,111208,0,0,0
"11819",1,2,1017,1972,360913,0,0,0
"11820",4,2,1092,1945,473931,0,0,0
"11821",1,1,580,1976,109222,1,0,0
"11822",6,5,5012,1929,133832,0,0,0
"11823",2,2,1350,1952,94606,0,0,0
"11824",3,2,1480,1955,184425,0,0,0
"11825",4,2,1264,1956,237761,0,0,0
"11826",4,2,1728,1965,561800,1,0,0
"11827",3,2,1391,1949,431481,0,0,0
"11828",4,2,1596,1956,98534,0,0,0
"11829",3,1,1201,1955,336000,0,0,0
"11830",1,1,899,1950,107076,0,0,0
"11831",1,1,1036,1937,474521,0,0,0
"11832",3,2,996,1950,64035,0,0,0
"11833",5,3,3380,1943,412997,0,0,0
"11834",2,2,1621,1953,514000,1,0,0
"11835",4,2,1501,1953,543906,0,0,0
"11836",4,2,2375,1954,715714,1,0,1
"11837",2,1,988,1924,249999,0,0,0
"11838",3,2,1812,1989,172388,0,0,0
"11839",2,2,1781,1936,320909,0,0,0
"11840",4,3,2283,2015,331000,0,0,0
"11841",4,3,2678,1964,1932500,1,0,1
"11842",3,1,1103,1952,217763,0,0,0
"11843",4,3,1748,1952,388324,0,0,0
"11844",3,2,2652,1955,341789,1,0,0
"11845",3,3,1900,1972,150725,1,0,0
"11846",4,2,1825,1954,226799,0,0,0
"11847",3,2,1188,1961,385794,0,0,0
"11848",3,2,1438,1962,167116,0,0,0
"11849",3,2,1221,2009,150657,0,0,0
"11850",5,3,2336,1968,343939,1,0,0
"11851",3,2,1586,1978,301584,0,0,0
"11852",3,2,1444,1941,543907,0,0,0
"11853",2,2,1171,1989,314033,0,0,0
"11854",2,1,994,1903,362436,0,0,0
"11855",3,2,1969,1940,603334,0,0,1
"11856",2,2,1620,1937,127330,0,0,0
"11857",3,2,1431,1906,146297,0,0,0
"11858",2,1,1040,1938,252775,0,0,0
"11859",2,1,656,1924,412140,0,0,0
"11860",3,3,1973,1989,297813,0,0,0
"11861",3,1,1112,1952,477167,0,0,0
"11862",2,2,1315,1986,366057,1,0,0
"11863",3,2,1403,1977,185591,0,0,0
"11864",1,1,840,1949,373142,0,0,0
"11865",3,2,1574,1950,486871,0,0,0
"11866",4,3,2477,1989,211752,0,0,0
"11867",3,3,1899,1955,137920,0,0,0
"11868",4,2,1286,1923,324577,0,0,0
"11869",3,3,2583,1937,2007591,0,0,1
"11870",4,5,4992,1988,1223266,1,0,1
"11871",5,5,3304,1988,420274,1,0,0
"11872",3,3,2359,1983,513023,0,0,0
"11873",2,2,1393,1982,440100,0,0,0
"11874",3,2,1532,1975,225115,1,0,0
"11875",2,1,624,1927,17716,0,0,0
"11876",2,1,714,1950,131835,0,0,0
"11877",3,2,1287,1964,120497,0,0,0
"11878",3,1,940,1948,407000,1,0,0
"11879",6,2,2433,1903,519807,0,0,0
"11880",5,4,4250,1983,1396705,1,0,1
"11881",2,1,750,1925,388564,0,0,0
"11882",4,2,2024,1961,780000,1,0,1
"11883",3,3,1857,1955,256902,0,0,0
"11884",2,2,1320,1980,507036,0,0,0
"11885",4,2,1906,1962,1096000,0,0,1
"11886",4,2,2523,1936,134573,0,0,0
"11887",3,3,1470,2006,539000,0,0,0
"11888",2,2,1043,1984,123514,0,0,0
"11889",3,3,1436,1985,217461,0,0,0
"11890",3,4,2000,2006,597093,0,0,1
"11891",2,1,1040,1912,270023,0,0,0
"11892",5,3,1752,1923,226518,0,0,0
"11893",3,1,984,1944,54126,0,0,0
"11894",3,2,1980,1948,416333,1,0,0
"11895",4,3,2202,1929,237856,0,0,0
"11896",2,1,785,1950,286795,0,0,0
"11897",2,2,1710,2007,821783,0,0,1
"11898",3,2,1200,1955,234425,0,0,0
"11899",3,2,1326,1951,90461,0,0,0
"11900",4,2,1430,1963,54209,0,0,0
"11901",4,3,2735,2005,309600,0,0,0
"11902",0,2,1120,2006,338021,0,0,0
"11903",2,1,1092,1908,355468,0,0,0
"11904",3,2,1861,1935,377022,0,0,0
"11905",3,2,1619,1984,238481,0,0,0
"11906",3,2,1364,1956,366581,1,0,0
"11907",3,2,1420,1923,200897,0,0,0
"11908",4,3,2793,1961,586780,1,0,0
"11909",3,2,1768,1953,159927,0,0,0
"11910",3,2,1346,1986,97612,0,0,0
"11911",3,2,1408,1950,143815,0,0,0
"11912",5,5,3847,2000,723793,0,0,1
"11913",4,2,2203,1940,399130,0,0,0
"11914",2,1,1050,1936,171828,0,0,0
"11915",3,2,1856,1960,423352,1,0,0
"11916",3,2,1212,1954,351731,0,0,0
"11917",3,1,1028,1943,185719,0,0,0
"11918",5,3,2726,1966,850000,0,0,1
"11919",2,1,1020,1951,44271,0,0,0
"11920",1,1,600,1987,163454,1,0,0
"11921",5,4,2668,1941,698984,0,0,1
"11922",3,2,1638,1925,403903,0,0,0
"11923",1,2,1230,2008,653693,0,0,1
"11924",6,4,3408,1965,490679,0,0,0
"11925",4,2,1665,1991,196532,0,0,0
"11926",3,2,1064,1961,313489,1,0,0
"11927",2,2,728,1990,137933,0,0,0
"11928",3,2,1931,1940,376623,0,0,0
"11929",2,2,1455,1982,128363,1,0,0
"11930",3,2,1091,1960,35989,0,0,0
"11931",3,2,1295,1962,558387,0,0,0
"11932",3,2,1566,1976,330691,0,0,0
"11933",4,2,1666,1992,244740,0,0,0
"11934",2,2,1377,1942,93353,0,0,0
"11935",3,2,1630,1926,750000,0,0,1
"11936",4,2,1941,1950,415968,0,0,0
"11937",3,3,1566,1981,136375,0,0,0
"11938",4,3,2653,1924,79268,0,0,0
"11939",4,3,2297,1952,657881,0,0,1
"11940",3,3,1250,1974,361400,1,0,0
"11941",3,2,2072,1975,875000,0,0,1
"11942",4,2,1636,1953,494000,1,0,0
"11943",5,4,3843,1999,651417,0,0,1
"11944",3,3,2476,1966,219994,0,0,0
"11945",4,2,1142,1955,34532,0,0,0
"11946",0,1,970,2007,178683,0,0,0
"11947",4,2,1600,1905,365490,0,0,0
"11948",4,3,2484,1964,1379000,0,0,1
"11949",3,1,1414,1950,252904,0,0,0
"11950",2,1,888,1942,870253,0,0,1
"11951",2,2,1160,1986,162100,1,0,0
"11952",3,2,1632,1951,46751,0,0,0
"11953",2,2,864,1950,397000,0,0,0
"11954",3,3,1859,1983,371084,0,0,0
"11955",3,2,1834,1924,1599018,1,0,1
"11956",3,3,1916,2008,901883,0,0,1
"11957",4,4,2867,2006,1160062,0,0,1
"11958",4,2,1818,1978,300105,0,0,0
"11959",2,3,990,2007,292206,0,0,0
"11960",4,5,4708,2004,1767358,0,0,1
"11961",3,3,1618,1990,378318,0,0,0
"11962",2,2,2748,1927,625988,0,0,1
"11963",2,2,1059,1974,134706,1,0,0
"11964",2,1,768,1950,264334,1,0,0
"11965",2,1,765,1948,130513,0,0,0
"11966",2,1,1184,1941,45510,0,0,0
"11967",3,1,975,1955,332567,0,0,0
"11968",3,2,1530,1907,180375,0,0,0
"11969",3,1,1553,1955,43647,0,0,0
"11970",2,2,900,1949,215895,1,0,0
"11971",3,1,1082,1950,482000,0,0,0
"11972",4,3,3157,1973,399858,1,0,0
"11973",2,1,1131,1938,606405,1,0,1
"11974",2,2,1074,1926,480197,0,0,0
"11975",3,3,961,1992,380000,0,0,0
"11976",6,3,3746,1903,50766,0,0,0
"11977",2,2,898,1992,245937,0,0,0
"11978",4,2,1412,1956,432731,0,0,0
"11979",2,2,994,1986,161379,0,0,0
"11980",2,2,1435,1992,275650,1,0,0
"11981",2,1,916,1952,269149,0,0,0
