,bedroomcnt,calculatedbathnbr,calculatedfinishedsquarefeet,yearbuilt,taxvaluedollarcnt,poolcnt,hashottuborspa,Longitude,Latitude
136297,4,3,2095,1961,359765,0,0,-119.294334,34.437947
1227718,4,2,1360,1963,300144,0,0,-119.186523,34.283238
1255198,3,2.5,1567,1999,505000,0,0,-119.008559,34.239079
1528324,3,2,1472,1983,293249,0,0,-119.157362,34.178753
2236573,4,2,1345,1963,259570,0,0,-119.184339,34.28287
682327,3,2,2737,1985,613708,0,0,-119.231217,34.170252
150097,3,2,1041,1961,220782,0,0,-119.070059,34.223855
423582,4,2.5,2213,1987,356703,1,0,-118.756422,34.179919
1419458,3,2.5,1693,1970,555894,0,0,-118.958376,34.17641
2618372,3,2,1500,1968,270330,1,0,-119.039327,34.232459
2277681,3,1,1002,1962,39230,0,0,-119.156099,34.202307
2196066,5,3,2182,1962,268786,0,0,-118.880251,34.199614
1964637,4,2,1580,1964,413366,0,0,-118.75754,34.268193
1460183,4,3,2805,1999,569895,0,0,-118.9184,34.200558
709359,3,2.5,2432,2003,540458,0,0,-119.17937,34.222796
1419266,4,3.5,3506,1992,823694,1,0,-118.812536,34.243199
2331783,3,2,1224,1947,48969,0,0,-119.288481,34.431937
2481760,3,1.5,1574,1928,180582,0,0,-119.277956,34.284138
2291332,3,2,1128,1960,173797,0,0,-119.193124,34.179089
298997,3,2.5,1480,1999,342541,0,0,-118.789155,34.270381
164425,3,3.5,3397,1984,663996,1,0,-118.832255,34.15363
1936873,2,2,1169,1965,263955,0,0,-119.243,34.2659
491606,4,3,2369,1979,750759,0,0,-118.874269,34.225126
271541,4,2,1615,1973,490000,0,0,-118.72438,34.282813
14251,3,2,1815,1980,578262,1,0,-118.725941,34.292342
1418997,4,3,1967,1985,589000,0,0,-118.984679,34.236101
886146,3,2.5,1816,2008,486179,0,0,-118.865825,34.298618
2303520,4,3.5,3232,2000,612929,0,0,-118.678122,34.286189
573550,3,2,1170,1962,440000,0,0,-118.666507,34.269779
750848,4,1.5,1226,1961,180538,0,0,-118.772865,34.27618
2155168,3,2,1809,1979,73501,0,0,-118.871508,34.224133
722827,3,1.5,1334,1981,250821,0,0,-119.300788,34.291546
41001,4,2.5,1991,1963,94370,0,0,-119.067153,34.232944
246036,2,2.5,2169,1977,352636,0,0,-118.890703,34.192458
641116,3,2,1482,1961,353534,0,0,-119.084244,34.346772
791348,2,2,945,1997,220868,0,0,-119.024,34.2461
205270,4,2.5,2313,1999,633000,0,0,-118.957745,34.169408
668399,4,2,1472,1973,147806,0,0,-119.182778,34.224156
2086840,3,2,1451,1967,201229,0,0,-119.039334,34.232021
1758647,5,3,2222,2002,428488,0,0,-119.153356,34.213302
1705279,3,2.5,2251,1961,1309000,0,0,-119.269804,34.258351
68191,3,2,1713,1978,369854,0,0,-119.160918,34.280367
150209,2,2,1257,1964,297000,0,0,-119.202584,34.176507
396178,4,2,1431,1979,316908,0,0,-118.851099,34.294669
2482437,4,3,2575,1984,529561,0,0,-118.951241,34.171423
2032163,3,2,1579,1974,474322,0,0,-119.216835,34.27472
640443,4,3,2532,2007,682000,0,0,-118.955929,34.166334
2522614,4,2,1790,1965,447725,0,0,-119.168425,34.295302
1104800,2,2,1189,1979,149811,0,0,-119.060283,34.223191
13743,3,2,1390,1978,402000,0,0,-119.213851,34.265988
341348,1,1,806,1974,116602,0,0,-119.197,34.1462
2686993,4,2,1612,1964,556000,0,0,-118.703333,34.295294
695780,4,4,2103,1985,602722,0,0,-119.233462,34.176588
2209415,3,2,1443,1966,295179,0,0,-119.192037,34.259652
1664558,2,1,765,1981,162000,0,0,-119.078677,34.349931
1363093,6,3,3113,2004,758000,0,0,-119.007455,34.23843
941226,1,1,876,1982,141604,0,0,-118.996884,34.230109
1555329,3,1.5,1224,1976,135917,0,0,-119.192695,34.262638
2673110,3,3,1923,1972,388288,0,0,-118.901698,34.215102
2427680,3,2,1763,1970,308684,0,0,-118.842058,34.211984
259312,4,2.5,2052,1985,211299,0,0,-119.04269,34.221923
1951208,3,2,1329,1960,352519,0,0,-118.863194,34.207401
1295929,4,2,1534,1964,490000,1,0,-119.179633,34.272886
2700909,5,3,4061,1978,889814,1,0,-118.81883,34.179367
2059694,3,2,1571,1944,231839,0,0,-119.171448,34.184132
791798,2,2,1193,1981,62050,0,0,-118.777178,34.259733
1692396,4,3,3346,1988,921887,1,0,-118.806309,34.194009
1569490,3,2,1249,1966,530000,0,0,-118.955549,34.173271
1200856,2,1.5,998,1972,138178,0,0,-118.728,34.2818
735954,4,3,3346,1988,914506,0,0,-118.806115,34.195905
1705566,2,2.5,1322,1992,218999,0,0,-119.192954,34.193347
149919,3,2,1277,1927,247989,0,0,-119.292291,34.303299
764461,3,2,1233,1961,463000,0,0,-118.728304,34.268556
1242095,3,2.5,2396,1976,860000,1,0,-118.83604,34.15599
1419412,5,3,2048,1965,436208,0,0,-118.663123,34.276641
653615,3,2,1606,2000,292681,0,0,-119.164963,34.212335
545025,2,2,2009,2007,416089,0,0,-119.221457,34.185764
559727,3,2,1994,2015,303777,0,0,-118.6433,34.263305
2673017,5,3,2604,1998,328148,0,0,-119.166409,34.209191
1253920,1,1,801,1974,291415,0,0,-119.226,34.1719
1350935,3,3,1557,1974,171523,0,0,-118.75715,34.254769
682763,4,3,1628,1986,610624,0,0,-118.754628,34.185131
1077955,4,3.5,3292,1961,903998,1,0,-118.897579,34.195213
26204,3,2.5,2036,2000,567006,0,0,-119.093415,34.243424
1773317,3,2,1012,1986,174423,0,0,-119.204622,34.27189
1433167,4,3.5,4977,1997,2251005,1,0,-118.890745,34.125878
2686379,2,1,694,1900,186394,0,0,-118.792555,34.41632
2673255,5,3,3205,1999,562747,0,0,-118.732106,34.257375
2480683,3,2.5,1857,2000,426936,0,0,-118.824784,34.214882
1923144,3,2,1605,1977,481420,0,0,-119.281289,34.45211
205134,3,2,1427,1964,242121,0,0,-118.706232,34.291787
396223,4,2.5,1679,1978,324436,0,0,-118.913118,34.189398
2318390,3,2,1601,1981,335538,0,0,-119.16991,34.265799
2277541,4,2,1950,1992,363719,0,0,-119.195241,34.229016
532579,3,3,1338,1984,373116,1,0,-118.739345,34.284618
2263920,4,2,2067,1973,105464,0,0,-119.190687,34.260609
573429,6,4,2997,1981,779723,1,0,-118.83728,34.219676
709375,3,2,1032,1956,282827,0,0,-119.147704,34.258176
2086607,3,1.5,1125,1977,190516,0,0,-118.918349,34.40503
751064,2,2,913,1985,139797,0,0,-118.765,34.1816
27557,2,2,1667,1981,466235,0,0,-118.974003,34.229238
1227880,3,2,1518,1961,270461,1,0,-119.029663,34.223232
436679,4,2.5,1928,1997,146143,0,0,-119.090236,34.230905
1473106,3,2.5,1664,1976,617000,0,0,-119.285978,34.422271
232153,2,2,1217,1984,186989,0,0,-119.218186,34.188507
2154890,4,3,2853,1996,577682,0,0,-119.056336,34.233033
2386613,2,2.5,1588,1995,279193,0,0,-119.163843,34.206738
518686,3,2,1212,1965,197391,0,0,-119.205942,34.183565
1937657,4,4.5,3016,2001,672730,1,0,-118.68546,34.212621
2468939,4,3,2396,1971,786818,0,0,-118.843811,34.151301
2700934,4,3,2212,1976,626010,1,0,-118.763954,34.169336
1077649,3,2,1447,1973,281923,0,0,-119.167015,34.155634
1514889,6,3,4025,1959,996420,1,0,-118.893657,34.185814
805155,4,2.5,1838,1976,630000,1,0,-118.838336,34.210211
1923792,3,2.5,1702,1964,537000,0,0,-118.698807,34.291269
68576,4,2,2124,1963,442967,0,0,-118.87652,34.21102
2359718,4,2,2137,1979,318093,0,0,-118.790693,34.264205
286345,5,2.5,2040,1968,102427,0,0,-119.21083,34.281836
777587,3,2,1860,1959,88720,0,0,-119.187054,34.280531
1500808,2,1,1033,1950,136849,0,0,-119.169397,34.200885
518463,3,2.5,2951,1978,1525000,0,0,-119.269453,34.256387
2659609,4,2,1811,1962,456861,0,0,-118.776817,34.263223
586994,3,2,1888,1985,252302,0,0,-118.731449,34.282976
1868710,3,3.5,2583,1965,428573,0,0,-119.064668,34.255321
1350984,3,3.5,3561,1999,1329977,1,0,-118.922479,34.173082
2290360,4,3,2907,2005,750000,0,0,-118.761069,34.296735
2209534,3,2.5,1924,1989,384032,0,0,-119.203235,34.22249
1037034,3,2.5,1853,1986,334523,0,0,-118.818412,34.247903
1403995,4,3.5,2403,2000,339690,0,0,-118.918185,34.393253
136706,2,1,924,1957,504854,0,0,-119.215725,34.151442
722789,4,2,1644,1958,370786,0,0,-119.303439,34.422237
2114185,4,3,3037,1985,592613,1,0,-118.839665,34.223195
1581566,2,2,1223,2005,451000,0,0,-118.975372,34.175661
68604,4,3,2887,1987,867022,0,0,-118.894992,34.20333
2195806,2,2,1691,1979,212320,0,0,-118.97663,34.227159
2632153,4,3,2994,1998,551231,0,0,-118.681903,34.294545
1200877,4,2.5,2152,1965,337278,0,0,-118.714141,34.297825
1132208,4,3,1950,1964,68249,0,0,-119.029579,34.237525
641793,4,2.5,2251,1971,679060,1,0,-118.822471,34.170674
1159344,5,2.5,1818,1951,73444,0,0,-119.269562,34.283956
2346267,3,2,1140,1961,180924,0,0,-118.853601,34.214057
2427837,2,1,800,1935,326190,0,0,-118.67041,34.260308
2305002,3,2,1476,1973,229675,0,0,-119.167008,34.156295
491182,3,1.5,1896,1915,185000,0,0,-119.284033,34.282433
1664551,3,1.5,1332,1948,305477,0,0,-119.0616,34.372656
2427452,5,4,2462,1962,301354,0,0,-119.201652,34.183049
2345767,3,2,1599,1978,117026,0,0,-119.024084,34.23345
926406,2,2.5,1878,2000,480212,0,0,-118.692695,34.280582
1650941,4,2,1960,1977,142798,0,0,-119.035061,34.239196
2618162,5,4,4258,1997,1212000,0,0,-119.214191,34.294361
614308,3,2.5,1603,1986,578692,1,0,-118.685834,34.284676
2073309,3,2,1414,1975,211896,0,0,-119.219387,34.193198
409426,4,2,3324,1978,662216,0,0,-118.985281,34.27275
1568933,2,1,1140,1950,324673,0,0,-119.160789,34.233679
1377878,5,2,1984,1970,276357,0,0,-119.021289,34.236992
914020,4,2.5,2207,1993,343036,1,0,-119.191393,34.231323
1609949,4,3,1491,1974,249724,0,0,-119.049034,34.219872
81828,4,2.5,1469,1996,213092,0,0,-118.791074,34.411005
1323555,4,2.5,2430,1982,398172,1,0,-118.741,34.288181
1705236,3,3,2080,1949,597222,0,0,-119.265424,34.283432
1091445,3,2,1259,1945,257403,0,0,-119.175495,34.161256
900544,3,2.5,3105,1987,646747,0,0,-119.239368,34.185731
2182732,3,3,3133,1993,808446,0,0,-118.916128,34.195415
1705627,4,2.5,1950,1977,137688,0,0,-119.163041,34.163053
1773274,3,2.5,1697,1885,736055,0,0,-119.284779,34.281706
2305268,4,3,2408,1964,514912,0,0,-118.745356,34.270646
2386307,4,2,1570,1960,476460,0,0,-119.222614,34.272408
1159472,5,3,2300,1969,270989,0,0,-119.170972,34.266845
954466,3,2,1502,1959,388322,0,0,-118.876906,34.284342
1214355,3,2.5,1803,1986,445276,0,0,-118.887602,34.270715
586818,4,2,1367,1962,244034,0,0,-119.173061,34.165315
1759053,3,3,1737,1951,310022,0,0,-119.193041,34.189322
968680,4,2.5,1950,1978,326338,0,0,-119.161323,34.164092
41139,4,2,1233,1956,344000,0,0,-119.191924,34.184226
313664,3,2,1525,1989,225891,0,0,-119.299794,34.401185
2713125,5,4,3211,2006,810000,0,0,-118.868621,34.296755
2386820,3,2,1436,1970,271462,0,0,-118.721763,34.273797
778233,4,2,1376,1968,371360,0,0,-118.947794,34.163454
2304943,4,3,1904,1948,192647,0,0,-119.179559,34.182975
655173,3,2,2014,1966,350983,0,0,-118.871457,34.200451
203486,4,3,2805,2001,828712,0,0,-118.921035,34.205344
1568769,3,2.5,2304,1930,1250000,0,0,-119.269526,34.283571
1569402,4,2,1725,1977,415967,0,0,-118.730581,34.278156
2413570,2,2.5,1060,1979,385000,0,0,-119.299107,34.282104
1419005,3,2.5,2172,1991,399429,0,0,-119.199992,34.225494
830952,5,3,3032,2002,471033,0,0,-119.159835,34.216356
1146091,4,3,2186,1968,208534,0,0,-119.148591,34.157605
245698,3,3,1965,1964,100310,0,0,-119.179406,34.269305
1623330,4,2,1300,1974,210288,0,0,-118.91996,34.399107
1376736,3,2.5,3330,2003,906189,1,0,-118.973959,34.177959
1869113,4,2.5,1893,1970,669470,0,0,-118.898393,34.222066
2072511,4,3,1736,1952,470000,0,0,-119.193179,34.206161
955324,3,2,1194,1964,411104,1,0,-118.754345,34.260319
1432335,1,1,338,1910,85954,0,0,-118.908719,34.400117
2672862,3,2,1206,1964,434922,1,0,-119.029624,34.224292
2060165,4,2,1909,1976,413913,1,0,-118.761437,34.173796
2250778,3,2.5,1332,1988,355444,0,0,-118.807237,34.161155
2181437,4,3.5,3380,2006,1299000,0,0,-118.849,34.1837
368938,4,2,1826,1974,232733,0,0,-118.708928,34.291952
586478,2,1,1166,1929,578184,0,0,-119.250061,34.27084
122016,3,2.5,1672,2006,270456,0,0,-119.175462,34.153413
981309,4,3.5,3889,2005,806178,0,0,-118.696251,34.30212
791885,3,1.5,1810,1959,384402,0,0,-118.858954,34.203695
27280,4,2,2333,1951,461319,0,0,-119.257129,34.44714
177755,5,4.5,3819,1998,546601,0,0,-118.684032,34.293801
1787076,4,2,1176,1956,191549,0,0,-119.154483,34.238494
464402,4,2.5,2600,1988,919000,1,0,-118.945314,34.157688
505011,2,2,1085,1964,295000,0,0,-119.203124,34.177422
382647,2,2,773,1983,109887,0,0,-118.704532,34.286466
1036770,2,1.5,919,1978,309985,0,0,-119.005328,34.224146
300822,3,1.5,1338,1981,171906,0,0,-118.860429,34.182685
2046510,3,2.5,1693,1970,553400,0,0,-118.957208,34.176408
40869,5,2,2102,1960,553694,1,0,-119.22211,34.271298
2127944,4,2,1926,1968,71360,0,0,-118.74585,34.280974
2250779,3,3,2145,1987,652686,0,0,-118.78793,34.185245
927978,3,2,1886,1987,513838,0,0,-118.909385,34.189011
1527939,3,1,1036,1955,134273,0,0,-118.927925,34.396921
737195,3,2.5,1609,2002,501000,0,0,-118.669253,34.265034
409744,3,2.5,1850,1997,532000,0,0,-118.899298,34.264689
1242035,3,2.5,1501,1982,335496,0,0,-118.867005,34.214259
2208619,4,2,2420,2005,516000,0,0,-119.166918,34.213717
54977,2,1.5,997,1984,146848,0,0,-119.18316,34.151931
1077724,4,3,4324,1984,1386972,1,0,-118.904469,34.245241
1050866,3,2.5,1200,1986,304574,0,0,-118.852133,34.179587
2468096,2,2,1715,1954,64851,0,0,-118.911315,34.403502
1077899,3,2,1066,1961,127584,0,0,-118.745292,34.274843
1023117,4,2.5,1881,1965,95195,0,0,-119.0631,34.233198
491485,3,3,1707,1959,50641,0,0,-119.192621,34.165862
1951177,3,2.5,1986,1995,592928,0,0,-118.917424,34.196885
1500839,2,2,948,1960,806677,0,0,-119.231417,34.170438
1254978,3,1,1080,1955,270977,0,0,-118.928148,34.396089
314167,3,1.5,1152,1976,171359,0,0,-118.846863,34.20821
218713,2,2.5,1395,1981,255517,0,0,-118.890104,34.194572
832086,4,2.5,2761,1953,879589,1,0,-119.074699,34.235423
2345860,4,2,1717,1978,226965,0,0,-119.192162,34.204062
1283088,3,2,2526,1976,606964,0,0,-118.829492,34.145576
735467,5,3.5,2873,2000,882252,0,0,-118.965789,34.171382
735500,0,2.5,1866,2001,388003,0,0,-119.166253,34.217825
1800840,2,2,1108,1974,109156,0,0,-118.988743,34.22118
2714109,4,2,1310,1976,470000,0,0,-118.872934,34.271332
2440847,4,2,1433,1971,432851,0,0,-119.170772,34.276273
2059329,2,2,2024,1974,1238898,1,0,-119.18736,34.457775
1132272,4,2,1720,1996,452512,0,0,-119.202086,34.194017
1664903,4,2,1626,1963,119930,0,0,-118.872912,34.212922
778134,4,2,1574,1977,340392,0,0,-118.775484,34.266541
968996,1,1,672,1986,162334,0,0,-118.689,34.2781
2644251,4,4.5,3609,2001,1033425,0,0,-118.824408,34.22221
1896538,4,3,2490,1980,670000,0,0,-118.686582,34.289238
1937571,2,1,1256,1929,480441,0,0,-118.91268,34.172325
1949869,4,2.5,2122,1982,485437,0,0,-118.985706,34.234871
968382,4,2,1697,1964,477016,0,0,-119.164907,34.298573
2509051,4,2,1636,1978,476000,0,0,-119.19838,34.252987
2646198,3,2.5,1949,1980,358580,0,0,-118.820927,34.172636
1991825,2,1,855,1979,288838,0,0,-118.729893,34.265183
504279,3,1.5,1050,1959,231968,0,0,-119.07765,34.342125
2345947,4,3.5,3418,2001,871214,1,0,-118.988434,34.168622
68410,2,2,1525,1927,388000,0,0,-119.181045,34.205306
859533,3,2,1292,1951,418000,0,0,-119.180899,34.210967
1787281,3,1,1002,1962,280740,0,0,-119.15463,34.203392
232416,6,3,2773,1970,495470,1,0,-118.855037,34.23951
1841669,4,2.5,1632,1962,315020,0,0,-119.188906,34.215778
914006,3,2.5,1259,1978,199288,0,0,-119.197561,34.263068
2263889,3,1.5,1167,1928,492000,0,0,-119.083197,34.339914
1828354,4,2.5,1926,1977,183939,0,0,-118.894165,34.224674
395891,4,3,2853,1999,864992,1,0,-119.057261,34.240314
982103,4,2,1201,1972,391610,0,0,-119.062545,34.223866
163912,4,3,3304,1989,706314,0,0,-119.208022,34.225711
518494,4,2.5,1843,1968,159705,0,0,-119.177388,34.277964
804691,4,2,1697,1955,70691,0,0,-119.229144,34.272622
2618118,3,3,2713,1999,311026,1,0,-119.28549,34.438498
750523,2,1,784,1964,95740,0,0,-119.201546,34.180615
2332260,5,4,2254,1977,367964,0,0,-119.1633,34.162551
1937388,4,2,1800,1975,91808,0,0,-118.756441,34.284108
664075,1,1,793,1985,124134,0,0,-118.850859,34.179976
641441,3,2.5,1463,1974,437000,0,0,-118.952434,34.181464
2468825,2,2,919,1987,369856,0,0,-118.68956,34.273212
586817,4,2,1199,1962,123013,0,0,-119.173582,34.167962
491112,2,2,1488,1970,554000,0,0,-119.2697,34.43898
2413818,3,2,1207,1970,79349,0,0,-119.215835,34.184978
1077598,3,2,1364,1959,315462,0,0,-119.19151,34.172577
791291,4,2.5,1669,1996,438000,1,0,-119.16032,34.271401
1773796,2,2.5,1376,1983,355337,0,0,-118.775,34.2804
2086833,3,2,1242,1962,58930,0,0,-119.061147,34.224437
1350659,4,2,1199,1962,51687,0,0,-119.17013,34.166511
586793,3,1,1636,1925,223550,0,0,-119.196646,34.149403
2290403,4,4.5,3760,2007,920604,0,0,-119.223272,34.182354
845934,4,1,1224,1949,193827,0,0,-119.174914,34.169964
1664932,4,3,2187,1974,336290,1,0,-118.847253,34.220582
286610,3,3,2152,1954,201863,0,0,-119.189892,34.206911
1732585,3,2,1327,1980,308442,0,0,-119.20879,34.179364
41049,2,2,1108,1977,100445,0,0,-118.9844,34.222224
1964123,3,2,1469,1956,415000,0,0,-119.078707,34.340248
2603413,4,3,2912,2002,599235,0,0,-118.858666,34.264282
1187037,3,3,2969,1991,448590,0,0,-119.214919,34.150101
1936714,4,3.5,1867,2014,544173,0,0,-119.029,34.2142
1568993,4,3,1925,1979,241380,0,0,-119.035442,34.233937
1964620,3,2.5,1376,1986,408808,0,0,-118.731716,34.253944
368393,3,1,1093,1951,277731,0,0,-119.261075,34.26845
668220,4,2,1772,1960,63064,0,0,-119.278808,34.430215
1678512,3,1.5,1185,1972,398678,0,0,-118.890001,34.214805
2427701,3,2.5,1579,1990,395000,0,0,-118.812,34.2521
1460100,4,1.5,1226,1962,338998,0,0,-118.76223,34.26305
299491,3,2,1359,2006,413000,0,0,-119.205723,34.259445
762811,2,2,993,1974,372286,0,0,-119.226,34.1739
1186819,3,2.5,2333,1992,404643,0,0,-119.190904,34.233696
2087372,4,2,2190,1964,561000,0,0,-118.944584,34.183028
2196154,5,3,1781,1970,318075,0,0,-118.723002,34.273333
503776,4,2.5,2044,2001,384200,0,0,-119.154101,34.214213
2535573,3,2,2621,2005,530000,0,0,-119.171395,34.213412
123462,4,2,1790,1966,399051,1,0,-118.900463,34.181428
205172,4,3,3739,1997,737088,1,0,-118.797642,34.252341
2400418,5,3,3153,1995,469910,1,0,-118.814624,34.232985
1214639,4,2,1871,1979,314979,0,0,-118.940006,34.17156
1212779,4,2.5,1870,2000,392540,0,0,-119.195507,34.193628
2046480,3,3,1440,1990,298697,0,0,-118.672692,34.27922
532525,4,3,2586,1980,721504,0,0,-118.902884,34.186273
1487544,4,2,1787,1982,409428,0,0,-118.86091,34.183843
2482381,4,2,1612,1962,270359,0,0,-118.774951,34.261432
1841928,3,2,1160,1972,219907,0,0,-118.718635,34.276861
1145999,4,2.5,1861,1979,501000,0,0,-119.214711,34.189505
750691,3,2,1241,1978,260864,0,0,-118.856701,34.294778
2373338,2,1,855,1979,209066,0,0,-118.729893,34.265884
2400014,4,4,3455,1980,154232,0,0,-118.991537,34.282756
1376609,3,1,1304,1925,239459,0,0,-118.910752,34.404119
2317955,4,3,2170,2009,391440,0,0,-119.17303,34.246639
844476,4,2.5,2133,2002,557000,0,0,-118.777521,34.266236
232663,3,2.5,2041,1990,654240,0,0,-118.782047,34.184499
2059342,2,1,760,1949,94659,0,0,-118.910092,34.408135
1828673,3,2.5,1628,1986,270420,0,0,-118.752389,34.179435
2250050,6,3,2721,1962,82753,0,0,-119.219589,34.271605
1433014,4,2.5,1818,1964,263283,0,0,-118.746575,34.263251
1610343,4,2.5,2071,1964,315481,0,0,-118.737103,34.273262
1118739,1,1,912,1980,164000,0,0,-119.166634,34.154393
1200792,3,2,1334,1989,360637,0,0,-118.839365,34.302887
96136,3,2,1446,1970,192480,0,0,-118.676418,34.277348
1650726,3,2,1583,1976,329694,0,0,-119.261,34.4433
750474,3,2,1780,1979,206012,0,0,-118.9838,34.233353
641465,4,3,2639,1995,452411,0,0,-118.903696,34.267495
327472,4,3.5,3230,1987,900927,0,0,-119.070089,34.244458
1868698,3,1.5,1367,1954,58944,0,0,-119.063373,34.362434
532376,4,2,1331,1959,358000,0,0,-119.184526,34.166478
668207,3,3,3206,1990,1287992,1,0,-119.260179,34.451895
517323,2,2,1492,2000,260575,0,0,-118.927871,34.405164
1909467,4,2,2045,1981,519871,0,0,-118.764386,34.240745
2673455,3,2.5,1449,1986,331062,0,0,-118.758514,34.181812
1269118,3,2,1954,1985,302100,1,0,-118.731324,34.285525
1528603,3,1.5,1058,1962,298241,0,0,-118.763075,34.259226
818321,2,1,1098,1973,397000,0,0,-119.228689,34.449793
2100301,3,1.5,1646,1952,52705,0,0,-119.163377,34.291237
1500552,4,3,2625,1995,408961,0,0,-119.187166,34.289786
422706,3,1.5,1418,1958,262040,0,0,-119.302841,34.403213
382306,4,2,1574,1978,247348,0,0,-118.990761,34.236033
2019219,3,2,1762,1971,676044,0,0,-118.822066,34.17047
655409,2,2.5,1532,1980,56864,0,0,-118.920973,34.185806
1255619,5,2.5,2346,1979,494279,0,0,-118.755682,34.271001
286582,3,2,1148,1963,319383,0,0,-119.195794,34.180876
2673262,4,2,1338,1964,151070,0,0,-118.753769,34.26342
2018558,4,2.5,1577,1964,468847,0,0,-119.179019,34.274227
654591,4,3.5,1867,2014,545338,0,0,-119.029,34.2123
2453352,3,2,1054,1958,41322,0,0,-119.287916,34.340136
1746781,3,2.5,1411,1990,466130,0,0,-118.785349,34.176068
2508268,2,2,1392,1959,133707,0,0,-119.414531,34.341199
2386950,4,3,3189,1995,725461,1,0,-118.901438,34.191265
2646010,3,2,1434,1964,68256,1,0,-118.702495,34.289254
313912,4,3,2312,1988,403976,0,0,-119.196482,34.209747
845607,3,1,1204,1955,301842,0,0,-119.252496,34.261637
1814840,4,2,2508,1987,662300,1,0,-118.689864,34.289979
177958,2,1,856,1986,310657,0,0,-118.805062,34.164208
1295893,2,1.5,1270,1951,435901,0,0,-119.245104,34.277765
1227659,2,1,766,1947,175979,0,0,-119.289052,34.301959
2413880,3,2,1751,1948,235319,0,0,-119.178864,34.181902
1924000,5,4,3613,1978,1325388,1,0,-118.8239,34.181711
778054,3,2,1682,1978,261914,0,0,-118.844003,34.237804
709171,5,3,2383,1954,118192,0,0,-119.28677,34.416496
1814926,5,2,1736,1977,230820,0,0,-118.666533,34.271976
2591721,4,3,1892,1970,725000,0,0,-118.755245,34.169581
163970,4,4,3482,1976,527584,1,0,-119.180762,34.21426
491159,4,3,2497,1959,770573,0,0,-119.204869,34.289637
900918,2,2,1510,1979,556664,1,0,-118.92071,34.178952
1118682,3,2,1198,1959,40292,0,0,-119.182552,34.184437
532773,4,3,2099,1959,702152,0,0,-118.845111,34.202678
2509471,4,2.5,2070,1968,343659,0,0,-118.74583,34.27989
2155342,5,2,1663,1963,133869,0,0,-118.74007,34.265078
396133,3,2,1348,1979,303460,0,0,-118.958336,34.179734
1949873,3,4,2225,2005,517000,0,0,-119.236795,34.193062
882474,2,1,882,1971,140686,0,0,-118.913606,34.186969
559173,3,2,1727,1977,474200,0,0,-119.167171,34.272021
981939,1,1,962,1957,304808,0,0,-119.274982,34.265831
2563780,4,2,1468,1958,433886,0,0,-119.196113,34.255839
940126,3,2,1196,2003,182544,0,0,-118.908868,34.18191
369143,4,2,1790,1966,642029,0,0,-118.896588,34.182411
409751,2,2,1339,1980,272860,0,0,-118.849099,34.293779
2332198,3,2,1532,1955,190760,0,0,-119.189113,34.181302
614265,3,2.5,1555,1991,441500,0,0,-118.813,34.2335
2507973,2,2,2167,2002,447162,0,0,-119.2839,34.453691
2577873,6,3.5,2590,1965,583000,0,0,-118.78297,34.258181
1596431,3,2,1488,1977,305895,0,0,-118.896978,34.222094
2699246,2,2,2471,2010,844950,0,0,-118.914788,34.200186
1241596,4,2,1234,1955,344000,0,0,-119.190528,34.180862
1214105,3,2,1443,1987,220111,0,0,-119.003732,34.219129
150323,4,2,1576,1976,120739,0,0,-119.166079,34.159841
1405352,3,2.5,3056,1981,833731,0,0,-119.239759,34.188222
1459671,4,2.5,1792,1964,414741,0,0,-119.03126,34.235141
1500735,3,2,1281,1978,233627,0,0,-118.997452,34.225089
2700724,3,2,1205,1964,334224,0,0,-118.742203,34.27392
109138,2,1,1104,1937,157820,0,0,-119.268785,34.279145
1487405,5,4,2821,1990,631548,1,0,-118.785585,34.247533
436990,4,2,1450,1971,187540,1,0,-118.89776,34.219581
408685,4,4.5,4109,1990,1082000,1,0,-118.810551,34.241981
1896720,4,2,2398,1990,622927,0,0,-118.843504,34.197537
2386885,6,2.5,2695,1967,380395,1,0,-118.748415,34.270109
2318251,3,1.5,1772,1959,166392,0,0,-119.30066,34.398466
2413837,2,2,1396,1977,250786,0,0,-119.209219,34.17724
1801233,5,2,1596,1963,491875,0,0,-118.742931,34.265364
2441230,3,2,1241,1978,248899,0,0,-118.859584,34.299869
1050580,3,2,1289,1953,51683,0,0,-118.881925,34.282756
600284,2,1,882,1971,163416,0,0,-119.223153,34.262119
587108,2,1,855,1979,286314,0,0,-118.729894,34.26935
81909,4,2.5,2240,1973,279997,0,0,-119.165987,34.292942
1063792,1,1,460,1947,316000,0,0,-119.288984,34.3016
682467,4,3,3037,1985,1009644,1,0,-118.83646,34.222526
1828416,3,2,1650,1968,165972,0,0,-118.754483,34.279238
736945,3,1.5,1118,1957,166414,0,0,-119.168084,34.172682
2209230,3,2.5,2170,1948,1176000,1,0,-119.253351,34.449764
1582679,2,2,967,1973,109028,0,0,-119.204542,34.17656
1241594,2,1,792,1948,135772,0,0,-119.178285,34.181724
1417652,1,1,681,1974,3E+05,0,0,-119.226,34.1739
2330725,5,4.5,3699,2000,1222000,0,0,-118.757056,34.190831
791822,3,2,1204,1996,466000,0,0,-118.657601,34.269367
1828548,3,2,1387,1978,364380,0,0,-118.927681,34.179959
2453391,4,3.5,2394,2001,522853,0,0,-119.168122,34.212391
2182659,4,2,1756,1999,377910,0,0,-118.758447,34.256561
2127486,5,4,3901,1989,719084,0,0,-119.06926,34.247655
