"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude","cluster"
"19465",4,2,1472,1961,278237,"0","0",-118.2539,33.85712,"1"
"13855",2,3,2128,1954,1125658,"1","0",-118.3722,34.09826,"2"
"2268",2,2,916,1973,123762,"0","0",-118.391,34.0053,"1"
"6413",3,2,1703,1953,80103,"0","0",-117.9881,33.94008,"1"
"15012",3,3,2630,1950,273183,"0","0",-118.4602,34.14804,"1"
"13522",4,2,1434,1971,474200,"0","0",-118.0373,33.87974,"1"
"11786",4,1,1195,1953,297618,"0","0",-117.9335,34.01083,"1"
"803",3,2,1772,1953,594000,"0","0",-118.1437,33.95931,"2"
"10592",3,2,1193,1954,412000,"0","0",-118.4605,34.22592,"1"
"11214",3,1,1061,1951,219486,"0","0",-118.2666,33.9719,"1"
"16042",2,1,1021,1938,515178,"0","0",-118.4388,34.0229,"1"
"7478",2,2,925,1974,596437,"0","0",-118.465,34.0358,"2"
"4720",5,3,2937,1968,162366,"1","0",-118.2365,34.17865,"1"
"12198",4,2,1752,1959,324575,"1","0",-117.8696,34.12231,"1"
"8356",4,3,2167,1968,89417,"0","0",-118.7852,34.1592,"1"
"8397",3,2,1595,1950,355919,"1","0",-118.4025,34.16975,"1"
"10112",3,2,1638,1951,303423,"0","0",-118.3151,34.19498,"1"
"18585",4,2,2146,1959,137013,"0","0",-118.4255,33.9559,"1"
"4070",3,3,2350,1992,324880,"0","0",-118.2339,34.63042,"1"
"9252",2,3,1292,1991,450190,"0","0",-118.493,34.0218,"1"
"15613",5,4,4683,1988,1075588,"1","0",-118.6647,34.14601,"2"
"12539",1,1,581,1991,83753,"0","0",-118.51,34.3765,"1"
"13480",2,1,756,1923,178835,"0","0",-118.3509,33.97759,"1"
"16774",4,3,2377,1964,679096,"1","0",-118.2438,34.1691,"2"
"8433",3,1,1441,1930,457084,"0","0",-118.1784,33.82324,"1"
"7504",3,3,1808,1982,335182,"0","0",-118.102,34.1515,"1"
"18184",3,3,2552,1955,681745,"0","0",-118.2302,34.23581,"2"
"14543",5,3,2820,1910,250569,"0","0",-118.2497,33.99178,"1"
"72",3,1,1276,1950,346902,"0","0",-118.5403,34.20268,"1"
"3693",3,4,2925,1949,568715,"1","0",-118.1421,33.83559,"1"
"5752",3,1,956,1946,183285,"0","0",-118.1692,34.00663,"1"
"3977",4,2,1862,1953,333532,"0","0",-118.1156,33.80887,"1"
"2452",3,2,1890,1976,294882,"1","0",-118.6043,34.26217,"1"
"121",3,2,1839,1959,273141,"0","0",-118.2431,34.2443,"1"
"5973",2,1,1092,1950,334016,"0","0",-118.2938,33.91465,"1"
"17783",3,3,2451,1940,149902,"1","0",-118.4331,34.18408,"1"
"13753",2,2,1525,1938,86111,"0","0",-118.3097,34.19266,"1"
"15535",4,2,1300,1959,532593,"0","0",-118.6342,34.19518,"1"
"6203",5,3,1792,1945,317925,"0","0",-118.2933,33.84519,"1"
"205",2,2,1571,1972,166460,"1","0",-118.1637,33.94145,"1"
"1850",2,4,2253,1954,758235,"1","0",-118.0944,34.11691,"2"
"8862",4,2,1715,1950,400433,"0","0",-118.0254,33.95429,"1"
"9590",3,2,1383,1955,59179,"0","0",-118.3337,33.93662,"1"
"2122",3,2,1579,1930,60831,"0","0",-118.2626,34.1213,"1"
"1903",3,2,1808,1954,636620,"0","0",-117.954,34.1442,"2"
"8733",3,1,1212,1948,388370,"0","0",-118.1116,34.08402,"1"
"13432",3,2,1111,1963,95490,"0","0",-118.2616,33.81243,"1"
"4604",3,2,1185,1952,238561,"0","0",-117.7401,34.07698,"1"
"18969",2,2,1025,1980,123472,"1","0",-118.447,34.2432,"1"
"7145",3,3,1543,2003,435124,"0","0",-118.027,34.0963,"1"
"527",3,2,1327,1966,216581,"1","0",-118.1673,33.95976,"1"
"13382",3,2,1657,1960,431696,"0","0",-118.3178,33.81744,"1"
"2060",4,3,3081,1985,567294,"1","0",-118.5436,34.3629,"1"
"14092",4,3,2110,1968,1187842,"1","0",-118.0612,34.16271,"2"
"8495",3,3,1810,2006,662082,"0","0",-117.821,34.003,"2"
"9160",3,1,1703,1925,901882,"0","0",-118.3637,34.06056,"2"
"17950",3,2,1248,1949,1064000,"0","0",-118.3968,34.04081,"2"
"17406",2,2,1490,1976,1553301,"1","0",-118.51,34.0247,"2"
"1520",3,3,2016,1955,133825,"0","0",-117.8826,34.10869,"1"
"1757",3,2,1049,1950,247776,"0","0",-118.0054,34.04569,"1"
"11841",4,3,2678,1964,1932500,"1","0",-118.386,33.89345,"2"
"11976",6,3,3746,1903,50766,"0","0",-118.1907,34.10879,"1"
"14025",3,2,1684,1985,442915,"0","0",-118.3611,33.87448,"1"
"130",3,1,1852,1913,180045,"0","0",-118.3037,34.07457,"1"
"5196",2,1,923,1908,123757,"0","0",-118.305,34.02306,"1"
"1615",3,1,1005,1942,375522,"0","0",-118.1659,34.09747,"1"
"4721",2,1,664,1953,72841,"0","0",-118.1684,34.64644,"1"
"13766",2,3,1395,1978,202061,"0","0",-118.161,33.794,"1"
"1950",3,2,1515,1944,578692,"0","0",-118.1344,33.84455,"1"
"4499",4,3,3334,1996,627484,"1","0",-118.2598,34.25187,"2"
"515",3,2,1466,1928,776365,"0","0",-118.3817,34.04927,"2"
"956",2,1,1114,1921,219561,"0","0",-118.3067,34.04837,"1"
"7574",3,3,1362,1987,357500,"0","0",-117.8627,34.08789,"1"
"8112",2,1,845,1947,180738,"0","0",-118.4242,34.31678,"1"
"13319",3,2,1609,1954,231866,"0","0",-117.9399,34.02996,"1"
"555",2,1,1036,1922,148726,"0","0",-118.1914,34.11419,"1"
"6495",3,2,1737,1955,484000,"0","0",-118.577,34.20452,"1"
"13440",3,1,1008,1950,64979,"0","0",-118.5302,34.16386,"1"
"10967",4,3,2647,1984,339288,"1","0",-117.7833,34.03945,"1"
"16551",4,3,2417,1921,337685,"0","0",-118.1202,34.16511,"1"
"194",4,3,1792,1971,86730,"0","0",-118.3055,33.80991,"1"
"11663",2,3,1175,1984,270563,"1","0",-118.5,34.2726,"1"
"16546",3,2,2061,1961,297957,"0","0",-118.4165,34.18277,"1"
"16343",1,1,738,1984,106352,"0","0",-117.97,34.0829,"1"
"8626",4,2,1540,1944,376470,"0","0",-118.3136,34.16864,"1"
"7943",4,3,2303,1953,555890,"0","0",-118.4427,34.20212,"1"
"6423",4,2,1608,1971,134804,"0","0",-118.1431,34.71366,"1"
"9540",3,3,2138,1995,836064,"0","0",-118.3736,33.87445,"2"
"16227",3,2,1614,1950,217885,"0","0",-118.3114,34.19268,"1"
"13187",4,3,1888,2005,472000,"0","0",-118.4971,34.19357,"1"
"1202",2,2,1304,1975,129909,"0","0",-118.389,33.8243,"1"
"12605",3,2,1076,1955,49037,"0","0",-118.437,34.27026,"1"
"2792",3,2,1256,1948,48616,"0","0",-118.1351,34.19944,"1"
"14460",3,2,1131,1954,538000,"0","0",-118.3381,33.87414,"1"
"14305",4,2,1452,1957,109158,"0","0",-118.1406,34.67975,"1"
"8758",3,2,1749,1947,519327,"1","0",-118.3203,34.19735,"1"
"5432",3,2,1297,1963,413177,"0","0",-118.4157,34.30737,"1"
"10790",2,1,873,1949,388338,"0","0",-118.0161,34.1048,"1"
"16176",4,2,2002,1969,213618,"0","0",-117.7981,34.03956,"1"
"14398",2,2,780,1942,367613,"0","0",-118.0958,34.09713,"1"
"14326",4,2,1445,1954,237040,"0","0",-118.5374,34.18787,"1"
"17967",2,1,1188,1948,172637,"0","0",-118.4354,34.26064,"1"
"5055",3,2,1284,1960,409558,"0","0",-118.3172,33.80482,"1"
"15894",2,1,840,1924,122516,"0","0",-118.2722,33.94855,"1"
"15954",3,3,2926,1961,526617,"1","0",-118.3807,33.9815,"1"
"16539",4,3,2348,1991,559942,"0","0",-118.0273,34.14873,"1"
"11967",3,1,975,1955,332567,"0","0",-117.9551,33.99825,"1"
"11402",3,3,1316,1990,181754,"0","0",-118.535,34.2097,"1"
"1173",5,3,2094,1930,217657,"0","0",-118.2711,34.15772,"1"
"13936",2,1,910,1922,159577,"0","0",-118.2315,34.10645,"1"
"13587",3,2,1803,1951,537752,"1","0",-118.3869,33.96505,"1"
"8822",3,2,1408,1951,523390,"1","0",-118.0832,34.15817,"1"
"14914",4,3,2336,2002,589000,"0","0",-118.252,33.86905,"1"
"2765",3,3,2413,1951,56284,"1","0",-118.0486,34.15429,"1"
"1761",4,4,2808,1941,973193,"1","0",-118.4542,34.06791,"2"
"14780",3,2,1333,1924,380585,"0","0",-118.2017,34.11478,"1"
"10260",3,1,1324,1949,281388,"0","0",-118.0774,33.9217,"1"
"172",2,2,1020,2009,394721,"0","0",-118.307,34.0517,"1"
"14913",4,3,3277,1956,475890,"1","0",-118.5461,34.05037,"1"
"4498",4,1,1494,1945,65390,"0","0",-118.3595,33.9288,"1"
"4459",4,2,1614,1947,229159,"0","0",-118.2613,33.91018,"1"
"11196",2,1,744,1951,322030,"0","0",-118.3637,33.86354,"1"
"11121",6,4,3880,1925,718875,"0","0",-118.4091,34.0373,"2"
"9448",3,3,1302,1972,986764,"0","0",-118.4184,33.9018,"2"
"10786",2,2,808,1985,102492,"0","0",-118.334,33.9007,"1"
"15378",3,3,1711,1980,340202,"1","0",-118.581,34.2551,"1"
"18458",1,1,649,1999,72301,"0","0",-118.047,33.8542,"1"
"513",1,1,830,1988,162338,"1","0",-117.7981,34.04576,"1"
"13997",3,2,1790,1949,92320,"0","0",-118.1948,33.88697,"1"
"18162",3,2,1686,1956,435000,"0","0",-118.5755,34.22886,"1"
"10231",4,5,3627,2001,501426,"1","0",-117.8935,34.04716,"1"
"2226",4,3,1808,1961,353337,"0","0",-117.9791,33.98943,"1"
"4232",2,2,1224,1979,116824,"0","0",-118.403,34.2624,"1"
"14041",3,2,1300,2006,388000,"0","0",-118.283,34.2491,"1"
"2448",4,3,2150,1984,208500,"0","0",-118.0984,34.67621,"1"
"6544",3,1,1296,1959,141807,"0","0",-117.9097,33.99181,"1"
"8334",1,1,599,1979,180520,"1","0",-118.609,34.1714,"1"
"6561",2,1,1080,1926,482243,"0","0",-118.2612,33.96717,"1"
"8677",4,3,1984,1980,407929,"0","0",-117.7638,34.03281,"1"
"12872",3,2,1896,1938,786818,"0","0",-118.3276,34.17215,"2"
"1097",3,2,3025,1911,37644,"0","0",-118.3046,34.03497,"1"
"15063",3,3,1637,1990,180000,"0","0",-118.087,34.69827,"1"
"12426",3,1,1001,1944,377661,"0","0",-118.405,33.96317,"1"
"19734",3,3,1730,1941,516846,"0","0",-118.2539,34.11636,"1"
"7498",2,2,1791,1972,820531,"1","0",-118.4116,34.17099,"2"
"14943",3,2,1605,2005,136100,"0","0",-117.8415,34.62757,"1"
"19736",5,3,2033,1986,258645,"0","0",-117.8641,34.01109,"1"
"16852",5,4,2288,1939,446540,"0","0",-118.3547,34.16795,"1"
"16980",4,3,1659,1979,188273,"0","0",-118.2759,33.82979,"1"
"7853",3,1,2109,1949,102269,"0","0",-118.1233,33.95606,"1"
"5654",2,2,1176,1947,183819,"0","0",-118.252,33.95808,"1"
"2119",3,2,1987,1963,1593942,"0","0",-118.3942,33.8812,"2"
"3741",3,3,1341,2006,440000,"0","0",-118.5751,34.28123,"1"
"3796",2,1,924,1943,482000,"1","0",-118.1373,33.79392,"1"
"18159",3,3,2056,1998,261934,"0","0",-118.2619,33.93035,"1"
"7534",4,2,2452,2000,228976,"0","0",-118.1435,34.57815,"1"
"16049",2,1,1170,1983,143550,"0","0",-118.2054,34.66998,"1"
"4774",3,2,1241,1956,430000,"0","0",-118.0589,33.90935,"1"
"5483",3,2,1229,1984,143500,"0","0",-118.0668,34.55455,"1"
"1058",4,3,2917,2004,832000,"0","0",-118.5852,34.27705,"2"
"14944",2,3,2374,1999,294934,"0","0",-118.2313,34.63901,"1"
"11833",5,3,3380,1943,412997,"0","0",-118.121,33.86287,"1"
"1444",3,2,1386,1961,326342,"0","0",-118.4855,34.2268,"1"
"18131",3,2,1547,1967,410000,"0","0",-118.2008,33.96184,"1"
"14026",2,1,864,1949,380733,"0","0",-118.1185,33.79579,"1"
"14930",5,2,3457,1924,184906,"0","0",-118.1199,34.18619,"1"
"13068",4,2,1420,1954,305000,"0","0",-118.2561,33.92941,"1"
"13340",4,2,1590,1953,180501,"0","0",-118.441,34.24797,"1"
"19102",2,1,1233,1925,41937,"0","0",-117.7376,34.60073,"1"
"14358",3,2,1678,1977,380718,"0","0",-118.079,33.96617,"1"
"10862",4,4,2770,1980,456003,"1","0",-118.1199,33.76779,"1"
"19645",3,2,1216,1923,100902,"0","0",-118.2706,33.9961,"1"
"15976",1,2,977,1973,134865,"0","0",-118.3894,34.00435,"1"
"10074",3,1,1076,1955,87826,"0","0",-118.0944,34.57773,"1"
"16274",0,1,287,1928,42088,"0","0",-118.186,33.7689,"1"
"12931",3,2,1536,1946,367613,"0","0",-118.2135,33.93132,"1"
"993",3,2,1512,1927,89555,"0","0",-118.3508,33.98286,"1"
"13791",2,2,1382,1951,113399,"1","0",-118.0331,34.16373,"1"
"9775",4,4,3005,2004,560963,"0","0",-118.1796,34.10679,"1"
"16858",2,3,1787,1981,519293,"0","0",-118.505,34.0213,"1"
"771",3,3,2671,2005,317265,"0","0",-118.1704,34.59336,"1"
"7909",3,1,1095,1920,244037,"0","0",-118.2966,33.97595,"1"
"10802",3,3,2499,2005,438000,"1","0",-118.2309,34.62508,"1"
"3727",2,1,846,1947,145659,"0","0",-118.1836,33.88299,"1"
"16797",3,2,1771,1956,495143,"1","0",-118.1371,34.20228,"1"
"13235",3,2,1128,1981,210402,"0","0",-118.5439,34.40234,"1"
"11831",1,1,1036,1937,474521,"0","0",-118.2947,34.16119,"1"
"746",3,2,1411,1969,210177,"1","0",-118.221,34.1897,"1"
"18462",3,2,1491,1955,99484,"0","0",-118.3469,33.86323,"1"
"6686",3,2,1234,1975,211757,"0","0",-118.3108,33.76016,"1"
"1154",4,2,1316,1956,238363,"0","0",-117.8798,34.09885,"1"
"1861",3,2,1260,1955,55191,"1","0",-118.1271,34.69572,"1"
"14988",2,1,1468,1939,362762,"0","0",-118.3592,34.16184,"1"
"4486",3,3,1500,1955,637151,"0","0",-118.3614,33.82993,"2"
"9926",4,3,2040,2003,541882,"0","0",-118.2931,33.74808,"1"
"1646",3,2,1258,1964,333333,"0","0",-117.8704,34.01529,"1"
"17609",3,2,1962,1964,925783,"1","0",-118.2128,34.09658,"2"
"5953",3,2,1521,1987,140503,"0","0",-118.108,34.6789,"1"
"4430",3,2,1524,1961,69058,"1","0",-118.2955,33.89551,"1"
"13450",3,1,1138,1950,224791,"0","0",-118.1197,33.85052,"1"
"14392",3,2,1693,1956,410277,"1","0",-117.9719,33.94718,"1"
"11714",3,2,1053,1972,343153,"1","0",-117.943,33.999,"1"
"15524",3,3,1891,1992,375641,"0","0",-118.4595,34.23781,"1"
"8415",3,3,1318,1975,397000,"1","0",-118.7242,34.1341,"1"
"7060",2,2,850,1987,162081,"0","0",-118.154,33.7885,"1"
"1302",3,2,1677,1948,91279,"0","0",-118.3996,34.17999,"1"
"13824",3,4,3514,1987,468841,"0","0",-118.1803,34.68163,"1"
"6566",1,1,612,1979,84379,"1","0",-117.936,33.9889,"1"
"12180",4,2,1748,1984,537066,"0","0",-117.976,33.9316,"1"
"11271",5,5,4218,1982,1441164,"1","0",-118.4038,33.77056,"2"
"5450",3,3,1847,1988,298605,"0","0",-118.4892,34.43506,"1"
"434",3,2,1118,1955,333426,"0","0",-118.3002,33.7171,"1"
"17533",5,5,3421,2006,227272,"0","0",-118.2172,34.68455,"1"
"17116",3,3,2796,1977,714213,"0","0",-117.8392,33.96788,"2"
"2457",5,4,2298,1930,205626,"0","0",-118.2564,33.97183,"1"
"7691",2,1,1049,1940,185388,"0","0",-118.0692,34.14405,"1"
"17747",5,3,2253,1927,348294,"0","0",-118.2086,33.9661,"1"
"7071",2,3,1700,2010,1758346,"1","0",-118.2653,34.04466,"2"
"9376",3,2,1486,1953,368384,"0","0",-118.4049,33.89335,"1"
"10266",1,1,728,1921,189923,"0","0",-118.2579,34.08102,"1"
"14631",3,2,1598,1953,102468,"0","0",-118.4478,34.0113,"1"
"15713",4,3,2608,1990,320272,"0","0",-118.2703,33.82652,"1"
"14609",6,4,3270,1960,1697299,"0","0",-118.1254,33.76077,"2"
"11691",3,2,1526,1963,57938,"0","0",-117.8905,34.00865,"1"
"6123",4,4,4344,1923,302530,"0","0",-118.1978,34.10835,"1"
"15271",2,2,1386,1975,216791,"1","0",-118.4355,34.1579,"1"
"13503",3,2,1770,2010,238094,"0","0",-118.1859,34.69918,"1"
"2571",3,2,1500,1962,187662,"0","0",-117.7452,34.03165,"1"
"19841",3,2,1235,1952,324206,"1","0",-118.5027,34.20231,"1"
"12641",2,1,1055,1940,41579,"0","0",-118.1356,34.00929,"1"
"1244",6,5,2942,1944,391800,"0","0",-118.2867,33.88052,"1"
"19927",3,1,1037,1954,285268,"0","0",-118.2235,33.82325,"1"
"12220",3,2,1578,1925,730097,"0","0",-118.4401,33.99901,"2"
"3779",2,1,1073,1951,359307,"0","0",-118.305,33.82827,"1"
"7661",3,1,1296,1941,506504,"0","0",-118.3948,33.96087,"1"
"4401",6,3,2994,2006,345400,"0","0",-118.1973,34.67941,"1"
"8365",2,1,1145,1941,522943,"0","0",-118.2942,34.15988,"1"
"18524",3,2,1730,1950,863393,"0","0",-118.0567,34.09408,"2"
"12480",4,3,2413,1980,305991,"0","0",-118.3175,33.80363,"1"
"5489",4,4,2846,1966,463312,"0","0",-118.3888,33.78777,"1"
"2051",3,3,2208,1939,233690,"0","0",-118.2775,34.06397,"1"
"13576",3,4,3981,1924,940366,"0","0",-118.1382,34.10655,"2"
"3728",3,2,1195,1953,367000,"0","0",-118.433,34.249,"1"
"11097",4,2,1733,1972,81042,"0","0",-118.0463,33.86278,"1"
"6799",4,3,2015,1951,512603,"0","0",-118.1038,33.80368,"1"
"16755",3,1,968,1952,159949,"0","0",-118.277,33.81387,"1"
"6180",3,3,1840,2008,429484,"0","0",-118.3044,33.89859,"1"
"10621",5,4,1980,1922,446592,"0","0",-118.2976,33.74491,"1"
"18503",2,1,1249,1926,370734,"0","0",-118.3984,34.02575,"1"
"14294",2,1,1012,1927,46297,"0","0",-118.3175,33.80024,"1"
"13033",2,2,1594,1937,46754,"0","0",-118.2174,34.12868,"1"
"19032",4,3,2028,1978,183644,"0","0",-117.9385,33.98318,"1"
"15507",3,2,1572,2003,250000,"0","0",-118.2135,34.68836,"1"
"17527",2,1,1097,1925,68112,"0","0",-118.1344,34.19982,"1"
"12247",4,2,1472,1952,62076,"0","0",-118.1178,34.08751,"1"
"8896",4,2,2720,1921,181000,"0","0",-118.3136,34.03567,"1"
"3285",4,2,2044,1929,365490,"0","0",-118.2274,33.89973,"1"
"9934",3,2,1199,1950,485000,"0","0",-118.1086,33.83971,"1"
"13563",3,2,1648,1955,98921,"0","0",-118.3753,33.85891,"1"
"11099",2,3,1068,1992,396090,"0","0",-118.373,34.1584,"1"
"5919",4,1,1303,1951,211242,"0","0",-118.0423,33.94806,"1"
"480",2,3,1326,1985,349492,"0","0",-117.841,34.10708,"1"
"250",3,1,1119,1951,396000,"0","0",-117.9402,34.08667,"1"
"13454",4,3,2256,1926,272415,"0","0",-118.2893,33.98341,"1"
"13661",4,2,2337,1965,118618,"1","0",-117.9806,33.99604,"1"
"6156",3,2,1491,1950,198738,"0","0",-117.7146,34.08837,"1"
"14065",2,1,1008,1955,81775,"0","0",-118.2472,33.89477,"1"
"7244",4,2,2134,1950,547796,"0","0",-118.1229,33.84316,"1"
"10915",2,1,1064,1940,474893,"0","0",-118.0587,34.10545,"1"
"18992",1,1,611,1957,203999,"0","0",-118.18,33.7664,"1"
"14014",3,1,1219,1914,44267,"0","0",-118.1159,34.16581,"1"
"8323",2,2,1256,1954,435000,"0","0",-118.1394,33.9164,"1"
"12094",2,2,795,1987,131815,"1","0",-118.455,34.421,"1"
"7133",3,1,1428,1919,579006,"0","0",-118.1583,33.77057,"1"
"6069",3,2,1598,1953,313331,"0","0",-118.1103,33.94191,"1"
"10034",3,2,1641,1962,319337,"0","0",-118.3595,33.81149,"1"
"6144",3,2,1298,1949,188245,"0","0",-118.2303,34.08719,"1"
"9336",4,3,1990,1999,603723,"0","0",-118.3741,33.88067,"2"
"4199",4,2,1647,1965,217510,"0","0",-118.1666,34.62281,"1"
"4815",3,2,1298,1931,895000,"0","0",-118.3894,34.0384,"2"
"19933",3,1,1202,1950,588504,"0","0",-118.4066,34.01364,"1"
"16553",3,2,1485,1963,334847,"0","0",-118.4611,34.42588,"1"
"18243",2,1,863,1956,122775,"0","0",-118.4565,34.30033,"1"
"16241",4,3,1652,1980,375000,"1","0",-118.291,33.8213,"1"
"13050",0,1,378,1973,46334,"0","0",-118.301,34.0683,"1"
"19994",2,1,1008,1948,292884,"0","0",-118.1425,34.18706,"1"
"11974",2,2,1074,1926,480197,"0","0",-118.2256,34.13116,"1"
"10162",3,2,2073,1965,509038,"1","0",-117.8576,34.04759,"1"
"8637",3,2,1267,1953,272495,"0","0",-118.1316,33.96367,"1"
"18583",3,2,1426,1961,177342,"1","0",-118.427,34.0257,"1"
"18089",3,1,990,1888,515700,"0","0",-118.1591,34.15995,"1"
"1162",2,2,1021,1982,238000,"1","0",-118.574,34.2099,"1"
"13043",3,2,3910,1988,493381,"1","0",-118.1722,34.61184,"1"
"7887",2,2,1944,1951,1049964,"1","0",-118.1754,34.17062,"2"
"19370",2,1,828,1946,38466,"0","0",-118.3574,33.93394,"1"
"6964",2,1,1114,1957,62035,"0","0",-118.087,33.99115,"1"
"5557",3,1,977,1944,377661,"0","0",-118.4675,34.00412,"1"
"9653",4,2,1688,1962,196927,"1","0",-118.0752,33.82089,"1"
"4528",2,1,762,1930,128526,"0","0",-118.286,33.96766,"1"
"4955",3,2,1226,1951,495000,"0","0",-118.5473,34.18193,"1"
"6093",4,3,2112,1966,229846,"1","0",-118.5926,34.252,"1"
"17815",3,1,988,1958,42191,"0","0",-117.9134,34.01185,"1"
"6034",3,3,2104,1946,517777,"0","0",-118.4736,34.1637,"1"
"18005",3,2,1383,1956,361488,"0","0",-118.1462,34.04376,"1"
"12517",1,1,583,1944,160000,"0","0",-118.265,33.81415,"1"
"2652",4,2,1365,1950,831433,"0","0",-118.3866,33.86131,"2"
"204",5,3,1948,1966,117696,"1","0",-118.5456,34.36482,"1"
"3786",2,1,672,1925,88333,"0","0",-118.2539,33.96406,"1"
"4910",3,2,1200,1954,141000,"0","0",-118.1568,34.69918,"1"
"6502",3,5,3784,1937,1704211,"1","0",-118.1078,34.12632,"2"
"15458",5,2,1587,1946,372736,"0","0",-118.4377,34.30051,"1"
"10424",3,2,1244,1962,190394,"0","0",-117.9265,34.03784,"1"
"497",2,2,1070,1986,336547,"1","0",-118.19,33.8295,"1"
"136",3,2,2002,1960,123390,"0","0",-118.4065,33.75118,"1"
"14484",2,3,1230,1984,168791,"0","0",-118.454,34.2225,"1"
"9602",4,3,2772,2003,697000,"0","0",-118.6287,34.45483,"2"
"12089",4,2,2405,1960,1789203,"1","0",-118.4164,33.76995,"2"
"9339",3,2,1616,1949,241969,"0","0",-118.0512,33.96923,"1"
"977",1,1,868,1996,400433,"0","0",-118.149,34.1473,"1"
"3067",4,3,1690,1976,308607,"0","0",-117.8719,34.01093,"1"
"5474",4,2,2642,1963,201831,"0","0",-118.3427,33.73353,"1"
"12712",2,2,1303,1943,435069,"0","0",-118.3268,33.89244,"1"
"7530",3,1,1106,1954,498755,"0","0",-118.3543,33.85805,"1"
"16819",6,3,2685,1920,297955,"0","0",-118.186,33.91401,"1"
"9925",4,3,2592,1989,308939,"0","0",-118.3987,34.66293,"1"
"6333",3,2,1240,1957,147000,"0","0",-118.1607,34.69998,"1"
"7113",2,1,939,1955,171556,"0","0",-118.1607,33.83668,"1"
"13007",3,1,1272,1926,80180,"1","0",-118.3097,33.7908,"1"
"3667",3,4,4488,1991,1116897,"1","0",-117.7699,34.13011,"2"
"3663",2,1,651,1923,165633,"0","0",-118.1343,34.08337,"1"
"310",4,2,1781,1951,227618,"0","0",-118.3009,34.26494,"1"
"5662",2,2,1198,1991,271000,"0","0",-118.155,33.7813,"1"
"3230",4,3,1996,1992,407929,"0","0",-118.4681,34.20728,"1"
"7971",3,1,1057,1950,379683,"0","0",-118.0917,33.93145,"1"
"730",3,1,936,1957,142626,"0","0",-117.9676,34.00456,"1"
"6953",2,1,806,1950,184908,"0","0",-118.14,34.06325,"1"
"7568",2,2,1582,1968,646152,"1","0",-118.433,33.9815,"2"
"331",3,2,1860,1968,287142,"0","0",-118.3475,33.90714,"1"
"17307",2,2,700,1944,190000,"0","0",-118.266,33.81471,"1"
"5532",0,1,418,1970,109789,"1","0",-118.123,33.7764,"1"
"16263",4,2,2236,1951,255746,"0","0",-117.9048,34.09452,"1"
"4580",3,3,2178,1984,1020000,"0","0",-118.2295,34.23373,"2"
"2596",5,3,2197,1996,336809,"1","0",-118.6271,34.4726,"1"
"14677",2,2,1502,1991,540369,"0","0",-118.479,33.9997,"1"
"19627",5,4,2518,1966,721000,"0","0",-118.0926,33.85686,"2"
"11095",3,2,1233,1948,339530,"0","0",-118.0849,33.86965,"1"
"6114",4,3,2782,2006,289346,"0","0",-118.1981,34.69065,"1"
"4975",6,3,2656,1963,506317,"0","0",-118.2886,33.75024,"1"
"9553",2,1,1327,1940,148530,"0","0",-118.2927,34.15914,"1"
"17860",4,2,1498,1988,147745,"0","0",-118.0611,34.56794,"1"
"1762",4,2,1272,1971,426302,"0","0",-118.4871,34.43682,"1"
"4608",3,2,1458,1987,254648,"0","0",-118.1745,34.06469,"1"
"12845",3,3,1155,1987,3e+05,"0","0",-117.9617,34.0888,"1"
"14307",6,4,2315,2010,497055,"0","0",-118.3056,33.99209,"1"
"6790",0,2,1411,1914,1035566,"0","0",-118.2766,34.09233,"2"
"18576",2,1,1009,1928,284770,"0","0",-118.1914,33.80009,"1"
"14063",2,3,1147,1992,376000,"0","0",-118.006,34.1335,"1"
"9983",3,2,1380,1955,192000,"0","0",-118.2241,34.6516,"1"
"689",6,4,2484,1948,1141000,"0","0",-118.3769,33.88396,"2"
"5425",4,3,1411,1931,260423,"0","0",-118.3536,33.93639,"1"
"11213",5,3,2394,1989,595998,"0","0",-117.9027,33.96863,"2"
"5661",5,3,1513,1947,39910,"0","0",-118.1922,33.99345,"1"
"9840",3,3,1849,1958,76161,"0","0",-117.7491,34.1146,"1"
"7412",4,3,3544,1972,1057084,"0","0",-118.364,33.79433,"2"
"7725",3,4,2876,1937,715228,"0","0",-118.4849,34.04139,"2"
"4283",3,3,3036,1956,1637090,"1","0",-118.4718,34.05301,"2"
"9282",3,3,3282,1951,235333,"0","0",-118.0998,34.13153,"1"
"11059",3,2,2083,1981,249714,"0","0",-117.7782,34.03822,"1"
"16452",3,3,1811,2009,785091,"1","0",-118.443,34.0344,"2"
"13640",3,1,1149,1952,430263,"1","0",-118.1498,33.8478,"1"
"6792",2,1,858,1922,481000,"0","0",-118.1257,34.1618,"1"
"5496",3,2,1192,1954,488210,"0","0",-118.1095,33.8552,"1"
"10634",4,3,1751,2002,250794,"0","0",-118.2354,33.92342,"1"
"12068",2,3,1597,1975,609154,"1","0",-118.316,34.0664,"2"
"14697",3,2,1199,1941,203717,"0","0",-118.1893,33.93363,"1"
"11239",3,1,1507,1949,562400,"1","0",-118.3613,33.98437,"1"
"2124",4,3,2548,2004,247000,"0","0",-118.0926,34.67544,"1"
"19079",2,1,927,1941,137429,"0","0",-118.2123,33.79557,"1"
"6892",4,3,2658,1960,1050903,"0","0",-118.3695,33.76526,"2"
