,bedroomcnt,calculatedbathnbr,calculatedfinishedsquarefeet,yearbuilt,taxvaluedollarcnt,poolcnt,hashottuborspa,Longitude,Latitude
1801515,4,3,2760,1976,1045707,0,0,-118.737524,34.153027
1785858,4,3,2217,2002,421292,0,0,-118.542366,34.427686
862281,3,1,1119,1923,35982,0,0,-118.319976,33.985812
235468,3,1,1142,1947,82170,0,0,-118.402918,33.998163
303540,4,2,1347,1941,128154,0,0,-118.404783,33.88102
211530,2,1,936,1943,540113,0,0,-118.128747,33.861656
1585349,3,2,1264,1925,326192,0,0,-118.324856,33.983854
2352242,4,3,1965,1975,285208,0,0,-118.072067,33.847793
615346,4,4,4016,1956,1139014,1,0,-118.408806,34.161058
1434668,4,3,2396,1991,496131,0,0,-118.555439,34.296757
2211010,4,1,1544,1944,388220,1,0,-118.452493,34.299824
1144646,4,3,2539,2001,281424,1,0,-118.062668,34.552413
1901764,4,2,1827,1920,208741,0,0,-118.284857,33.982985
958141,6,5,4803,1993,1345249,0,0,-118.401634,33.890564
1970888,2,1,931,1950,324208,0,0,-118.128694,33.858553
550177,6,3,2676,1940,216974,0,0,-118.084581,34.06748
499621,4,3,2650,1987,420216,0,0,-117.920019,33.981415
572075,3,2,1614,2004,538000,0,0,-118.004521,34.138848
1095556,3,2,1374,1953,279768,0,0,-118.122663,34.023368
2278778,4,5,4466,1959,1144255,1,0,-118.462326,34.136448
905917,3,2,1857,1971,774973,1,0,-118.122129,34.200545
1180056,3,2,1134,1920,33500,0,0,-118.179356,33.792215
1423483,4,2,2141,1939,605173,0,0,-118.088156,34.083155
2636157,3,2,1502,1950,405846,0,0,-118.15467,34.04107
2200965,3,2,2527,1929,194061,1,0,-118.244748,34.162872
226214,3,1,970,1950,49660,0,0,-118.04236,33.924253
390495,4,3,2212,1977,611157,0,0,-117.940046,33.985916
643024,6,3,3476,1987,932000,1,0,-118.514137,34.289587
424410,3,3,1478,1978,190115,1,0,-118.336842,34.21452
1931025,3,3,2642,1955,247039,1,0,-118.342195,33.753703
1571463,3,2,1125,1957,99510,0,0,-118.120242,34.564397
908682,4,3,2622,1981,416715,0,0,-117.700887,34.116576
2048387,3,2,1524,1989,189624,0,0,-118.159347,34.600159
170415,3,1,1214,1955,502000,0,0,-118.160639,33.839021
117501,3,3,1481,1985,231095,0,0,-117.815662,33.993582
413061,2,2,1200,1966,222542,0,0,-118.435081,34.057273
1693026,3,3,1505,1953,318309,1,0,-118.409536,34.217936
2250878,4,2,3906,1987,400230,1,0,-118.626965,34.181625
1644544,3,2,1155,1956,359076,0,0,-118.357845,33.827995
1151389,3,2,1245,1961,138911,0,0,-118.165,34.1838
574515,3,2,1594,1947,72231,1,0,-118.365294,34.208213
1013068,2,1,855,1953,1421350,0,0,-118.473269,33.994059
2475960,3,3,2260,1957,745995,1,0,-118.319141,33.76771
1506153,3,1,1044,1942,430000,0,0,-118.155994,34.196181
1818973,1,1,891,1973,310000,0,0,-118.1,34.1417
1068566,2,1,794,1948,357002,0,0,-118.06886,34.113137
540327,4,3,3818,1990,1086316,0,0,-117.920753,33.988142
233750,3,1,1196,1949,331369,0,0,-118.424287,34.29578
346113,3,2,2257,1931,419658,0,0,-118.364075,34.068369
1163060,3,2,1550,1948,647863,0,0,-118.428045,34.020312
2142964,3,3,2038,1992,340909,0,0,-118.38969,34.285284
573763,5,3,2622,1966,534199,0,0,-118.660277,34.181146
644809,3,3,3215,1925,1443266,1,0,-118.501148,34.034464
2175600,3,2,1981,1959,373617,0,0,-118.101061,33.777779
684856,4,2,1204,1957,59967,0,0,-118.118479,34.706597
318421,5,5,4496,1937,1675393,1,0,-118.098851,34.134035
1380781,2,2,976,1969,111533,0,0,-118.361,33.9732
2053736,3,1,1299,1952,114777,0,0,-118.092833,33.927072
2007269,2,3,1445,1989,300790,0,0,-118.553175,34.433125
2159549,3,1,1036,1951,606456,1,0,-118.075291,34.115489
1108765,2,1,1110,1910,57168,0,0,-118.309396,34.003039
534275,4,3,3662,1992,981000,1,0,-118.56335,34.289709
1885727,2,3,1801,1978,300655,1,0,-118.384714,33.866853
1107630,3,2,1816,2000,406100,0,0,-118.19887,34.475025
1407955,3,2,1186,1957,54385,0,0,-118.116361,34.693886
1663262,4,2,1570,1959,455000,0,0,-118.613464,34.212067
1981181,2,1,1041,1940,609150,0,0,-118.427206,34.032477
590450,2,3,1754,1965,1965073,1,0,-118.394,34.0909
1115,3,3,1316,1990,181754,0,0,-118.535,34.2097
75264,1,1,886,1983,122017,0,0,-118.16,33.7921
470533,2,1,1376,1953,262264,0,0,-118.104025,33.829405
716138,3,1,1074,1950,64146,0,0,-118.122048,33.845279
1070389,3,1,799,1946,243506,0,0,-118.084395,33.839319
1571092,4,2,1950,1973,621017,1,0,-118.547466,34.260042
70978,4,3,2611,1979,287639,0,0,-118.184448,34.664345
742618,3,1,1208,1947,211744,0,0,-118.313141,33.932644
196399,3,2,2023,1948,616633,1,0,-118.039664,34.159072
2230008,4,2,1322,1953,471024,0,0,-118.095041,33.791522
895493,3,2,2310,1955,257074,1,0,-117.903931,34.055232
2674999,3,2,982,1962,244754,0,0,-118.464703,34.416682
1875834,3,2,1479,1947,761437,0,0,-118.125872,33.754778
1731313,4,3,2323,2002,245671,0,0,-118.200076,34.61055
415798,4,1,1453,1948,67697,0,0,-118.105489,33.962744
2541077,4,3,2295,1923,729662,0,0,-118.280534,34.088188
1163879,6,3,2396,1930,208916,0,0,-118.187864,34.026997
2565924,4,3,2913,1960,670949,1,0,-118.551255,34.244064
809377,5,3,2080,1967,142424,0,0,-118.084087,34.068598
1614013,4,2,2570,1923,320092,0,0,-118.329101,34.058671
2388691,1,1,635,1984,129440,1,0,-118.463,34.4133
1285686,1,2,1165,1977,492426,0,0,-118.386,33.8666
1780649,3,2,1492,1954,304622,0,0,-118.277694,33.819078
1764106,4,2,1556,1950,48205,0,0,-118.154679,34.043269
1764012,3,2,1812,1895,205128,0,0,-118.209287,34.077966
2474400,3,2,1327,1937,301574,0,0,-118.201328,33.958176
2540858,2,2,1920,1927,190542,0,0,-118.135613,34.106637
902800,3,3,1512,1988,241564,0,0,-118.616787,34.459236
2608316,2,2,1108,1972,206357,1,0,-118.389078,34.008921
70017,3,1,1064,1947,137237,0,0,-118.430034,34.302362
1090911,3,3,1670,2014,631674,0,0,-118.141,34.09
137967,1,2,1368,1940,590530,0,0,-118.318983,34.157734
1624215,5,5,3001,1997,811584,1,0,-118.647832,34.204406
1562817,3,3,2389,1959,978841,1,0,-118.373633,33.809904
103992,3,2,1324,1977,588844,1,0,-117.8226,33.995241
1488134,4,2,1775,1953,354968,0,0,-118.456392,34.219106
236771,4,4,3382,1952,795777,0,0,-118.087046,34.110164
1709183,4,5,3369,1954,863046,1,0,-118.428442,34.093369
866646,3,1,960,1954,36314,0,0,-118.291877,33.826993
1366866,4,3,2116,1957,99564,1,0,-118.124758,34.691349
2499509,4,2,2476,1930,252019,0,0,-118.357746,34.03821
2421238,4,2,2006,1955,74914,0,0,-118.358154,33.850686
1617458,4,2,1790,1960,810000,0,0,-118.311038,33.769307
1949753,4,3,2625,2004,560224,0,0,-118.165951,34.503323
2197212,4,3,2389,1940,140780,0,0,-118.421928,34.144134
696769,3,3,1577,1992,237143,1,0,-118.478,34.2033
1248513,4,3,2586,1929,709440,0,0,-118.13626,33.76244
1698990,2,1,995,1947,553673,0,0,-118.316269,33.81786
1574671,4,4,3266,1953,420356,0,0,-118.305511,33.945716
962810,3,2,1251,1975,158714,0,0,-118.030869,33.936509
2661347,3,1,1146,1947,63912,0,0,-118.554273,34.220751
1502143,2,1,1170,1929,675140,0,0,-118.327522,34.163227
357983,3,2,1700,1950,636435,0,0,-118.375549,33.966841
388321,5,3,2210,1919,289508,0,0,-118.219672,33.963663
1328690,3,3,1582,1994,327428,0,0,-118.027,34.1327
862237,3,2,1803,1971,302500,0,0,-118.231066,34.482552
2677963,2,2,1473,1939,8E+05,0,0,-118.263391,34.165363
1359241,1,1,448,1928,25835,0,0,-117.989987,34.153739
523259,3,3,1365,1938,190921,0,0,-118.078317,34.084437
410405,4,2,1856,1959,159208,1,0,-118.570419,34.176007
2230477,2,2,1682,1933,330179,0,0,-118.302096,33.746697
2141984,4,3,2412,1966,845063,1,0,-118.816891,34.140309
1574612,3,2,1641,1928,236743,0,0,-118.309,33.961514
2551691,4,3,2411,1969,132096,1,0,-118.315214,34.202077
2719552,3,2,1572,1929,292537,0,0,-118.270359,33.950813
462757,4,3,2353,2002,454100,0,0,-118.458192,34.422002
131539,3,3,1426,1956,164350,0,0,-117.922096,34.059586
335080,3,3,1586,1981,224244,1,0,-118.31,33.7844
2503556,4,3,2453,1985,422039,0,0,-117.879288,33.975249
40689,3,3,1696,2014,381530,0,0,-118.518337,34.415664
262174,2,1,1048,1923,147620,0,0,-118.32886,33.983825
2404016,2,1,1080,1911,212138,0,0,-118.324712,34.023835
2719067,3,2,1200,1959,249794,0,0,-118.196437,34.133467
731074,3,2,1705,1950,554009,0,0,-118.013281,33.964929
969821,3,2,1713,1965,311972,0,0,-118.420089,34.214984
534585,2,2,1067,1986,3E+05,1,0,-118.552,34.4123
2354735,4,3,2383,1981,496294,0,0,-117.775942,34.036001
2462351,5,3,2220,1958,187477,0,0,-117.989246,33.895921
211171,4,2,1440,1962,176734,0,0,-118.10534,33.954821
442113,1,1,792,1905,335496,0,0,-118.132853,34.191202
442736,3,2,1279,1953,236154,0,0,-118.140206,33.929389
1712676,3,1,952,1959,46338,0,0,-118.271803,33.79233
2407605,4,4,2953,1961,1445957,1,0,-118.339415,33.778589
275297,4,3,2115,1988,322753,0,0,-118.637346,34.484095
2064081,3,1,1612,1926,436997,0,0,-118.117666,34.104079
2102593,2,2,819,1991,85249,0,0,-118.51,34.3765
2022739,4,3,2048,1924,227770,0,0,-118.258323,33.991319
1782372,3,1,1871,1951,363524,0,0,-118.038981,34.10621
604937,3,1,1189,1881,486654,0,0,-118.083278,34.09204
690141,2,2,1160,1958,430000,0,0,-117.972,34.000852
1749843,3,2,1664,1948,621092,0,0,-118.390525,34.040139
901511,2,1,813,1949,45303,0,0,-118.512107,34.202892
1834896,5,2,1879,1944,261119,0,0,-118.200721,33.815411
190693,3,2,1470,2009,369672,0,0,-118.151,34.1606
1025369,2,2,1355,1989,457701,1,0,-118.551395,34.43165
2576381,2,2,1310,2002,535718,0,0,-118.358,34.0548
2543330,3,3,2368,1961,688629,0,0,-118.121399,33.770574
1938601,3,2,2217,1964,241001,0,0,-118.463859,34.319913
2564873,4,3,2517,1977,1238604,1,0,-118.562217,34.137241
2378330,3,3,2596,1922,273746,0,0,-118.289537,33.979809
512939,3,2,1464,1956,416000,0,0,-117.97118,34.049827
253792,3,2,1565,1956,76168,0,0,-117.987725,33.935569
745575,2,1,825,1948,33657,0,0,-117.961574,34.140694
1220811,2,2,1284,1940,556356,0,0,-118.180417,33.819838
2600150,4,3,2381,1979,263856,0,0,-117.772508,34.025905
1863171,2,1,832,1950,236229,0,0,-118.016626,33.952924
2420505,4,3,2000,1965,308674,1,0,-118.112764,33.874864
15318,3,2,1484,1936,452901,0,0,-118.381025,34.151486
2157793,2,1,755,1941,42821,0,0,-118.336068,33.916697
1233341,2,1,1154,1912,265749,0,0,-118.143631,34.173817
835671,3,3,1452,1954,952380,0,0,-118.458849,34.028926
2399216,4,2,2418,2004,259801,0,0,-118.059164,34.575405
278533,2,2,795,1929,36706,0,0,-118.272255,33.972367
2625261,2,1,770,1954,294090,0,0,-118.217647,33.821719
1518211,4,4,2751,1955,1565032,1,0,-118.404189,34.106068
536812,2,1,1226,1950,573000,0,0,-118.140912,34.064339
2020233,3,3,1275,1983,174696,1,0,-118.444,34.319
2012398,4,3,1595,1976,269133,1,0,-118.302984,33.761951
875292,4,5,2969,1963,779000,1,0,-118.519263,34.224233
205515,2,3,1407,1981,344314,1,0,-118.796179,34.144689
369805,2,2,1216,1964,228034,1,0,-118.456,34.1554
1549288,4,3,2508,1972,560046,0,0,-118.354485,33.782266
566862,2,2,1081,1978,122858,1,0,-118.319,33.7871
1187559,4,2,1693,1976,624378,0,0,-118.656422,34.184919
2102925,3,2,1322,1986,83773,0,0,-117.823295,34.618226
1754726,2,2,1448,1954,108564,0,0,-117.902695,34.08312
1331723,3,2,1710,1955,124328,0,0,-117.880304,34.099742
1299114,4,3,1875,1996,291497,0,0,-118.313654,33.916687
1601830,4,2,2112,1995,263299,0,0,-118.28267,33.964627
435609,3,3,1892,2003,413803,0,0,-118.248,34.2196
635961,2,1,912,1898,117848,0,0,-117.765917,34.05714
1317604,5,3,2419,1953,256820,0,0,-118.084426,33.966063
389024,3,1,1258,1954,186538,0,0,-118.10979,33.828945
2599106,4,2,1346,1955,420000,0,0,-117.958902,34.029391
1576571,3,2,1835,1957,109923,0,0,-118.362718,33.78659
772365,3,2,1266,1959,346903,1,0,-117.723118,34.07301
1297176,3,2,1279,1951,422495,0,0,-118.463028,34.19629
616265,5,4,4096,1999,980575,1,0,-118.401731,34.403807
1123900,2,1,924,1963,450382,0,0,-118.059621,34.164119
861556,4,3,2122,1964,517765,0,0,-118.531192,34.250221
763815,2,2,1400,2004,474112,0,0,-118.266,34.1632
2319689,4,4,3616,1960,674277,1,0,-118.49161,34.151119
1250146,3,2,1445,1957,287206,0,0,-117.969661,34.055566
1277970,2,3,994,1986,325000,1,0,-117.815,34.0077
130150,6,3,2098,1952,246215,1,0,-118.280081,33.815051
2580031,3,2,2194,1986,294000,1,0,-118.198833,34.670872
1436216,3,3,2286,1923,546394,0,0,-118.431225,34.039163
934612,2,2,991,1956,150187,0,0,-118.183,33.7672
1862948,3,1,1142,1953,4E+05,0,0,-118.079276,33.915701
1331418,3,2,1768,1951,215187,0,0,-117.941472,34.042679
715103,3,2,1197,1991,197756,0,0,-118.23781,33.935752
2718431,2,1,1042,1926,203012,0,0,-118.132974,34.074082
275427,3,2,1561,1991,119266,0,0,-118.038572,34.576145
235553,3,2,1389,1953,949550,0,0,-118.448533,34.012703
2703377,3,3,2493,1955,567244,0,0,-118.373291,33.983477
1677696,2,2,1228,2007,190984,0,0,-118.493,34.3245
973214,3,1,1661,1925,496668,0,0,-118.278781,34.080796
1883411,3,2,1288,1954,174082,0,0,-118.58026,34.200662
1976619,4,4,3844,2003,1208147,1,0,-118.415712,34.16556
2395551,3,3,1358,1988,268380,0,0,-117.909007,34.154998
274153,3,3,3516,1952,1600000,1,0,-118.467436,34.147987
167743,3,2,1505,1908,160051,0,0,-118.295814,34.024263
1626251,3,2,1095,1955,148000,0,0,-118.150035,34.677586
2093422,2,1,784,1923,348294,0,0,-118.126358,33.884993
1137603,4,3,1474,1922,268719,0,0,-118.117239,34.164176
888791,2,3,1526,1974,103893,0,0,-118.465,34.2256
483840,2,1,1080,1948,254328,0,0,-118.212006,33.938934
1561426,3,2,1525,1928,263402,0,0,-118.207882,33.939769
1998302,1,1,672,1957,141068,0,0,-118.166,33.7679
2566325,3,2,1134,1985,81210,0,0,-117.943859,34.553308
1834752,3,2,1644,1940,80926,0,0,-118.172234,33.828484
1931208,4,3,1850,1988,437511,0,0,-118.105238,33.907375
1355661,3,3,2691,1952,907187,1,0,-118.261059,34.167927
2064932,2,2,1604,1954,162108,0,0,-118.056092,34.157331
2726394,4,3,2387,2003,555443,0,0,-118.154295,33.796861
116125,3,2,1980,1952,390657,0,0,-118.109524,33.795385
1639895,3,1,1052,1951,61057,0,0,-118.137582,34.683895
2176290,2,2,1506,1964,354565,1,0,-118.389,33.7419
1363109,3,3,1870,2001,1132003,0,0,-118.467,34.0521
1203082,5,3,3807,1988,438704,1,0,-118.22747,34.634726
646837,4,3,3036,1955,1367679,1,0,-118.223925,34.225249
1328767,4,2,1801,1962,308026,0,0,-118.150546,34.201576
946845,3,2,1422,1925,84413,0,0,-118.284717,33.943541
1699156,2,1,1544,1924,713016,0,0,-118.384462,33.85074
6458,3,1,1108,1949,305309,0,0,-118.131994,33.926411
907426,2,2,806,1990,207000,0,0,-118.191,33.7844
1031332,3,2,1753,1978,613538,0,0,-117.822978,33.998668
729677,2,1,900,1947,219627,0,0,-118.178939,33.882492
1405912,5,5,3001,1998,935000,0,0,-118.646131,34.204658
2715774,3,2,1262,1953,158689,1,0,-118.44139,34.245394
786333,2,3,1189,1980,189923,0,0,-117.943878,34.074033
1438994,4,2,1531,1970,624140,0,0,-118.056244,33.876875
592896,3,2,1765,1922,392000,0,0,-118.143186,33.894175
158540,1,1,896,1911,360751,0,0,-117.809115,34.109405
1925527,3,2,1393,1957,476000,1,0,-118.572917,34.243523
2161273,3,1,1155,1949,218497,0,0,-118.12138,34.018105
322644,3,3,1168,1985,214337,0,0,-117.968,34.0731
83365,3,2,1330,1952,349245,0,0,-118.408814,34.158522
2609136,4,3,1546,1980,313009,0,0,-118.109,34.0566
330896,3,2,1341,1948,899875,0,0,-118.42479,34.030053
1181888,4,2,2320,1962,371644,0,0,-117.992008,34.157253
932914,4,3,1284,1921,754510,0,0,-118.100044,34.151603
617175,4,3,2400,1986,812894,0,0,-118.379585,33.867329
1053648,3,3,1902,1966,2122070,0,0,-118.405193,33.882785
205750,2,2,1061,1970,316000,1,0,-118.521,34.1681
1018179,3,2,1540,1959,393273,0,0,-117.952228,34.059644
2348628,3,2,1312,1956,152846,0,0,-118.323973,33.908512
2023792,2,2,1902,1941,313262,0,0,-118.234914,34.155637
85313,3,1,930,1954,76905,0,0,-118.416183,33.989523
1181228,4,2,1608,1956,64344,0,0,-118.074103,33.980635
318164,5,3,2342,1929,456862,0,0,-118.17546,34.057991
2460113,2,2,2120,1959,854482,0,0,-118.226682,34.240754
1242141,1,1,670,1976,150832,1,0,-118.612,34.2003
1573647,4,3,1684,1988,333381,0,0,-118.075,34.1238
124029,2,1,960,1922,170245,0,0,-118.44007,34.192647
506440,2,1,1073,1948,494109,0,0,-118.349764,34.180388
304771,5,3,2014,1966,278089,0,0,-118.118544,34.086142
835066,4,3,1778,1953,271881,0,0,-118.345824,33.942952
1095596,2,3,1415,1982,194737,0,0,-118.08,34.0432
838694,2,3,1139,1985,275000,0,0,-118.119,33.8847
1314095,3,2,1208,1959,163608,0,0,-118.168283,34.096095
1453919,2,1,787,1949,46133,0,0,-118.065989,33.999086
506944,3,2,1614,1928,508032,1,0,-118.496945,34.250508
166397,4,3,2815,1995,301768,1,0,-118.234399,34.632619
1352876,2,2,864,1982,234325,0,0,-118.543503,34.404561
344736,4,2,3013,1947,1106074,0,0,-118.491746,34.047207
2199914,3,1,1522,1922,205880,0,0,-118.33408,34.057746
519229,4,3,2225,1965,246903,1,0,-118.636177,34.218435
1694954,3,2,1577,1948,706492,0,0,-118.382216,33.873124
2033969,2,2,945,1980,246203,0,0,-118.440642,34.313009
1340518,2,2,1532,1974,730040,1,0,-118.459,33.9749
1120281,3,2,1355,1957,511025,1,0,-118.497081,34.279558
1410792,2,1,1254,1950,221320,0,0,-118.119607,34.194416
2677351,5,5,4502,1937,375024,1,0,-118.107506,34.125134
261363,3,3,2151,1952,360267,0,0,-118.50562,34.229977
1276121,3,1,924,1954,291338,0,0,-118.326351,33.810351
1781368,3,1,962,1951,40126,0,0,-118.028023,34.053184
1370418,4,3,1793,1988,213409,0,0,-118.218645,33.986002
1393113,4,3,2532,1937,475005,1,0,-118.438336,34.320043
892474,3,1,1398,1931,56801,0,0,-118.302335,33.953009
1726058,4,3,3130,1990,837387,0,0,-118.314052,33.818368
2149233,2,1,840,1950,251525,0,0,-118.029112,33.941285
1632814,3,2,1440,1976,487527,0,0,-117.892186,34.028875
1472689,4,3,2621,2004,641000,0,0,-118.568584,34.443858
962225,2,2,1021,1974,289345,0,0,-118.292,33.7221
676308,3,1,1023,1951,203370,0,0,-118.071672,34.009217
1423979,5,3,2957,1939,357552,0,0,-118.266349,34.16495
443239,3,2,1380,1943,357568,0,0,-118.16951,33.834253
1284170,2,2,994,1990,130843,0,0,-118.41,34.2744
2509878,4,4,2026,1968,582688,1,0,-118.622661,34.138951
863882,3,2,1292,1961,631674,0,0,-118.107274,34.043821
2337980,2,1,1136,1928,316000,0,0,-118.212107,33.922167
1945896,3,2,1705,1942,259983,0,0,-117.884051,34.114728
458117,2,1,880,1950,184697,0,0,-118.027563,34.053599
1462671,3,2,1168,1951,169452,0,0,-118.323903,33.884357
2598649,4,3,2510,1967,919967,0,0,-118.327527,33.744504
901875,2,1,1006,1948,660547,1,0,-118.363222,34.1424
1365226,2,1,814,1949,125635,0,0,-118.453973,34.199817
2639377,2,2,1485,1979,188030,0,0,-118.319,33.7855
367630,3,2,1435,1968,326123,1,0,-118.550627,34.379887
1001139,4,3,1994,1922,279473,0,0,-118.216626,34.132044
2156823,2,3,1175,1984,270563,1,0,-118.5,34.2726
2135948,3,2,1338,1954,343275,0,0,-117.836367,34.104321
2252688,4,3,2445,1993,255842,0,0,-118.143223,34.57956
2169761,3,2,1708,1955,327117,0,0,-118.478638,34.196967
2169318,5,5,3120,1997,868854,0,0,-118.647912,34.20299
971937,4,5,2680,1925,196273,0,0,-118.462882,33.976314
198815,4,3,2066,1989,684587,0,0,-117.977491,33.912555
2624832,2,1,839,1965,91986,1,0,-118.186,33.8477
662467,3,1,1014,1950,173291,0,0,-118.075966,33.955076
144714,5,3,2578,1970,342492,0,0,-117.915254,33.97559
411223,2,1,966,1951,391080,0,0,-118.427603,34.24948
1931254,3,2,1040,1971,55037,0,0,-118.072432,33.901504
2621414,3,1,1430,1954,275146,0,0,-118.39824,33.924868
317257,2,2,2273,1955,979974,0,0,-118.413617,34.01157
810241,3,2,1528,1924,251247,0,0,-118.068238,34.143551
1929027,2,1,863,1925,131236,0,0,-118.314653,33.978686
891095,3,3,1260,1920,309857,0,0,-118.184421,34.022236
1779569,2,1,1452,1947,176282,0,0,-118.184028,33.95046
1194342,4,2,1590,1960,417371,1,0,-118.360275,33.815146
2143612,4,3,1959,1989,504000,0,0,-118.636364,34.484767
1972158,2,1,786,1950,276593,0,0,-118.071375,33.964056
563675,4,3,1488,1985,421291,1,0,-118.117,34.0681
191894,3,2,1137,1949,336441,1,0,-118.52184,34.195714
1476487,1,1,846,1968,305481,1,0,-118.383,33.9849
2222410,3,3,1734,2006,230934,1,0,-118.043674,34.172254
2006443,3,2,1296,1941,574000,0,0,-118.394747,34.175986
523578,4,2,2239,1929,767529,0,0,-118.314595,34.104738
70370,3,3,2324,1959,116131,0,0,-118.509339,34.255461
364138,3,2,1526,1963,57938,0,0,-117.89052,34.008646
1886648,1,1,715,1971,201928,0,0,-118.282,34.0654
930154,3,2,1494,1987,210000,0,0,-117.943834,34.570217
1495249,3,2,1400,1960,152057,1,0,-117.975456,33.985332
1016126,2,1,798,1964,165964,0,0,-118.076966,33.824531
688359,6,3,2136,1947,232637,0,0,-118.139669,33.97239
2322847,2,1,1027,1953,159970,1,0,-118.163831,34.098072
2455345,2,1,811,1978,129823,1,0,-118.755,34.1548
2517525,5,3,2522,1964,330761,0,0,-117.837848,34.08575
1345414,3,2,1157,1962,205721,1,0,-117.952451,34.075743
1412861,3,2,1760,1955,176076,1,0,-118.316448,33.746648
1574892,3,1,1236,1947,342000,0,0,-118.204385,33.911185
1134440,3,2,1598,1965,406099,0,0,-118.476898,34.429086
1752797,4,2,1500,1944,78013,0,0,-118.171432,33.858095
1575168,2,1,852,1939,38494,0,0,-118.183422,33.993425
1826695,3,2,1165,1958,263588,0,0,-118.628632,34.215332
726940,2,2,1806,1959,480426,1,0,-118.504579,34.121148
253220,3,4,2026,1976,585789,0,0,-118.342953,33.790818
572139,4,3,2363,2004,349000,0,0,-118.203322,34.623129
1723263,3,2,1500,1956,517784,0,0,-118.144359,34.042844
2117420,3,2,1225,1939,1073593,0,0,-118.457759,34.022652
1078998,3,2,1233,1941,427369,0,0,-118.320048,34.167244
1490739,2,3,2089,1980,991000,1,0,-118.435,34.0605
1454055,3,2,1053,1972,343153,1,0,-117.943,33.999
1222372,4,3,2424,1976,379261,0,0,-117.982942,33.982652
1243829,3,1,1040,1972,97652,0,0,-118.388327,34.44879
587320,4,2,1570,1959,70164,0,0,-118.645921,34.192399
1147002,3,3,2364,1936,318310,0,0,-118.450321,34.196999
165712,3,3,1345,1978,146850,1,0,-118.453504,34.228875
1041112,3,3,1875,1983,393000,0,0,-118.107743,34.01823
2435312,3,2,1435,1954,251380,0,0,-118.05898,33.892195
1439180,2,1,774,1940,323864,0,0,-118.174225,33.867078
1136287,2,2,1520,1922,201596,0,0,-118.317638,34.038686
1902628,4,3,2268,1976,493955,0,0,-118.05136,33.866535
2119508,3,1,1149,1947,162915,0,0,-118.248699,33.965216
2045676,4,2,2617,2013,278763,0,0,-118.073387,34.686491
1929940,3,2,1050,1956,50481,0,0,-118.084778,33.848578
1779381,2,1,1157,1931,220959,0,0,-118.24433,33.910039
2510747,3,2,1231,1944,167581,0,0,-118.414534,34.272126
1536019,2,1,756,1949,47997,0,0,-118.066009,33.898211
806832,2,2,1222,1952,440000,0,0,-118.454701,34.251135
1040893,3,1,1924,1927,36600,0,0,-118.195833,34.060667
2469370,2,1,806,1950,210553,0,0,-118.515106,34.207758
960807,2,1,1044,1925,213976,0,0,-118.213489,33.957828
1067295,2,2,1582,1969,321582,1,0,-118.432183,33.980688
385766,3,3,1619,1952,113742,0,0,-118.459896,34.010238
47120,3,2,1292,1955,402000,0,0,-118.153188,33.899594
2113458,5,2,2283,1987,279193,0,0,-118.232893,34.485817
2404763,5,4,3117,1951,1274904,0,0,-118.267835,34.086862
2272741,3,2,1218,1957,477420,0,0,-118.05274,34.068905
1408672,2,2,1589,1914,784944,0,0,-118.457099,33.992032
800220,3,2,1504,1955,652385,1,0,-117.836124,34.138545
260902,3,1,1660,1942,685000,0,0,-118.339141,34.172295
1028743,3,3,1800,1942,163418,0,0,-118.268888,33.95707
1858342,3,3,2739,1984,476818,0,0,-118.428352,33.960387
1504354,2,2,1550,1988,419613,0,0,-118.373,34.0624
2570618,2,1,1041,1950,293618,0,0,-118.129218,33.850611
3377,3,2,1386,1942,326427,0,0,-118.365076,33.928826
2304428,2,2,1050,2010,342712,1,0,-118.594866,34.183452
1218051,2,1,1040,1922,535922,0,0,-118.307235,33.99532
767671,3,3,1520,1923,156473,0,0,-118.423356,34.053319
1357532,2,1,760,1923,561555,0,0,-118.134331,33.76928
88555,4,2,2209,1952,634000,0,0,-118.10535,33.832697
2204118,4,2,1375,1950,330971,0,0,-117.722725,34.064158
605196,3,2,1874,1921,984847,0,0,-118.321976,34.073633
1660176,3,1,936,1956,319584,0,0,-117.915589,34.010291
772342,3,2,1468,1910,56961,0,0,-117.705783,34.095352
643188,3,2,1296,1955,165977,1,0,-118.455567,34.23679
1112215,2,2,1075,1973,192441,1,0,-118.308,33.8122
2676412,3,1,1230,1928,450253,0,0,-118.384919,34.050497
172928,3,2,1066,1955,47166,0,0,-117.928729,34.047855
1418345,1,1,720,2006,216448,0,0,-118.287,34.0571
677481,3,3,2526,1978,313266,0,0,-117.770792,34.035994
2122307,4,2,1760,1976,176295,0,0,-117.784293,34.116021
549127,2,1,607,1924,69147,0,0,-118.434231,33.993304
1165202,3,1,1040,1924,243666,0,0,-118.316171,33.978445
483098,3,2,2249,1910,708760,0,0,-118.139096,34.162353
1958271,4,2,2197,1964,539311,0,0,-118.39625,33.779285
357700,2,1,936,1924,185680,0,0,-118.324291,33.982168
1802810,3,2,1937,1958,672602,1,0,-118.534331,34.270777
2392355,3,2,1241,1958,49351,0,0,-118.260415,33.901352
2640118,3,3,1489,1990,267597,0,0,-117.737261,34.083498
71260,5,4,2905,1943,480407,0,0,-118.359818,33.910104
2238951,4,5,3921,1989,742535,1,0,-118.399323,34.389985
1765069,3,3,2258,1980,702073,0,0,-118.160385,34.144206
784208,3,2,1450,1962,134856,0,0,-118.087133,33.863616
