,bedroomcnt,calculatedbathnbr,calculatedfinishedsquarefeet,yearbuilt,taxvaluedollarcnt,poolcnt,hashottuborspa,Longitude,Latitude
2098718,3,2,1320,1976,197315,1,0,-117.736548,33.623091
1580181,4,2,2457,1964,302354,1,1,-117.685926,33.597281
189983,5,5,4348,2005,1358131,0,0,-118.089782,33.750516
992400,2,2,1596,1953,125660,0,0,-117.905587,33.757833
721270,2,2,1121,1988,105054,0,0,-117.723697,33.53574
1689616,3,3,3210,1993,763081,0,1,-117.625749,33.473335
1594375,3,2,1334,1976,288115,0,0,-117.749,33.6061
2136783,2,2,2012,1939,295230,0,0,-117.874507,33.768179
487993,3,1.5,1148,1955,50787,0,0,-117.892931,33.824326
732823,3,1.5,1226,1959,48953,0,0,-117.974665,33.739538
1919807,1,1,864,1948,404971,1,0,-117.915007,33.741227
2015560,4,2.5,2016,1976,274011,0,0,-117.869564,33.902962
721098,2,2.5,1046,1995,391250,0,0,-117.727109,33.858861
1729533,5,4.5,4884,1989,1572000,1,0,-117.8177,33.836307
1388246,4,3,2016,1980,332436,0,0,-117.877781,33.817607
1865955,4,2.5,2005,1958,260573,0,0,-117.822697,33.768024
515527,3,2,1710,1969,267991,0,0,-117.788319,33.890174
2450959,4,2,2402,1966,341312,1,0,-117.955197,33.73428
2152768,3,2,1450,1957,69614,0,0,-117.604362,33.415713
487850,4,2.5,1844,1973,540975,0,0,-118.028044,33.702365
77762,3,1,1104,1925,308444,0,0,-117.909619,33.872299
1361778,3,2,1240,1971,146339,0,0,-117.7193,33.602678
1073174,3,2,1598,1939,47950,0,0,-117.94656,33.933847
2317884,3,2,1547,2007,360752,0,0,-117.90879,33.836435
1019182,3,2,1881,1964,437996,0,0,-117.810959,33.793415
339706,3,2.5,1384,1998,400059,0,0,-117.612487,33.653364
1226034,2,2.5,1124,1989,401787,0,0,-117.692,33.5544
1908026,3,2.5,1346,1974,403470,0,0,-117.942956,33.645926
1075323,3,3,1778,1972,404231,0,0,-117.60399,33.411967
680312,2,1,940,1973,136870,0,0,-117.669969,33.629336
2452627,4,3,1973,1993,322689,0,0,-117.617478,33.668784
1007463,4,2.5,1660,1987,458795,0,0,-117.591486,33.650246
898780,1,1.5,1072,1977,482000,0,0,-117.828915,33.663228
652704,2,2,1352,1977,282040,0,0,-117.650666,33.453791
1893047,3,2.5,2299,1971,353117,1,0,-117.85607,33.894851
2235097,3,2.5,1179,1978,396000,0,0,-117.782776,33.866815
2194967,4,3,1675,1958,265968,1,0,-117.947294,33.799786
789250,4,2,1509,1968,559050,1,0,-117.670086,33.606357
2656216,5,3,2257,1962,624378,0,1,-117.838285,33.816952
106962,5,3,2583,1997,617765,0,0,-117.696626,33.555711
2642308,3,2,2009,1958,133572,0,0,-117.987501,33.882878
1034366,3,2.5,1463,1989,265774,0,0,-117.689915,33.528199
1745815,2,1.5,1136,2009,472091,0,0,-117.731558,33.701508
2683427,3,2,1242,1955,55683,0,0,-117.93065,33.93647
776291,3,2.5,1606,1985,434418,0,0,-117.688757,33.658108
2371262,2,2,1149,1986,256637,0,0,-117.984,33.6698
1035727,3,2.5,1632,2002,397215,0,0,-117.633855,33.550055
803870,3,2.5,1768,2005,719000,0,0,-117.933784,33.628179
2505404,5,3,2660,1996,458356,0,0,-118.008956,33.739989
570345,4,2,2280,1928,258553,0,0,-117.908195,33.641335
1934941,2,2,1503,1976,475000,0,0,-117.640939,33.612808
1701581,3,2,1302,1956,213416,0,0,-117.954783,33.825935
1060981,3,2.5,1581,1993,655000,0,0,-117.743112,33.855237
1703763,2,2,1120,1971,353539,0,0,-117.933,33.6249
393980,2,2,1055,1970,299498,0,0,-117.850126,33.816496
2424568,3,2,1968,1925,89168,0,0,-117.839662,33.783745
1853127,5,3,2939,1990,604661,0,0,-117.574893,33.610141
2412311,2,2,1092,1985,347000,0,0,-117.707937,33.570992
174839,2,1,833,1925,542240,0,0,-117.811678,33.737359
337027,3,2,1219,1954,318311,0,0,-117.930137,33.821244
856892,4,3.5,2589,1954,862834,0,0,-117.862269,33.594599
1020810,5,3,2521,1989,555737,0,0,-117.683121,33.505881
802980,3,2,1181,1971,150749,0,0,-117.736,33.6158
1923100,4,4,3451,2015,1335870,0,0,-117.966849,33.675998
568785,4,2,1711,1926,762099,0,0,-117.886585,33.606827
2397385,4,2.5,1919,1975,272115,0,0,-117.896926,33.710231
926680,2,2,1418,2002,888769,0,0,-117.867792,33.595501
2481406,3,2,1413,2007,389000,0,0,-117.90879,33.836435
284606,1,1,400,1985,149747,0,0,-117.672,33.624
1362261,2,1,820,1970,124459,1,0,-117.887,33.716
395339,3,2,1680,1965,637888,0,0,-118.011191,33.727934
1362724,2,2,1124,1995,307851,0,0,-117.817,33.8
776234,3,2,1702,1989,392545,0,0,-117.689918,33.555818
1060773,3,2.5,2142,1976,319449,0,1,-117.890472,33.936877
2575737,3,2,1095,1977,254572,1,0,-117.781536,33.866322
1482736,4,2.5,1880,1972,114760,1,0,-117.743027,33.504538
2044445,3,2.5,1859,1990,337404,0,0,-117.891516,33.663762
1894220,3,2.5,2067,1997,375268,0,0,-117.610568,33.663239
1185782,2,2,1561,2001,415989,0,0,-117.766674,33.73693
38584,3,2,1779,1968,454548,0,0,-117.699867,33.630168
1063581,4,2,1404,1971,490990,1,0,-117.831097,33.880636
1839501,3,2,2030,1970,88366,1,0,-117.667332,33.541828
705272,4,2,2171,1959,92191,0,0,-118.072775,33.796107
1755794,4,2.5,2093,1955,346842,1,0,-117.953693,33.797956
1103012,2,2.5,1068,1974,359832,1,0,-117.792506,33.695701
256290,4,3,2308,1996,785092,0,0,-117.74736,33.852709
2587786,4,2.5,2177,1964,406307,0,0,-118.043448,33.817864
1006827,3,3.5,2530,1971,468478,0,0,-117.875853,33.645257
2535190,4,2.5,1833,2000,527601,0,0,-117.630188,33.663149
1143980,4,2.5,2206,1995,636853,0,0,-117.721736,33.555614
2206647,4,2,1606,1967,291960,0,0,-117.846766,33.765989
2246170,4,3,3902,1982,1546121,1,1,-117.772919,33.81153
789784,2,1,823,1968,165396,0,0,-117.855,33.7776
1797568,4,2,1165,1957,446000,0,0,-117.925388,33.933947
23339,3,2,1290,1955,261406,0,0,-117.949514,33.861251
1757071,4,2,1486,1958,568655,0,0,-117.923823,33.656845
2575100,3,2,1792,1975,783014,0,0,-117.75235,33.543828
2684060,4,3,2035,1998,744000,0,0,-117.759667,33.769896
2055452,3,2,2443,1968,311561,1,0,-117.933471,33.838965
679142,3,2.5,1574,1975,232762,0,0,-117.775075,33.857699
1851940,3,1.5,1347,1974,365000,0,0,-117.859546,33.845278
652114,3,2,1049,1960,331370,0,0,-117.855827,33.741908
1210120,3,1.5,1322,1957,263100,0,0,-117.94819,33.755206
653425,2,2,1548,1980,145005,0,0,-117.983524,33.677683
1373578,4,3,2912,2000,827058,0,0,-117.961517,33.909051
1827000,5,4.5,3673,2003,918801,0,0,-117.909986,33.933302
244084,3,2,1088,1970,188695,0,0,-117.902,33.6974
367064,2,2,1022,1982,276343,0,0,-117.713,33.4678
788444,3,2.5,2188,1983,317768,0,0,-117.807919,33.838889
159539,2,1,892,1954,1263885,0,0,-117.913119,33.605734
693380,3,3,2954,2003,936191,0,0,-117.766967,33.543108
858651,3,2.5,1479,2005,701000,0,0,-117.748886,33.701598
2344077,1,1,708,1979,63001,0,0,-117.884,33.7504
639367,3,2,1592,1973,141792,0,0,-117.743532,33.62097
1647988,4,2.5,2616,1983,360402,0,0,-117.742522,33.886064
379688,4,2.5,2233,1987,725923,1,0,-117.765475,33.786844
746317,4,3.5,3065,1978,843061,0,0,-117.622872,33.433988
1636879,3,2.5,1390,2010,435025,0,0,-117.74416,33.687327
2658159,4,3.5,3240,2003,786000,0,0,-117.785127,33.853593
1048415,3,2.5,1610,1980,665000,0,0,-117.799675,33.633797
1934869,4,4,3206,1996,474861,0,0,-117.580248,33.580151
514606,3,2,1480,1960,511697,0,0,-117.976476,33.722795
787503,5,3,2620,1971,860000,1,0,-117.979095,33.697469
2629099,3,2.5,1881,1967,427579,0,0,-117.882316,33.639742
434133,2,1.5,1204,1977,163873,0,0,-117.75735,33.715924
829606,4,3.5,3293,1994,782020,0,1,-117.659795,33.687237
2343631,3,2,1485,1970,626000,0,0,-117.670028,33.633768
2151592,3,2,1796,1966,619302,0,0,-118.059362,33.825754
1782991,2,2,1504,1971,450000,0,0,-117.981103,33.894086
1252536,4,2,1200,1971,196845,0,0,-117.779546,33.692673
2355505,3,2.5,2016,1959,264856,0,0,-117.962174,33.805444
501031,4,3,1904,2008,469619,0,0,-117.985784,33.761732
487590,4,2,1224,1957,520000,0,1,-117.984817,33.777976
2124059,2,1,784,1947,410891,0,0,-117.990572,33.705931
1784736,4,3,2165,1989,477146,0,0,-117.706004,33.582548
2342125,2,1.5,864,1963,96164,0,0,-117.955957,33.675692
1185957,3,2.5,2278,1973,495338,0,0,-118.00578,33.677094
814978,3,2.5,1763,1966,462978,1,0,-117.952461,33.661042
2479569,3,2,1400,1968,238486,0,0,-117.70223,33.623668
2207930,3,2.5,1485,1996,578000,0,0,-117.735517,33.56645
2206483,3,2.5,1839,1990,394507,0,0,-117.728614,33.863629
2479860,2,2,1279,1984,325485,0,0,-117.631121,33.623814
828492,3,2,1370,1968,824939,1,1,-117.958317,33.645053
1402898,4,3,2640,1959,152361,1,0,-117.763286,33.545388
2479273,2,1,1279,1953,56602,0,0,-117.93447,33.651064
2218858,3,1.5,1581,1945,514769,0,0,-117.935946,33.876678
530463,2,2,1217,1977,79638,0,0,-117.966458,33.890792
2668520,3,1,1203,1953,297108,1,0,-117.962218,33.865341
2573917,4,2,1446,1963,71365,0,0,-117.967327,33.674446
609787,2,1,794,1949,201238,0,0,-117.909764,33.823853
1851577,3,2.5,1352,1964,279138,0,0,-117.983594,33.657043
967646,3,3.5,3050,1991,1287000,1,1,-117.811378,33.88376
1498964,2,2,1257,1977,212780,0,0,-117.734,33.603
1157848,3,2.5,1750,1999,410847,0,0,-117.783987,33.667255
2683438,4,2,1599,1966,340693,1,0,-117.882351,33.926103
2245914,4,4.5,5018,1976,1220537,0,0,-117.931996,33.882202
1483209,3,2,1587,1958,66093,0,0,-117.910131,33.659756
1661471,4,2,1537,1962,435960,0,0,-117.823684,33.900277
1035204,1,1,678,1990,307000,0,0,-117.789,33.7349
1675087,4,3,1522,1957,61043,1,0,-117.926173,33.934647
855184,3,2,1242,1959,455635,0,0,-117.970992,33.919018
1033533,3,2,1096,1960,54452,0,0,-117.919803,33.936464
1334838,5,2,2522,1993,621465,0,0,-117.644312,33.581731
2260936,4,3,2776,1978,552721,1,0,-117.763884,33.858366
2301143,3,2,1412,1959,228560,0,0,-118.006225,33.835029
2521016,2,2,1609,1994,567844,0,0,-117.823612,33.601701
1621997,2,2.5,1412,1981,459960,0,0,-117.796305,33.63398
148282,3,2.5,1398,1987,491000,0,0,-117.583252,33.656206
1840839,4,3,2701,2007,859000,0,0,-117.584901,33.486892
1987443,4,3,2450,1967,829916,1,0,-117.893656,33.632714
925911,3,2.5,1796,1990,670000,0,0,-117.689521,33.501113
787812,4,2,1899,1964,732000,1,0,-117.950127,33.676473
460501,4,2.5,2316,1972,343035,0,0,-118.02265,33.797859
147282,4,2.5,2566,1961,660027,0,0,-117.820331,33.770039
2658575,4,3,1713,2007,379685,0,0,-117.907475,33.727896
2111052,3,2,1071,1959,146124,0,0,-117.904733,33.729896
256918,3,3,2606,1992,760385,0,0,-117.679065,33.573198
2261780,4,2.5,1835,1998,611000,0,0,-117.627035,33.588296
1580083,4,3,2794,1980,537868,1,0,-117.750008,33.720863
1717460,2,1,845,1972,203050,0,0,-117.862,33.8698
2506659,4,2,1540,1971,451454,0,0,-117.710569,33.62483
2478497,3,3,1925,1964,337566,0,0,-117.97275,33.707934
1265861,5,3.5,2968,2000,702451,1,1,-117.772275,33.872152
733149,4,3,2415,1966,697860,1,0,-117.954442,33.655672
555053,2,1,1191,1940,241844,0,0,-117.910196,33.841448
379374,3,3,1458,1954,279426,0,0,-117.849417,33.800549
1973655,3,1.5,1278,1954,223720,1,0,-117.900408,33.853049
1744488,2,2,1072,1976,225697,0,0,-117.974822,33.661023
298785,4,3,1612,1986,293260,0,0,-117.926,33.7136
1688500,4,2.5,2120,1962,306182,0,0,-118.031828,33.82634
269000,2,1,1206,1950,49177,1,0,-117.905847,33.761812
639958,3,2.5,2976,2002,1125000,0,0,-117.890832,33.900317
2669176,4,4,2872,2001,546544,1,1,-117.981204,33.654064
2466424,1,1,760,1974,113390,0,0,-118.030857,33.818671
1472755,3,2.5,1631,2007,440330,0,0,-117.726062,33.595728
2246294,3,2,1538,1962,229138,0,0,-117.943126,33.739365
1156487,3,1,1357,1962,215359,0,0,-117.797849,33.866939
448657,2,1,873,1984,181863,0,0,-117.998,33.6827
1021167,2,2,1357,1996,311944,0,0,-117.737896,33.850614
1949702,1,1,648,2003,328000,0,0,-117.850088,33.665651
473373,4,2,1387,1955,202238,0,0,-117.969173,33.930702
2327764,4,3,2614,1961,198411,0,0,-117.990831,33.681356
1864538,4,4,3308,1973,838022,1,0,-117.93442,33.88385
2424199,3,2,2344,1973,690597,0,1,-117.944068,33.897065
419493,4,2.5,2474,1979,292161,0,0,-118.018221,33.698941
1060241,4,2,1390,1962,338585,0,0,-117.996824,33.72473
227993,3,1.5,1372,1955,350142,0,0,-117.996029,33.854334
1539477,4,2.5,2165,1974,210637,1,0,-117.681015,33.481586
720594,4,2.5,2292,1986,313515,0,0,-117.668991,33.65247
584905,2,2.5,1467,1989,338020,0,0,-117.717351,33.597949
1469081,3,4,2947,1972,1045357,0,0,-117.797792,33.550839
2015896,2,1,925,1925,32870,0,0,-117.88795,33.750299
2466693,2,2,862,1988,204484,0,0,-117.701733,33.567678
760911,5,3,2099,1956,503766,0,0,-117.92971,33.939533
147622,2,2,1054,1984,558387,0,0,-117.771459,33.718924
1062525,2,3,2337,1989,921394,0,0,-117.732456,33.509325
818207,4,3,2339,2012,748256,0,0,-117.723407,33.70386
1728892,4,2,1470,1972,548704,0,0,-118.015698,33.718519
1947397,4,2,1375,1963,564000,0,0,-117.902993,33.905422
978331,3,2,1435,1962,788692,1,1,-118.070025,33.790887
1472359,3,2.5,2213,2004,371363,0,0,-117.644144,33.546264
569494,5,2,1606,1968,324867,1,1,-118.031442,33.713967
1157666,1,1,642,1986,127402,0,0,-117.581578,33.648386
2614311,3,2,1807,1958,346998,0,0,-117.924009,33.782653
761108,5,2,2123,1965,100917,1,0,-117.822931,33.847231
1265378,4,2,2080,1966,97244,0,0,-117.958095,33.715079
200955,2,2,1342,1953,382731,0,0,-117.994827,33.790852
734097,4,3.5,2446,1964,128005,1,0,-117.872413,33.637675
1375921,2,2,1097,1979,245690,1,0,-117.67,33.4948
393159,3,2,1242,1973,549000,0,0,-117.80974,33.720522
1718216,4,2.5,2987,2006,930000,1,1,-117.582274,33.486236
393529,4,3,2781,1990,374962,0,0,-117.76798,33.537888
2111672,2,1.5,1290,1977,477466,0,0,-117.591709,33.417821
1687524,3,3,2698,1949,834161,1,0,-117.942911,33.882743
52583,3,3,2880,1996,847066,0,0,-117.621295,33.594896
994118,2,2.5,1986,1985,545600,0,0,-117.795278,33.679248
201330,4,2,1393,1964,456739,1,0,-118.039167,33.782632
284409,4,3,2836,2000,533226,0,0,-117.62964,33.625639
1442414,4,3,2028,1956,116728,0,0,-118.006294,33.840064
338355,3,2,2332,1947,1175000,0,0,-117.782805,33.808576
995328,3,3.5,2107,2009,538000,0,0,-117.904751,33.828574
1975326,4,2.5,2188,1977,264809,0,0,-117.686042,33.616087
2179819,3,2,1677,1969,235633,0,0,-117.701317,33.633651
1865768,3,3,2807,1987,489100,1,1,-117.724824,33.876086
2058564,4,2.5,2256,2003,627214,0,0,-117.908628,33.934304
856632,5,2.5,2577,1973,346290,1,0,-117.792017,33.772213
1878837,4,2,1903,1967,641000,0,0,-117.999339,33.740128
2532772,4,2,1700,1963,183816,1,0,-117.986102,33.661739
393039,3,2,1595,1962,237772,0,0,-117.843176,33.751056
528678,3,2,1302,1964,222470,0,0,-117.964485,33.677379
203302,1,1.5,973,1983,206678,0,0,-118.041,33.7132
2696520,3,2,1161,1955,218503,0,0,-117.975303,33.793284
2317323,3,2.5,1891,2001,492672,0,0,-117.774464,33.718628
132862,4,3,1749,1965,175402,0,0,-117.962701,33.722545
1155557,3,1.5,1485,1955,255788,0,0,-117.940125,33.799557
736256,2,2.5,1675,2007,503250,0,0,-117.915924,33.644971
2492009,3,2,1363,1958,763000,0,0,-118.099038,33.747078
446339,3,2,1090,1930,99832,0,0,-117.62922,33.746771
776495,4,2.5,2463,2001,598131,0,0,-117.778884,33.733228
654559,3,2.5,1868,2012,672453,0,0,-117.758071,33.647807
94088,1,1,504,1986,164876,0,0,-117.925,33.7145
2303192,3,3,1778,1989,811383,0,0,-118.014,33.6665
1210602,6,3,2509,1971,331330,0,0,-117.944414,33.70302
2138799,4,3,2244,1996,726771,0,0,-117.734434,33.563723
734620,4,3,1875,1967,371177,1,0,-117.660526,33.592404
1703275,4,3,3117,1990,915000,1,1,-117.658669,33.588637
1429601,2,2,1175,1938,337312,0,0,-117.843815,33.795671
160807,3,3,3145,1989,588678,0,0,-117.7545,33.892434
1266793,5,2.5,2882,1971,438345,0,0,-117.665803,33.617917
51590,4,2,1878,1976,758010,0,0,-117.820428,33.896975
653404,3,2.5,2320,1984,779226,0,0,-117.800471,33.671865
1921349,4,2.5,2172,1990,341379,0,0,-117.618892,33.609943
2317474,3,2.5,1785,2005,857655,0,0,-117.754075,33.694787
79384,5,3,2650,1974,850517,0,0,-117.79427,33.692215
2314749,4,3,2328,1973,114618,1,0,-117.958089,33.728913
1606806,5,2,1836,1968,82254,0,0,-117.863981,33.88281
1468960,1,1,560,1915,249645,0,0,-118.001788,33.662866
981165,4,4.5,3814,2005,1304772,0,0,-117.643291,33.532912
583197,3,2,1629,1962,550000,0,0,-118.025041,33.764892
2178304,6,4.5,3608,2014,711960,0,0,-117.966893,33.750376
2710008,3,2,1833,1955,240617,0,0,-117.966771,33.754278
1336190,2,2,1252,1988,243414,0,0,-117.733605,33.884879
872801,4,3,2836,2012,791556,0,0,-117.663888,33.661056
1088033,4,2,1829,1963,70376,0,0,-117.835514,33.892046
296637,3,2,1519,1968,76009,0,0,-117.96628,33.664563
1551753,4,1.5,1254,1963,260058,1,0,-117.953873,33.675294
1633614,4,2,1810,1970,89180,0,0,-117.928013,33.717747
2697793,3,2.5,2792,1979,670414,0,0,-117.762907,33.721976
134468,2,2,1305,1972,109805,0,0,-117.665115,33.630324
964883,4,3,2108,1967,111635,1,0,-117.963614,33.652017
2507441,3,1.5,1121,1978,414473,0,0,-117.78326,33.682
12218,4,3,3142,1979,992536,0,0,-117.848669,33.619056
2151860,4,3,2859,1977,888343,1,0,-117.825697,33.882849
1786801,3,3,1918,2013,801563,0,0,-117.732097,33.705618
1359814,3,1,808,1924,275661,0,0,-117.890798,33.745742
1907826,2,2.5,1518,1982,312070,0,0,-118.008187,33.807544
681311,2,2,1279,2004,480000,0,0,-117.751851,33.700815
270779,3,2,1120,1975,233343,0,0,-117.656602,33.568012
175663,2,1,871,1973,185835,0,0,-117.966458,33.890792
1813090,2,2.5,1342,1999,215856,0,0,-117.908518,33.83537
2382165,6,3.5,2529,1950,138308,0,0,-117.969766,33.869026
2670109,4,2.5,2353,1968,580090,0,0,-117.814886,33.721068
378084,3,2,1284,1955,381718,1,0,-117.969232,33.86175
1798981,2,2,1187,1974,182704,0,0,-117.753,33.6116
1551505,3,2,1323,1963,759407,0,0,-118.067535,33.791951
2463834,1,1,496,1919,338024,0,0,-117.871734,33.738485
516068,2,1.5,1204,1977,393502,0,0,-117.754809,33.714764
912004,4,2,2106,1971,715751,1,0,-117.666622,33.618533
516383,2,2,1409,1977,225294,0,0,-117.651702,33.454568
692976,2,1,778,1941,986489,0,0,-117.931712,33.619106
1567519,2,2,1165,1988,241845,0,0,-117.713,33.4883
732773,3,3,1602,1965,282280,0,0,-117.957519,33.750106
2465088,3,2,1653,1973,123647,0,0,-117.844098,33.884583
24458,3,2.5,3109,1964,960432,1,0,-117.801369,33.883169
1362333,3,2,1068,1972,357259,0,0,-117.827379,33.757253
256434,4,2.5,2286,1966,219551,0,0,-117.826764,33.773681
147255,3,2,1938,1965,363533,0,0,-117.845222,33.774347
993989,2,2,888,1989,321014,0,0,-117.591916,33.64501
1198561,3,2.5,1516,1972,650000,0,0,-118.007,33.6662
475218,3,2,1444,1975,258432,0,0,-117.683083,33.637255
2232794,3,2,1932,1976,516713,0,0,-117.972928,33.729221
2532376,2,1.5,936,1972,44969,0,0,-117.973967,33.770443
2179997,4,2.5,3200,1979,823000,0,0,-117.645899,33.507587
1319634,3,2.5,2376,2007,858901,0,0,-117.979043,33.693664
556619,4,3,2277,1974,198047,0,0,-117.794808,33.708111
78749,3,2,1540,1963,82905,0,0,-118.021217,33.857047
1127981,5,3,1713,1955,246262,0,0,-117.900187,33.871402
953189,3,2.5,1551,1977,506609,0,0,-117.940639,33.657553
149084,3,2.5,1822,2003,603716,0,0,-117.640884,33.556393
2507928,5,4,3431,2001,1191903,0,1,-118.067477,33.784821
94062,2,2,1195,1985,299124,0,0,-117.740575,33.625481
1251068,3,2,1554,1955,453017,0,0,-117.961209,33.850536
623442,2,1.5,732,1950,1875000,0,0,-117.871797,33.595282
1117578,1,1,648,2003,328000,0,0,-117.850088,33.665651
2518509,2,1,1164,1947,835810,0,0,-117.885408,33.597059
1415683,3,2,1863,1955,311209,0,0,-117.890536,33.877462
394317,3,3,1494,1996,491827,0,0,-117.742609,33.586052
1605811,6,4,3560,1965,119172,0,0,-117.942165,33.790251
1116946,1,1,700,1969,135197,0,0,-117.882,33.6998
2410406,4,2,2114,1965,314431,1,0,-118.044137,33.842681
2398627,3,2.5,1384,1984,499312,0,0,-117.797579,33.665026
706334,4,3,2752,1981,549587,0,0,-117.783521,33.881745
2532176,4,3,2112,1971,1847206,0,0,-117.903254,33.60508
297823,4,3,2281,1977,316168,0,1,-117.692571,33.644543
2274653,3,2.5,1602,1972,133904,0,0,-117.876,33.7812
2003167,2,2.5,1030,1989,326343,0,0,-117.649044,33.5715
1075612,2,2,1045,1971,416000,0,0,-117.718798,33.506242
1661152,3,2,1404,1970,528847,0,0,-118.024918,33.755976
338863,4,2.5,1933,2001,507257,0,0,-117.732617,33.572179
418668,1,1,870,1950,272496,0,0,-117.859549,33.722491
406333,3,2,1277,1959,230570,0,0,-117.918565,33.934848
1621846,3,1.5,1134,1977,225494,1,0,-117.903443,33.714778
2614280,3,2,1662,1959,791147,0,0,-118.084458,33.783302
1592951,4,3,2116,1973,175739,0,0,-117.81602,33.896536
913280,2,2,1088,1990,381395,0,0,-117.722,33.5694
2386161,2,2.5,1548,2014,453883,0,0,-117.642116,33.542374
1715962,2,2.5,2364,1999,775000,0,0,-117.848764,33.874713
1786598,3,2.5,1913,2007,924649,0,0,-117.918134,33.626412
1428339,2,2,2644,1965,673006,0,0,-117.595797,33.413742
1662972,3,3,2091,1978,431712,0,0,-117.815174,33.65117
1621196,1,1,1147,1940,172837,0,0,-117.773832,33.55449
516015,3,2.5,1677,1989,627261,0,0,-117.795483,33.730863
1879375,4,3,1942,1984,436773,0,0,-117.874462,33.919467
2207501,2,2,988,1988,348974,0,0,-117.706,33.5782
1170951,2,3,1789,1989,704353,0,0,-117.709698,33.485655
1197341,4,3,1469,1973,393502,0,0,-117.920814,33.930094
1524788,4,2,1582,1966,492428,0,0,-118.042624,33.85426
1321540,2,2,971,1989,293625,0,0,-117.736587,33.846797
870197,3,2.5,2196,1976,640781,0,0,-117.751329,33.833521
228891,4,3,1825,1958,472220,0,0,-117.900264,33.904939
734457,3,3,2577,1990,443950,0,0,-117.693853,33.528499
2371216,3,1.5,1121,1977,372296,0,0,-117.772957,33.695999
2110836,4,2.5,2277,1990,487268,0,0,-117.72721,33.863851
242916,2,2,1669,1956,700804,0,0,-117.808188,33.772602
1907244,4,2,2018,1962,694000,0,0,-117.812425,33.740253
2030427,2,2,798,1974,178679,0,0,-117.906,33.7097
1703546,2,2,933,1964,282240,0,0,-117.897,33.8704
2397968,3,2.5,2301,1980,323045,0,0,-117.657601,33.583634
2617385,3,2.5,1869,2004,763000,0,0,-117.770544,33.647762
1962690,1,1,678,1990,190927,0,0,-117.789,33.7349
160627,3,3,2460,1976,684055,1,1,-117.888131,33.928797
2125025,4,4.5,4258,1999,1480497,0,0,-117.813371,33.599697
585187,3,2.5,1672,1986,250676,0,0,-117.680123,33.473431
870202,5,4,3389,1984,574749,1,1,-117.781622,33.819005
2259900,4,2.5,2266,1947,554010,0,0,-117.945636,33.772102
1880797,3,2,1334,1977,338250,0,0,-117.734,33.603
1280687,3,2.5,1848,1990,411801,0,0,-117.781112,33.734778
2424865,4,2,1482,1956,60963,0,0,-117.804951,33.753283
1891980,5,4,3184,1948,206542,0,0,-117.884888,33.597389
405830,3,2,1782,1965,668724,0,0,-117.967173,33.71989
1212551,2,1.5,1112,1981,279593,0,0,-117.920979,33.75347
2493444,4,3,1919,1987,324688,0,0,-117.6382,33.655477
312410,1,1,781,1987,497000,0,0,-118.008,33.6626
2152372,4,2.5,2269,1999,453509,0,0,-117.783342,33.66331
162813,5,4.5,3981,2006,1509000,1,1,-117.80508,33.902391
296226,3,2,1205,1953,409299,0,0,-117.962078,33.767398
313426,4,3,2858,2013,1043874,0,0,-117.750657,33.69101
1607896,1,1,741,1957,431481,0,0,-117.787,33.5444
2587674,3,2.5,2701,2005,1370587,0,0,-118.100535,33.745964
475825,2,1.5,982,1971,169514,0,0,-117.833541,33.84418
679155,4,2.5,2380,1974,680217,1,0,-117.845321,33.83913
186930,3,2,1205,1959,213244,0,0,-118.005247,33.8048
1661056,5,2,1982,1964,735228,1,0,-117.951199,33.67821
1537620,3,2,1858,1964,381959,1,0,-117.603076,33.432956
1783038,3,2,1290,1955,118137,0,0,-117.947454,33.861582
1907935,1,1,711,1984,116155,0,0,-117.931969,33.940481
913679,3,2.5,1729,2011,615917,0,0,-117.739307,33.703583
543717,4,2,1719,1972,569441,0,1,-117.662067,33.624849
2724923,3,2,1448,1971,394639,0,0,-117.782661,33.700016
1797842,2,2,1194,1980,363142,0,0,-117.86352,33.828704
693636,4,2.5,2376,1992,350015,0,0,-117.647006,33.597446
2207012,4,2.5,2540,1976,756000,0,0,-117.69135,33.638748
2168213,4,2,1507,1959,129303,0,0,-118.038634,33.727201
24609,3,2.5,1689,1962,447799,1,0,-117.845306,33.823287
174748,5,3,2089,1972,88205,0,0,-117.783871,33.699935
2056195,5,3,2701,1969,497797,0,0,-118.053235,33.718849
2288596,4,3.5,3449,1973,1231233,1,0,-117.862766,33.594446
2560441,4,2.5,1452,1965,317270,0,0,-117.908962,33.78978
2654917,3,2,1477,1942,578692,0,0,-117.938317,33.871558
1457423,4,2.5,1932,1976,776000,0,0,-117.703296,33.479429
446721,3,2.5,2162,1998,614423,0,0,-117.99477,33.687471
378112,3,2,1277,1955,215358,0,0,-117.927358,33.852339
2724263,3,1.5,1032,1958,55987,0,0,-118.029105,33.834188
1361289,4,2,2306,1963,118283,1,0,-117.826977,33.827126
475007,4,2,1584,1969,7E+05,0,0,-117.823628,33.67452
1456676,4,3,2358,1973,367531,1,0,-117.780914,33.849913
1088628,3,2.5,1722,1994,335286,0,0,-117.765304,33.759536
405122,3,3,2616,1958,603726,0,0,-117.859142,33.767407
1743678,3,2.5,1668,1980,242431,0,0,-117.766735,33.718256
1088034,4,2,1623,1973,146235,0,0,-117.836134,33.89532
939803,4,3,2530,2007,703362,0,0,-117.98805,33.670075
2110138,3,2,1802,1960,599492,1,0,-117.928115,33.68958
