"","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","yearbuilt","taxvaluedollarcnt","poolcnt","hashottuborspa","Longitude","Latitude"
"19733",2,1,1019,1927,64323,"0","0",-119.295029,34.290964
"7775",4,3,1854,1974,546000,"0","0",-119.182832,34.27913
"17635",4,3,2355,2000,522000,"0","0",-119.161273,34.212064
"10065",2,1,1044,1974,538310,"0","0",-118.952483,34.048601
"16182",2,1,858,1950,178764,"0","0",-118.880828,34.280064
"8230",3,2.5,1753,1970,610094,"1","0",-118.954331,34.175945
"12970",3,2,1888,1985,322458,"0","0",-118.73234,34.285548
"18154",3,1.5,1152,1972,68432,"0","0",-118.845856,34.207791
"17650",4,2.5,2863,1983,631674,"1","0",-118.904348,34.276571
"10841",5,3,2574,1971,552489,"1","0",-118.842126,34.152843
"5285",4,2,1304,1964,285972,"0","0",-118.75108,34.261929
"5165",3,2.5,1514,1984,93139,"0","0",-118.759808,34.183312
"15720",2,1,835,1944,35038,"0","0",-119.176158,34.184733
"11992",3,2,1735,1979,257025,"0","0",-119.163141,34.275048
"12668",4,2.5,1868,1984,232634,"0","0",-118.843905,34.296415
"217",2,2.5,1626,1974,536202,"0","0",-118.833993,34.148343
"1801",2,2.5,1217,1980,203581,"0","0",-119.175065,34.160081
"14825",4,3,1840,1977,127768,"0","0",-119.209685,34.280242
"19492",3,1,1455,1949,418000,"0","0",-119.185181,34.210481
"3299",3,2.5,2370,2000,579006,"0","0",-118.681696,34.293173
"11069",3,3,1982,1969,375430,"1","0",-118.688059,34.269984
"6096",3,2,1531,1960,289636,"0","0",-118.853908,34.213519
"10124",6,3,2383,1962,566588,"0","0",-118.874045,34.198289
"8685",5,3,2126,1964,400586,"0","0",-119.23835,34.278345
"18679",2,3,1758,1951,315124,"0","0",-119.296649,34.41985
"16394",2,2.5,1619,1981,288900,"0","0",-119.296625,34.282356
"16086",2,1,856,1971,104018,"0","0",-119.217585,34.179312
"19402",3,2.5,1929,1994,346047,"0","0",-118.817186,34.219059
"4736",3,2.5,1687,1989,571326,"0","0",-119.288202,34.413388
"207",4,2.5,1978,1976,530514,"1","0",-118.838348,34.210379
"8552",4,3,2580,1978,654645,"1","0",-118.951485,34.177461
"4544",4,2,1678,1977,210909,"0","0",-119.20968,34.186618
"6331",4,2.5,2173,1980,357456,"0","0",-119.168671,34.26496
"7417",3,1,960,1953,242237,"0","0",-119.176073,34.15585
"11762",4,3,2435,2007,707000,"0","0",-118.755512,34.302076
"2418",4,2,1902,1962,446590,"0","0",-118.666721,34.269075
"5276",4,2.5,2796,1999,511235,"1","0",-118.736831,34.293568
"8867",4,3,3407,1986,710441,"1","0",-119.029382,34.244561
"18514",2,2,1252,1985,154908,"0","0",-118.763699,34.181473
"7457",1,1,514,1974,101230,"0","0",-118.885,34.1888
"4257",3,2,1639,1978,418763,"0","0",-118.886646,34.221599
"2897",4,3,2553,2002,594178,"0","0",-118.854178,34.268008
"19954",2,1,864,1972,59449,"0","0",-119.267,34.2628
"16309",3,2.5,2040,1968,400432,"0","0",-119.189184,34.256754
"9724",3,2,1008,1961,218566,"0","0",-118.745226,34.278739
"1820",4,3,2402,1977,407536,"0","0",-118.868921,34.222704
"15876",4,3,2826,1985,633346,"1","0",-118.866904,34.262775
"9552",4,2,1699,1969,295367,"0","0",-119.03886,34.230618
"17725",3,2,1292,1979,332206,"0","0",-118.981201,34.226407
"16152",2,2,1002,1978,202840,"0","0",-119.210663,34.180301
"15736",3,2.5,1631,2001,371360,"0","0",-119.221031,34.269689
"272",2,2,1267,1987,193835,"0","0",-118.853541,34.298518
"1722",2,1,888,1925,750000,"0","0",-119.273355,34.276493
"6161",2,1,956,1972,210006,"0","0",-118.890417,34.215351
"11610",3,2,1675,1968,227651,"0","0",-119.195654,34.21759
"11909",3,2,2144,1971,639095,"0","0",-119.076017,34.24924
"8040",4,3,2021,2008,318200,"0","0",-119.169858,34.249828
"6527",4,2,1668,1965,476424,"0","0",-119.2028,34.259237
"12826",2,2.5,1950,1978,349236,"0","0",-118.89259,34.190959
"19063",4,2,1561,1962,376561,"0","0",-119.219551,34.270828
"16171",4,2.5,1818,1964,495000,"1","0",-118.747192,34.264267
"16709",3,3,2096,2013,438978,"0","0",-119.06647,34.367317
"11399",3,2,1748,1960,288839,"0","0",-118.85931,34.208893
"13076",3,2.5,2553,2003,712656,"1","0",-118.852727,34.266862
"1412",4,2,1958,1973,496660,"1","0",-118.992996,34.227038
"18365",4,3,1943,1977,458020,"0","0",-118.895143,34.221313
"11365",4,2,1407,1973,64101,"0","0",-119.291278,34.399505
"9374",3,2.5,1628,1986,270420,"0","0",-118.752389,34.179435
"15473",4,2,1303,1962,56857,"0","0",-119.161715,34.219577
"16621",2,2,1087,1983,286144,"0","0",-118.807,34.2745
"15694",4,2,1686,1976,94188,"0","0",-119.200922,34.260636
"235",4,2.5,2026,1970,164402,"0","0",-119.020763,34.230919
"19180",3,2,2123,2001,466720,"0","0",-118.859202,34.26931
"18620",3,2,1668,1967,318208,"1","0",-118.748745,34.271002
"7566",4,3,1711,1961,184381,"0","0",-118.720404,34.274945
"2269",3,2.5,3246,2002,819000,"0","0",-118.674243,34.29538
"19958",5,2.5,1958,1964,315349,"0","0",-118.735179,34.253062
"6479",2,1,856,1986,174793,"0","0",-118.806336,34.16439
"607",3,2,1264,1954,238140,"0","0",-119.171102,34.176268
"8120",1,1,854,1932,167508,"0","0",-119.038032,34.246029
"15740",3,2.5,1259,1978,225725,"0","0",-119.197773,34.262432
"9877",4,3,2408,1964,403444,"0","0",-118.744028,34.269483
"15560",3,2.5,1441,1999,244361,"0","0",-119.147045,34.208558
"9517",1,2,1022,1950,1186087,"0","0",-119.183851,34.454417
"12471",4,3,2762,1975,616882,"0","0",-119.189722,34.286804
"3447",4,3.5,2576,1973,586730,"0","0",-119.222292,34.176522
"19590",2,1,900,1965,200978,"0","0",-118.767478,34.254893
"6633",3,2,1344,1956,243280,"0","0",-119.192186,34.157235
"6318",4,3,2359,1988,474411,"0","0",-119.195308,34.20998
"15804",2,1,792,1928,17635,"0","0",-119.057418,34.36389
"6170",3,2,1275,1958,361485,"0","0",-119.223636,34.274076
"6835",3,2.5,1463,1986,241620,"0","0",-118.688632,34.272118
"18603",4,2.5,2845,2000,758390,"1","0",-119.047173,34.237004
"8863",3,2.5,1648,1994,252015,"0","0",-119.164918,34.207447
"9061",4,3.5,3506,1992,823694,"1","0",-118.812536,34.243199
"11930",4,2.5,1469,1996,274528,"0","0",-118.79187,34.411954
"18336",5,2.5,2630,1968,285176,"0","0",-119.15451,34.29333
"15276",3,3.5,2390,2014,784788,"0","0",-119.218973,34.160068
"335",3,2,1220,1961,443664,"0","0",-118.714553,34.274911
"764",3,2,1303,1948,213853,"0","0",-119.170509,34.183997
"13207",3,2,1324,1976,199211,"0","0",-118.95606,34.180509
"4484",5,3,3667,1989,971239,"1","0",-118.908977,34.208778
"11299",4,3,1984,1955,70467,"0","0",-119.181401,34.171016
"9835",4,3,2018,2002,497836,"0","0",-119.218213,34.268297
"16593",2,2,942,1977,272000,"0","0",-119.187346,34.142336
"15868",5,4,3561,1999,1517000,"1","0",-118.872047,34.145367
"2115",3,2,2551,1973,419635,"0","0",-118.724787,34.278674
"3819",4,1.5,1248,1962,346318,"0","0",-118.764998,34.26256
"2990",4,2,2239,1994,536000,"0","0",-119.204027,34.218998
"139",2,1,882,1976,149346,"0","0",-119.223301,34.261561
"11225",4,2,2030,1978,281740,"0","0",-118.883313,34.217933
"6153",3,2,1450,1953,159454,"0","0",-119.188249,34.156079
"1133",3,2.5,1941,2001,366052,"0","0",-119.165812,34.216796
"4220",5,4.5,4154,1988,895377,"0","0",-118.821653,34.193058
"13001",3,2,1166,1962,249799,"0","0",-119.162214,34.220168
"11741",4,2.5,1469,1993,244022,"0","0",-119.15731,34.271537
"17885",6,3.5,2115,1964,522000,"1","0",-118.756554,34.269645
"7631",4,3,1854,1968,345534,"0","0",-119.179305,34.279753
"13921",3,2.5,1625,1975,187540,"0","0",-119.163335,34.293938
"3655",4,2,1891,1970,258676,"0","0",-118.681545,34.274845
"8494",3,1.5,1768,1965,428902,"0","0",-119.063566,34.254403
"7859",3,2,1564,1995,379000,"0","0",-118.919693,34.414421
"14471",4,3,1634,1977,312204,"0","0",-118.896005,34.223293
"19889",4,2.5,1998,1979,343925,"0","0",-118.937897,34.171537
"6878",3,2,1446,1970,317580,"0","0",-118.67689,34.277037
"1691",4,5,2808,1976,166263,"1","0",-119.153075,34.294257
"9806",2,2,1440,1981,280858,"0","0",-119.198711,34.266267
"7546",2,2.5,1463,1991,301658,"0","0",-119.225124,34.267222
"19306",4,2.5,2266,1976,560218,"0","0",-118.896733,34.177188
"6734",2,1,859,1976,134184,"0","0",-118.676,34.2725
"3164",3,3.5,2115,1983,230378,"0","0",-118.915907,34.234917
"14192",2,1,916,1959,34466,"0","0",-119.165735,34.202366
"9309",4,2.5,1926,1977,183939,"0","0",-118.894165,34.224674
"8977",4,3,3319,1977,1019000,"0","0",-119.063907,34.240051
"6704",3,2,1724,1970,685817,"0","0",-118.82704,34.166141
"4899",2,1,768,1948,143469,"0","0",-118.667442,34.261368
"19242",4,4.5,3752,2005,1076941,"0","0",-118.850141,34.183957
"17081",3,3,2860,2003,516600,"0","0",-119.171275,34.209894
"8736",4,4,4335,1992,323293,"0","0",-118.905231,34.172943
"9886",6,3,2504,1996,337305,"0","0",-119.159709,34.208392
"9290",4,2,1574,1977,340392,"0","0",-118.775484,34.266541
"1680",3,2.5,1344,1977,340635,"0","0",-119.194498,34.215308
"10372",3,2.5,1850,1996,532000,"0","0",-118.897415,34.263888
"16060",2,2,1135,2006,324880,"0","0",-119.026,34.2114
"8014",3,1,1023,1963,325000,"0","0",-119.150544,34.204846
"13869",4,2,1260,1972,256252,"0","0",-118.843614,34.213048
"18696",3,1,900,1950,329719,"0","0",-119.183498,34.210986
"17864",5,3,2815,1988,700758,"0","0",-118.777112,34.178005
"15125",4,2.5,1900,1977,197024,"0","0",-118.88589,34.224314
"8168",4,2,1856,1975,543651,"1","0",-118.940707,34.173855
"11396",3,2.5,1762,2011,425470,"0","0",-118.834877,34.175371
"18708",3,2,1430,1972,247626,"0","0",-118.76014,34.253095
"5904",3,2,1317,1983,283703,"0","0",-119.166601,34.222005
"11884",1,1,898,1947,45465,"0","0",-119.277831,34.445232
"8180",2,1,892,1964,193415,"0","0",-119.202129,34.176229
"17654",3,2,1110,1962,214947,"0","0",-118.665449,34.266207
"10864",4,3,2544,1998,639000,"0","0",-119.189772,34.230246
"19921",4,1,1224,1926,253543,"0","0",-119.306312,34.368147
"10587",3,1,1023,1963,39230,"0","0",-119.15118,34.205759
"14622",4,2,1774,1982,408490,"0","0",-118.878994,34.27216
"12377",3,2,2058,1977,335651,"0","0",-118.889645,34.224178
"1317",3,2,1662,1964,455632,"0","0",-119.026916,34.241589
"8382",4,2,1548,1965,225117,"0","0",-119.086515,34.346857
"17672",4,2,1865,1955,326334,"0","0",-119.250647,34.260237
"16778",3,2,1441,1964,226989,"0","0",-118.948835,34.185775
"92",4,2.5,2358,1997,358763,"0","0",-118.693884,34.282284
"18789",3,2.5,1520,2000,194666,"0","0",-119.147875,34.208981
"5851",2,1,920,1962,281275,"0","0",-119.306117,34.407741
"10253",4,3,1854,1968,507624,"0","0",-119.181452,34.279362
"1164",4,2,1331,1959,57210,"0","0",-119.183698,34.166135
"2006",2,2,1700,2006,444802,"0","0",-119.221607,34.18727
"10958",2,1,856,1971,199000,"0","0",-119.216011,34.179092
"18710",3,2,2243,1949,306683,"0","0",-119.186667,34.456613
"7573",3,2,1241,1977,467014,"0","0",-118.858364,34.296533
"14098",3,1,1352,1960,214368,"0","0",-118.854303,34.210726
"12074",4,2.5,2177,1983,431600,"0","0",-119.23175,34.171609
"18274",3,2,1252,1959,372951,"0","0",-119.185124,34.170355
"8720",4,2,1574,1978,155635,"0","0",-118.990585,34.237893
"4810",4,2.5,1864,1964,434922,"0","0",-119.174591,34.272521
"5877",3,2,1244,1961,233721,"0","0",-118.727269,34.265946
"3811",4,2.5,2721,1977,814640,"0","0",-118.896533,34.250265
"10295",3,2,1163,1957,262142,"0","0",-119.046954,34.214771
"17463",3,2.5,1800,1971,811694,"0","0",-119.228111,34.176999
"19891",3,2,2155,1961,342914,"1","0",-118.835444,34.189207
"13746",3,2.5,1592,1986,495494,"0","0",-119.167293,34.277005
"5884",3,2,1571,1974,211396,"0","0",-118.755837,34.287003
"12572",3,2.5,1940,1993,363056,"0","0",-118.908982,34.262745
"2701",3,2,1646,1987,576536,"0","0",-118.836601,34.21289
"13736",3,2,1216,1959,243285,"0","0",-118.712926,34.277072
"6589",2,2,1452,1948,358878,"0","0",-119.184467,34.210062
"19080",3,2.5,1992,1977,446651,"0","0",-119.235696,34.18616
"17112",4,3,1748,1961,212838,"0","0",-118.762821,34.263515
"10425",4,2,1616,1979,350028,"0","0",-118.918953,34.180692
"7910",3,2,1240,1961,54792,"0","0",-119.175026,34.264778
"12234",4,3,1746,2005,479000,"0","0",-118.714,34.2887
"11027",3,2.5,1245,1986,189152,"0","0",-118.852,34.2964
"19451",4,3,2490,1980,612216,"0","0",-118.684925,34.288962
"13261",4,2,2624,1952,579148,"0","0",-119.274047,34.44907
"11669",4,3,2910,2002,711486,"1","0",-119.084004,34.224217
"3578",3,1,1144,1950,45851,"0","0",-119.204102,34.251494
"3682",5,2.5,2202,1966,564000,"0","0",-119.195198,34.22492
"2389",4,2.5,2133,2002,492207,"0","0",-118.776778,34.268164
"6379",4,2,1615,1968,308945,"0","0",-119.148557,34.160931
"1061",4,3,1967,1982,422439,"1","0",-118.992517,34.23161
"14195",4,2,1615,1971,200950,"0","0",-119.151353,34.17567
"5409",4,3,2312,1989,515106,"0","0",-119.196506,34.213211
"6648",5,4.5,4720,1990,1670024,"1","0",-118.881079,34.254088
"7634",3,2,1141,1989,283742,"0","0",-118.999765,34.217146
"12254",2,2,1080,1953,204195,"0","0",-119.0625,34.371074
"628",6,3,2901,1997,720618,"0","0",-119.010556,34.220977
"13613",2,2,1465,1980,320406,"0","0",-118.82118,34.171169
"8091",2,2,1440,1979,210211,"0","0",-119.013134,34.225123
"18803",4,2.5,2459,1999,419947,"0","0",-118.69214,34.278064
"9095",3,2,1390,1978,402000,"0","0",-119.213851,34.265988
"155",3,2.5,1785,1980,349992,"0","0",-118.755903,34.177531
"19605",4,2.5,1783,2002,275868,"0","0",-119.160797,34.174464
"17930",4,2,1826,1970,517938,"0","0",-118.678157,34.275755
"9178",2,2,1223,2005,451000,"0","0",-118.975372,34.175661
"16692",2,1,830,1951,102305,"0","0",-119.258791,34.265472
"5445",3,1,982,1956,224994,"0","0",-119.197275,34.193074
"116",3,2,1705,1964,307220,"1","0",-118.69766,34.291823
"13917",3,2.5,1336,2010,300946,"0","0",-119.172742,34.237268
"2454",3,1,1090,1890,40272,"0","0",-119.267955,34.268549
"16385",3,2,1284,1951,53755,"0","0",-119.258336,34.267056
"12986",4,3,1773,1965,368176,"0","0",-119.015335,34.234709
"14101",4,2.5,1950,1979,259588,"0","0",-119.160733,34.16537
"10458",3,2.5,1669,2005,527000,"0","0",-118.975357,34.176774
"849",4,4.5,3404,2000,1054000,"1","0",-118.963932,34.165917
"15455",3,2.5,2271,2001,396760,"0","0",-118.670684,34.281917
"13698",3,2.5,1949,1982,287064,"0","0",-118.758711,34.280152
"11003",4,3,2379,1990,489719,"0","0",-118.838682,34.30532
"10390",5,4.5,3915,2002,769184,"0","0",-118.99468,34.289642
"13715",2,2,1190,1980,377000,"0","0",-119.221362,34.261267
"10225",3,2.5,2154,1987,369561,"1","0",-118.755103,34.180222
"19171",4,3,3136,1999,519832,"1","0",-118.736376,34.257848
"7665",4,2,1473,1955,375000,"0","0",-119.182471,34.172865
"14745",4,2,1879,1968,761000,"0","0",-118.850999,34.145335
"10873",2,2,986,1989,260000,"0","0",-119.284,34.306
"16547",4,3,2462,1980,629454,"0","0",-119.011738,34.207632
"1189",4,3.5,2353,2007,667000,"0","0",-118.697195,34.285159
"12018",5,3,3032,2002,465039,"0","0",-119.159329,34.216771
"690",4,3,2603,1985,723050,"1","0",-118.841737,34.229953
"1344",2,2.5,1130,1979,226959,"0","0",-119.298708,34.281144
"1013",4,2,1360,1963,399322,"0","0",-119.18472,34.284098
"12916",2,2,1267,1988,406100,"0","0",-118.85443,34.300372
"11157",3,2.5,1435,1987,288603,"0","0",-118.808142,34.163379
"11555",2,2,1166,1981,197622,"0","0",-118.845143,34.296583
"48",3,2,1534,1982,467618,"0","0",-119.21882,34.158306
"4750",3,2,1204,1997,368123,"0","0",-118.660693,34.266034
"4668",3,2,1372,1962,330686,"0","0",-118.704241,34.276294
"5577",3,2.5,1800,1971,605233,"0","0",-119.229083,34.179703
"5008",4,1.5,1227,1961,372033,"1","0",-118.771649,34.276346
"732",2,1,952,1961,243320,"0","0",-119.163878,34.235939
"18572",2,2.5,1244,1990,275868,"0","0",-118.766,34.1847
"17669",3,2.5,2241,1962,176174,"0","0",-119.278964,34.420599
"17398",4,3,2339,1986,489704,"0","0",-118.759151,34.24317
"17935",5,3,3149,2003,678582,"0","0",-119.215047,34.221888
"1196",3,2,1973,1996,608133,"0","0",-119.209864,34.229113
"10244",3,2.5,1396,1980,199498,"0","0",-118.849928,34.179854
"4397",4,2.5,2212,1989,572653,"0","0",-118.681618,34.285964
"10209",4,4,3683,1985,1403000,"1","0",-118.707648,34.214719
"7053",3,2,1281,1978,286383,"0","0",-118.995878,34.225002
"17272",3,1,1080,1963,111490,"0","0",-119.174085,34.206184
"1471",4,3,2615,1981,369945,"0","0",-118.850803,34.231688
"7512",4,2,1831,1964,333671,"0","0",-119.192873,34.285751
"12849",2,1,782,1929,246926,"0","0",-119.301551,34.391441
"4389",4,2,1956,1964,355444,"1","0",-119.024063,34.235094
"13512",3,2.5,1934,2014,477439,"0","0",-118.876627,34.27611
"10585",3,1,1300,1949,346954,"0","0",-119.206525,34.252649
"1001",2,1,1008,1922,181597,"0","0",-119.171845,34.235633
"16909",4,2,1615,1973,271502,"0","0",-119.166144,34.156618
"15990",5,4,3406,1990,794162,"0","0",-118.782024,34.185243
"17466",4,2.5,2211,1986,443003,"0","0",-119.203277,34.209591
"16084",5,4,3113,2004,639740,"0","0",-119.005037,34.23128
"13646",2,2,998,1984,153902,"0","0",-118.663,34.2667
"3962",3,2.5,1500,2004,413000,"0","0",-118.743851,34.28443
"5082",2,1,924,1952,356904,"0","0",-119.277776,34.453832
"465",3,2,1628,1959,66037,"0","0",-119.263053,34.439138
"4398",4,2.5,3284,2012,534980,"0","0",-119.161384,34.240283
"12227",3,1.5,1118,1957,129477,"0","0",-119.186516,34.176265
"16585",3,2,1813,1989,346151,"0","0",-118.930514,34.398415
"2037",4,2,1216,1973,273637,"0","0",-119.182572,34.224593
"5639",2,2.5,1466,1978,575000,"0","0",-119.240738,34.187026
"11149",4,2,1626,1963,255431,"0","0",-118.874137,34.209603
"2547",4,3.5,3040,2001,724000,"0","0",-119.079607,34.22385
"5263",4,2.5,2088,2002,485000,"0","0",-119.158287,34.21701
"14151",3,2,1252,1959,51050,"0","0",-119.181607,34.161559
"18293",3,2,1772,1960,133882,"0","0",-119.218766,34.272554
"4534",4,2,1744,1950,184289,"0","0",-119.181275,34.184686
"8062",5,3,2872,1975,236020,"0","0",-119.209199,34.290136
"731",3,2.5,1827,1984,237965,"0","0",-118.759515,34.183997
"7659",3,2,1141,1983,178484,"0","0",-118.879071,34.271708
"10524",4,1.5,1226,1962,236903,"0","0",-118.763613,34.263517
"271",3,2.5,1901,1989,372787,"0","0",-119.07412,34.224595
"5724",4,3,3105,1973,824136,"1","0",-118.909137,34.206696
"16773",4,2,1382,1963,393500,"0","0",-119.189866,34.223952
"19283",3,1,1216,1950,306241,"0","0",-119.072377,34.346417
"5536",3,1.5,1117,1979,161326,"0","0",-118.864246,34.185143
"6764",4,2,1883,1961,71950,"0","0",-119.176179,34.264894
"2352",4,2.5,2144,1977,171650,"0","0",-119.225228,34.283826
"11281",2,1,812,1926,193104,"0","0",-119.303498,34.287431
"15459",4,3,2737,1984,592931,"1","0",-118.884868,34.268006
"19316",3,2,2155,1979,460898,"0","0",-119.217895,34.153595
"8559",3,2,1244,1964,474406,"0","0",-118.744974,34.259864
"15301",5,2.5,2232,1965,559000,"0","0",-118.669053,34.275306
"11849",3,2,1458,1969,195809,"0","0",-119.152674,34.159882
"14816",3,2.5,1864,1957,81690,"0","0",-119.244434,34.279721
"14738",3,2,1403,1968,315462,"0","0",-119.151314,34.155437
"8186",3,2,1236,1971,233032,"0","0",-119.153195,34.17998
"17188",3,2.5,1850,1997,376759,"0","0",-118.899241,34.26454
"16436",4,4.5,2865,2000,387993,"0","0",-118.780714,34.270033
"164",4,2,1768,1965,69271,"0","0",-118.917285,34.178973
"16771",2,1,864,1978,187679,"0","0",-119.209468,34.180201
"19246",2,2,1299,1985,315836,"0","0",-119.191237,34.144347
"4407",5,2,1516,1963,64115,"1","0",-118.77079,34.259888
"4792",5,4,3978,1999,1177750,"1","0",-118.981264,34.156885
"15407",4,2.5,1802,1999,354716,"0","0",-119.283181,34.304466
"12855",3,2,1561,1966,549082,"0","0",-118.869556,34.232486
"4089",2,1,856,1971,199000,"0","0",-119.21509,34.178927
"8463",5,3,1816,1962,290497,"0","0",-119.184833,34.176718
"11432",4,1.5,1747,1963,91415,"0","0",-119.052151,34.245936
"19805",5,3,2661,1997,797358,"0","0",-118.821041,34.21512
"14230",4,2,1308,1962,248858,"0","0",-119.162471,34.225479
"17528",3,2,1579,1979,213378,"0","0",-118.981104,34.226539
"13020",4,3,2863,2001,703000,"0","0",-119.078514,34.223864
"17003",4,2.5,2042,2007,499000,"0","0",-119.169518,34.245944
"11216",4,3,3048,1988,661390,"1","0",-118.762868,34.175931
"6286",3,2,2623,1976,573705,"1","0",-119.256747,34.454483
"19442",3,2,1234,1978,198846,"0","0",-118.90676,34.181699
"18129",2,2,1108,1986,230104,"0","0",-119.167152,34.275547
"6976",4,3,2005,1972,675140,"0","0",-118.858962,34.221927
"10312",3,1,928,1954,42892,"0","0",-119.186052,34.158936
"10821",4,2.5,1796,1965,89989,"0","0",-119.05434,34.230792
"16545",4,2,1918,1976,216149,"0","0",-118.893953,34.178457
"17154",5,2.5,2320,1964,76547,"0","0",-119.174973,34.27301
"17291",4,2,1299,1955,176680,"0","0",-119.187858,34.179793
"18689",3,2,1570,1960,299892,"0","0",-119.224317,34.27062
"6075",2,1,892,1971,97831,"0","0",-119.217943,34.179901
"17158",4,2,1315,1963,314062,"0","0",-118.773327,34.258737
"14683",3,2,1538,1951,55818,"0","0",-119.178955,34.209083
"7678",4,3,1629,1971,348473,"0","0",-119.160471,34.158497
"1379",3,1,1115,1952,150953,"0","0",-119.190536,34.204703
"3399",3,2,1085,1964,62652,"0","0",-119.201814,34.180617
"1479",4,2,1199,1962,189935,"0","0",-119.169687,34.167942
"11599",4,2.5,2856,2006,720000,"0","0",-118.869715,34.29589
"18179",4,3,2952,1982,170917,"0","0",-118.740747,34.25971
"4951",2,2,963,1974,103582,"0","0",-119.217945,34.264064
"1987",4,3.5,3306,2001,862657,"1","0",-118.83148,34.223617
"16736",2,2,1440,1982,199610,"0","0",-119.196356,34.2653
"12906",2,2,1149,1972,70421,"0","0",-118.826549,34.15105
"14798",3,2,1434,1964,519442,"1","0",-118.707088,34.291453
"95",4,2,1401,1954,183235,"0","0",-119.079478,34.339411
"19106",3,3,2822,2003,733584,"0","0",-118.985361,34.177007
"1854",1,1,740,1985,136791,"0","0",-118.768,34.1822
"14100",4,2.5,2291,2002,642029,"0","0",-119.010459,34.235968
"3745",2,2,1013,1976,185678,"0","0",-119.182204,34.22575
"15980",2,2,1182,1985,252069,"0","0",-118.84983,34.296533
"4347",4,3,2154,1976,387984,"0","0",-118.89785,34.173687
"6148",3,3,1746,2005,479000,"0","0",-118.715,34.2894
"7811",3,2,1267,1950,466000,"0","0",-119.044974,34.21557
"9956",3,2,1308,1979,349407,"0","0",-119.287839,34.304461
"4905",4,3.5,3690,1985,1512489,"1","0",-118.805529,34.190336
"7429",3,2,1632,1965,120479,"0","0",-118.765713,34.252249
"4637",3,2.5,1825,2001,400008,"0","0",-119.010825,34.238767
"798",4,3,1893,1959,113593,"0","0",-119.187686,34.16796
"17730",4,2.5,2505,1968,347557,"0","0",-119.261237,34.256721
"19806",4,3,2686,1960,101219,"0","0",-119.19174,34.178653
"8556",3,2.5,1493,1960,239716,"0","0",-119.026833,34.226246
"8314",3,2,1556,1948,245368,"1","0",-119.082465,34.343803
"13138",4,2,1541,1972,71905,"1","0",-118.671086,34.273411
"4178",2,1,826,1976,289345,"0","0",-118.847735,34.206944
"15484",4,4,3630,1988,825478,"1","0",-118.68693,34.207499
"13067",4,2,2026,1974,242748,"0","0",-119.166346,34.157874
"18414",4,2,1587,1971,61680,"0","0",-119.160468,34.158843
"10962",3,2,1296,1974,200530,"0","0",-119.193162,34.265767
"3563",3,1,2106,1913,847849,"0","0",-119.258814,34.442532
"9379",3,2,1334,1989,360637,"0","0",-118.839365,34.302887
"3000",6,4.5,4491,1996,925153,"0","0",-118.971781,34.244083
"13539",3,2.5,1654,2007,473000,"0","0",-119.181867,34.27299
"2860",4,3,1935,1980,413672,"0","0",-118.955964,34.178509
"18765",4,2.5,2370,1976,676000,"1","0",-119.062235,34.233405
"14148",3,1,1108,1954,390082,"0","0",-119.235478,34.454358
"17270",4,3,3159,2001,1015198,"0","0",-118.988872,34.167685
"13375",3,2,1043,1957,268440,"0","0",-119.179138,34.166258
"17896",5,3,3143,1966,318752,"1","0",-118.926628,34.176839
"1585",4,2,2006,1985,275849,"0","0",-118.732413,34.283257
"8800",4,3.5,3518,1986,862961,"1","0",-118.840682,34.216092
"19620",3,2,1344,1987,401000,"0","0",-118.911492,34.407398
"3707",3,1.5,1470,1976,107271,"0","0",-119.243396,34.194794
"6136",4,3,3116,2000,904739,"1","0",-118.936404,34.175488
"3361",2,2.5,1616,1985,725903,"0","0",-119.286894,34.28423
"10590",3,1.5,1138,1957,87549,"0","0",-119.216668,34.281071
"14157",3,3,3278,1999,1269061,"1","0",-118.982433,34.158301
"16371",3,1,996,1963,456861,"0","0",-119.289506,34.312024
"1693",3,1,1331,1956,99435,"0","0",-119.237561,34.272578
"17086",2,2,1504,1986,302235,"0","0",-118.814641,34.249349
"408",4,2.5,1517,1994,416085,"0","0",-119.151773,34.295714
"13877",4,2,1718,1965,170493,"0","0",-119.050595,34.223817
"6269",2,2,879,1981,151236,"0","0",-118.761,34.2675
"17295",5,3.5,2664,1978,726754,"1","0",-118.775342,34.24857
"15023",3,2,1583,1961,546000,"0","0",-119.297383,34.419365
"7954",4,3,2160,1981,295946,"0","0",-118.858511,34.225753
"10092",4,2.5,2035,1990,446889,"0","0",-118.784898,34.173639
"16074",4,2.5,3339,1977,759366,"1","0",-119.068608,34.244454
"5120",3,2.5,1501,1982,205094,"0","0",-118.867005,34.214319
"6",3,2.5,2012,1976,514070,"1","0",-119.167354,34.295863
"9715",4,2.5,1824,1965,482243,"0","0",-118.861938,34.183248
"12768",3,2.5,1662,1980,309167,"0","0",-118.920736,34.185406
"13568",2,2.5,1693,1988,353373,"0","0",-118.791508,34.180032
"18332",3,2.5,1204,1998,288485,"0","0",-119.179412,34.196102
"10737",4,2,1699,1970,82151,"0","0",-119.014422,34.237246
"6355",5,3,2623,1971,172184,"0","0",-118.845816,34.149448
"2517",3,3,2154,1976,736000,"1","0",-118.89935,34.174129
"4122",5,3.5,3192,1983,689900,"0","0",-118.902946,34.274484
"2120",3,2,1558,1962,297504,"0","0",-119.19164,34.215807
